date,ticker,adj_close
2017-07-26,WMT,78.40999756454
2017-07-25,WMT,78.032357525572
2017-07-24,WMT,76.412480516318
2017-07-21,WMT,75.677076229907
2017-07-20,WMT,75.547883584998
2017-07-19,WMT,75.398815148563
2017-07-18,WMT,75.726765708719
2017-07-17,WMT,75.895709936678
2017-07-14,WMT,75.865896249391
2017-07-13,WMT,74.583907696055
2017-07-12,WMT,73.480801266439
2017-07-11,WMT,73.013720165611
2017-07-10,WMT,72.775210667316
2017-07-07,WMT,74.862168777399
2017-07-06,WMT,75.001299318071
2017-07-05,WMT,74.852230881637
2017-07-03,WMT,74.891982464686
2017-06-30,WMT,75.209995129079
2017-06-29,WMT,75.458442523137
2017-06-28,WMT,76.03484047735
2017-06-27,WMT,75.537945689235
