DATE,DEXCHUS,DEXJPUS,DEXKOUS,DEXMAUS,DEXUSEU,DEXUSUK,DEXTHUS,DEXSZUS,CNY_SFR,YEN_SFR,WON_SFR,MYR_SFR,EUR_SFR,GBP_SFR,THB_SFR,USD_SFR,JPY_SFR,ret_USD_SFR,ret_YEN_SFR,ret_CNY_SFR,ret_WON_SFR,ret_MYR_SFR,ret_EUR_SFR,ret_GBP_SFR,ret_JPY_SFR,ret_THB_SFR
2001-09-05,8.277,120.76,1282.0,3.8,0.8897,1.4553,44.39,1.6996,4.869969404565779,71.05201223817369,754.2951282654742,2.235820192986585,0.6613170001084295,0.40429721363050214,26.117910096493294,0.5883737349964697,71.05201223817369,0.004648152506472103,0.015326059893560728,0.0046724287521831,0.00543242116572773,0.004648152506471881,0.0013734760511854294,-0.002876526159315329,0.015326059893560728,0.008282421201951218
2001-09-06,8.2768,120.95,1282.0,3.8,0.8943,1.4561,44.48,1.6908,4.895197539626212,71.53418500118288,758.2209604920747,2.247456825171516,0.6613396026211374,0.4061781516544765,26.307073574639222,0.5914360066240832,71.53418500118288,0.005204636858291867,0.0067861943359590615,0.005180347752653303,0.005204636858291867,0.005204636858291867,3.4178030663412073e-05,0.004652364549050381,0.0067861943359590615,0.007242672842009856
2001-09-07,8.2767,120.07,1290.0,3.8,0.9044,1.4626,44.62,1.6771,4.935126110547969,71.59382267008526,769.1849025102856,2.2658159918907637,0.6592960706402511,0.40767630677358346,26.60544988372786,0.5962673662870431,71.59382267008526,0.00816886291813268,0.00083369467201444,0.008156682258180448,0.014460088271755822,0.008168862918132458,-0.003089988823876677,0.003688418771429669,0.00083369467201444,0.011342056281633761
2001-09-10,8.2767,121.08,1290.0,3.8,0.8988,1.4585,44.65,1.687,4.906164789567279,71.77237700059277,764.6710136336692,2.2525192649673977,0.6595107116410762,0.4064231934336643,26.467101363366922,0.5927682276229994,71.77237700059277,-0.005868405453467673,0.0024939907361885005,-0.005868405453467784,-0.005868405453467784,-0.005868405453467673,0.00032556086769441883,-0.0030737948688667194,0.0024939907361885005,-0.005200006801822754
2001-09-11,8.2767,121.08,1290.0,3.8,0.8988,1.4585,44.65,1.687,4.906164789567279,71.77237700059277,764.6710136336692,2.2525192649673977,0.6595107116410762,0.4064231934336643,26.467101363366922,0.5927682276229994,71.77237700059277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-09-12,8.2769,119.53,1284.5,3.7995,0.9069,1.4666,44.38,1.6593,4.988187790031941,72.03640089194239,774.1216175495691,2.2898210088591577,0.6645316725995721,0.41092579700024007,26.7462182848189,0.602663773880552,72.03640089194239,0.01669378653649134,0.0036786282185894414,0.016718354148862025,0.012359045586141981,0.01656001103826288,0.007613160589919898,0.0110786087982222,0.0036786282185894414,0.010545806192373774
2001-09-13,8.2768,118.81,1290.0,3.7995,0.9089,1.4697,44.18,1.6526,5.008350478034612,71.89277502117875,780.5881641050465,2.299104441486143,0.6657576234540658,0.4117215104833642,26.733631852837952,0.6051071039574004,71.89277502117875,0.004054217596514587,-0.0019937957613830326,0.004042086796123057,0.008353398753992769,0.0040542175965143645,0.001844834347319857,0.0019363921392447914,-0.0019937957613830326,-0.0004705873498420665
2001-09-14,8.2766,117.38,1295.0,3.7995,0.9199,1.4678,44.09,1.6246,5.094546349870737,72.25163117074972,797.119290902376,2.338729533423612,0.6691337449406964,0.41935967568534316,27.13898805859904,0.6155361319709467,72.25163117074972,0.017235011695186486,0.004991546778730704,0.017210431301515117,0.021177783058346167,0.017235011695186486,0.005071096999407665,0.01855177591525803,0.004991546778730704,0.015162781024010252
2001-09-17,8.2767,117.59,1298.5,3.7995,0.9198,1.4661,43.94,1.6143,5.127113919345846,72.84271820603358,804.373412624667,2.3536517375952424,0.6734763476521005,0.42252475586276655,27.21922814842346,0.619463544570402,72.84271820603358,0.006380474509074974,0.008180950737111559,0.006392633855600405,0.00910042173747816,0.006380474509075196,0.006489887476514911,0.007547411830312045,0.008180950737111559,0.0029566352898333648
2001-09-18,8.2768,117.32,1296.0,3.8,0.9233,1.4635,44.15,1.6037,5.161065037101703,73.15582714971629,808.1311966078445,2.369520483881025,0.6753579790685087,0.4260731274847653,27.53008667456507,0.623558022073954,73.15582714971629,0.006609715033984109,0.0042984247621991045,0.006621877003307963,0.004671690938808926,0.006742181110445777,0.0027939086843480343,0.008398020643200388,0.0042984247621991045,0.01142054890192079
2001-09-19,8.2766,117.3,1287.0,3.8,0.931,1.4714,44.12,1.5858,5.219195358809434,73.96897465001891,811.577752553916,2.3962668684575608,0.677332485854927,0.4285690800128701,27.82191953588094,0.630596544330937,73.96897465001891,0.011287678143523605,0.011115279971320335,0.011263241460792495,0.0042648470453046095,0.011287678143523827,0.002923644715268958,0.005858037897952251,0.011115279971320335,0.01060050644829591
2001-09-20,8.2766,115.89,1298.0,3.8,0.9255,1.4642,44.18,1.592,5.198869346733669,72.79522613065326,815.3266331658291,2.386934673366834,0.6787041637143035,0.42899925113890724,27.751256281407034,0.6281407035175879,72.79522613065326,-0.003894472361809065,-0.01586811936922461,-0.003894472361808954,0.004619250096637106,-0.003894472361809065,0.0020251174836907193,0.0010037381278749091,-0.01586811936922461,-0.0025398410912221836
2001-09-21,8.2767,116.73,1298.0,3.8005,0.9099,1.4547,44.3,1.5878,5.212684217155813,73.51681571986396,817.4833102405844,2.393563421085779,0.6921664381756037,0.43294304124285543,27.90023932485199,0.6298022420959818,73.51681571986396,0.0026451694168030393,0.009912594926425378,0.0026572836324159077,0.0026451694168030393,0.002777096412779123,0.019835261342181942,0.009192999972559956,0.009912594926425378,0.005368515282127007
2001-09-24,8.277,117.52,1307.0,3.8005,0.9135,1.4616,44.45,1.6041,5.159902749205161,73.2622654447977,814.7871080356585,2.3692413191197557,0.6824329841426119,0.4265206150891324,27.710242503584563,0.6234025310142759,73.2622654447977,-0.010161461255532633,-0.003462476884692811,-0.010125583241152314,-0.003298174006919341,-0.010161461255532633,-0.014062302787530512,-0.014834344340738381,-0.003462476884692811,-0.0068098634945468195
2001-09-25,8.2772,117.78,1308.0,3.8005,0.9222,1.4692,44.48,1.5914,5.201206484856102,74.0103053914792,821.9178082191781,2.3881487997989193,0.6813896434824931,0.4277004691121393,27.95023249968581,0.6283775292195551,74.0103053914792,0.00798039462108835,0.010210439741931587,0.00800475079831764,0.008751611449413721,0.00798039462108835,-0.0015288543847710168,0.002766229770067241,0.010210439741931587,0.008660696349741537
2001-09-26,8.2769,117.89,1300.0,3.8001,0.9231,1.4745,44.35,1.599,5.1762976860537835,73.72732958098811,813.0081300813008,2.376547842401501,0.677489837821805,0.4241375851429694,27.736085053158224,0.6253908692933083,73.72732958098811,-0.004752970606629159,-0.0038234649755096717,-0.004789042479825256,-0.01084010840108407,-0.004857719669057126,-0.005723312201747932,-0.008330325137510641,-0.0038234649755096717,-0.0076617411511691325
2001-09-27,8.2769,119.69,1300.0,3.8,0.9181,1.4733,44.47,1.6138,5.12882637253687,74.16656339075475,805.5521130251581,2.3546907919196927,0.6749324382505325,0.42059015241825415,27.556078820175983,0.6196554715578139,74.16656339075475,-0.009170900979055707,0.005957543997089143,-0.009170900979055596,-0.009170900979055596,-0.009196974742878172,-0.0037748161352424425,-0.00836387259459559,0.005957543997089143,-0.006489965423643773
2001-09-28,8.2768,119.23,1302.0,3.8,0.9099,1.4691,44.5,1.6188,5.1129231529528045,73.65332344946874,804.2994810971089,2.3474178403755865,0.6789114594361402,0.42048978077798915,27.489498393872005,0.6177415369409439,73.65332344946874,-0.0030887076847047057,-0.006920098732119184,-0.0031007521855724862,-0.0015549980042197653,-0.0030887076847048167,0.005895436283847255,-0.00023864477018276098,-0.006920098732119184,-0.002416179266232499
2001-10-01,8.2768,120.27,1308.0,3.8,0.9159,1.4785,44.59,1.6196,5.110397629044209,74.25907631513954,807.6068164979007,2.346258335391455,0.6741308047280083,0.4176100128849394,27.531489256606573,0.6174364040503828,74.25907631513954,-0.0004939491232403004,0.008224379258138681,-0.0004939491232403004,0.004112069544394581,-0.0004939491232400783,-0.007041646803402468,-0.0068486037585067105,0.008224379258138681,0.0015275237886454018
2001-10-02,8.2768,120.78,1309.0,3.8005,0.9149,1.4618,44.7,1.6227,5.100634744561533,74.43150305047143,806.6802243174956,2.34208418068651,0.6735783756230423,0.4215739881362166,27.54668145683121,0.6162568558575214,74.43150305047143,-0.001910396253158253,0.002321961757242308,-0.001910396253158475,-0.001147330806868574,-0.0017790686737180206,-0.0008194687159992498,0.009492050307638111,0.002321961757242308,0.00055181178479069
2001-10-03,8.2768,120.67,1309.0,3.8003,0.9181,1.4756,44.69,1.6157,5.122733180664728,74.68589465866188,810.1751562790122,2.352107445689175,0.6741387441039236,0.419440756954332,27.65983784118339,0.6189267809618122,74.68589465866188,0.0043324874667325375,0.0034177948551965542,0.004332487466732982,0.0043324874667325375,0.004279634816425348,0.0008319276585488922,-0.005060158458342401,0.0034177948551965542,0.00410780458363047
2001-10-04,8.2768,120.63,1313.0,3.8003,0.9141,1.4774,44.69,1.6248,5.094042343673067,74.24298375184638,808.0994583948793,2.3389340226489415,0.6732965368696376,0.41658343329669395,27.504923682914818,0.6154603643525357,74.24298375184638,-0.005600689315607976,-0.0059303153405303455,-0.005600689315608309,-0.002562035959811637,-0.005600689315608087,-0.0012493084571268964,-0.006812222251327715,-0.0059303153405303455,-0.005600689315608198
2001-10-05,8.2768,120.37,1312.0,3.8005,0.9168,1.4795,44.77,1.6204,5.107874598864478,74.28412737595656,809.6766230560355,2.3454085411009626,0.67313653190581,0.41712171169398216,27.62898049864231,0.6171315724512466,74.28412737595656,0.0027153789187854827,0.0005541752503872566,0.0027153789187854827,0.0019516962234931157,0.002768149246334284,-0.00023764412122406764,0.001292126268748861,0.0005541752503872566,0.00451034938899153
2001-10-08,8.2768,120.37,1312.0,3.8005,0.9168,1.4795,44.77,1.6204,5.107874598864478,74.28412737595656,809.6766230560355,2.3454085411009626,0.67313653190581,0.41712171169398216,27.62898049864231,0.6171315724512466,74.28412737595656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-09,8.2769,120.2,1307.0,3.8,0.915,1.4605,44.82,1.6193,5.11140616315692,74.22960538504293,807.13888717347,2.346693015500525,0.6749189000576717,0.4228351890125092,27.67862656703514,0.6175507935527698,74.22960538504293,0.0006793058729082091,-0.000733965556836802,0.0006913960443013512,-0.003134258554961189,0.0005476548656888625,0.0026478553270841143,0.013697386538149559,-0.000733965556836802,0.0017968838334541104
2001-10-10,8.2768,120.43,1308.0,3.8,0.9118,1.449,44.81,1.6278,5.0846541344145475,73.98329033050744,803.5385182454847,2.3344391202850474,0.67375091498743,0.42396555161182803,27.527951836834994,0.6143260842855388,73.98329033050744,-0.005221771716427126,-0.003318285921874442,-0.005233790446003139,-0.004460656010012665,-0.005221771716427126,-0.0017305561751818077,0.0026732935874109742,-0.003318285921874442,-0.005443721343442509
2001-10-11,8.2766,121.57,1302.0,3.8,0.9008,1.4415,44.77,1.6475,5.023732928679818,73.79059180576631,790.2883156297421,2.306525037936267,0.6738235714266463,0.42107545830116055,27.174506828528074,0.6069802731411229,73.79059180576631,-0.011957511380880192,-0.002604622258354339,-0.011981386368523084,-0.016489816374545718,-0.011957511380880081,0.00010783872437136743,-0.0068168116482104635,-0.002604622258354339,-0.012839495302878978
2001-10-12,8.2765,120.93,1299.0,3.8,0.9078,1.4518,44.73,1.6325,5.069831546707504,74.07656967840735,795.7120980091884,2.3277182235834606,0.6747713452950048,0.421929623404605,27.39969372128637,0.6125574272588055,74.07656967840735,0.009188361408881907,0.0038755329865600707,0.009176168136748375,0.006863042603792335,0.009188361408881907,0.0014065608692670484,0.002028532146923556,0.0038755329865600707,0.008286696578496455
2001-10-15,8.2766,120.94,1299.0,3.8,0.9077,1.447,44.6,1.6288,5.081409626719057,74.25098231827111,797.5196463654224,2.3330058939096268,0.6763786707611565,0.4242908911194898,27.38212180746562,0.6139489194499017,74.25098231827111,0.002271611001964713,0.002354491313798057,0.0022837208504633555,0.002271611001964713,0.002271611001964713,0.0023820298199666023,0.005596354424777017,0.002354491313798057,-0.0006413178920717799
2001-10-16,8.2767,121.27,1300.0,3.8,0.9094,1.4478,44.63,1.6298,5.078353172168365,74.40790281016076,797.643882684992,2.331574426309977,0.6747000411809917,0.4237962546277068,27.383728064793228,0.6135722174499939,74.40790281016076,-0.0006135722174498426,0.002113379338431143,-0.0006014973747876518,0.00015577838130487187,-0.0006135722174499536,-0.0024817896434785602,-0.0011657956890799293,0.002113379338431143,5.866080572225485e-05
2001-10-17,8.2769,121.05,1300.0,3.8,0.9065,1.4505,44.74,1.6355,5.060776520941608,74.01406297768267,794.8639559767655,2.3234484867013143,0.6744995171426581,0.42153313498091666,27.35554876184653,0.6114338122898196,74.01406297768267,-0.0034851727300519997,-0.005292983911707738,-0.003461092726493531,-0.0034851727300519997,-0.0034851727300522217,-0.0002972047222385976,-0.005340112429210175,-0.005292983911707738,-0.0010290528331284854
2001-10-18,8.277,121.18,1300.0,3.8,0.9025,1.444,44.77,1.6387,5.050955025324952,73.94886190272777,793.3117715262098,2.318911332153536,0.6761660102503386,0.42260375640646164,27.320436931714166,0.6102398242509306,73.94886190272777,-0.0019527674376029758,-0.0008809281956938531,-0.001940709212511993,-0.0019527674376029758,-0.0019527674376029758,0.002470710601454762,0.002539827445815046,-0.0008809281956938531,-0.0012835359450488193
2001-10-19,8.2768,121.15,1302.0,3.8,0.8987,1.4372,44.77,1.6427,5.038534120655019,73.7505326596457,792.5975528093992,2.3132647470627625,0.67737162657838,0.42356935764402315,27.25391124368418,0.6087538808059901,73.7505326596457,-0.0024350155232238935,-0.0026819783020184396,-0.002459120029312478,-0.0009003001624904305,-0.0024350155232238935,0.0017830182377771564,0.002284885600100539,-0.0026819783020184396,-0.0024350155232240045
2001-10-22,8.277,122.45,1303.0,3.8,0.8906,1.4265,44.78,1.6619,4.980444070040315,73.68072687887359,784.0423611528973,2.2865395029785187,0.6756354388462298,0.4218162788899069,26.945062879836335,0.6017209218364523,73.68072687887359,-0.011553041699259747,-0.0009465122251287594,-0.011529156938040463,-0.010793865848030437,-0.011553041699259858,-0.0025631243825789962,-0.004138823365002597,-0.0009465122251287594,-0.011332258371517856
2001-10-23,8.2768,122.83,1304.0,3.8,0.8893,1.4214,44.85,1.6642,4.973440692224492,73.8072347073669,783.5596683090976,2.283379401514241,0.6756879750230049,0.4227446997241862,26.949885831029928,0.6008893161879583,73.8072347073669,-0.0013820454272323035,0.0017169731333037674,-0.0014061753765998164,-0.0006156463830474523,-0.0013820454272324145,7.775817216582048e-05,0.00220100759677333,0.0017169731333037674,0.00017899201850446467
2001-10-24,8.2767,122.86,1296.0,3.8,0.8925,1.4263,44.8,1.6592,4.988367888138862,74.04773384763742,781.099324975892,2.2902603664416583,0.6752942256941349,0.4225619409885827,27.00096432015429,0.6027000964320154,74.04773384763742,0.00301350048215987,0.0032584765060506005,0.0030013821091114945,-0.003139956576012737,0.00301350048215987,-0.000582738399120708,-0.0004323146705866865,0.0032584765060506005,0.001895313748065952
2001-10-25,8.2769,122.72,1296.0,3.8,0.8965,1.4306,44.9,1.649,5.019345057610673,74.42086112795633,785.9308671922377,2.304426925409339,0.6764396411217128,0.4238977619639421,27.228623408126136,0.6064281382656155,74.42086112795633,0.006185567010309256,0.005039010121318022,0.006209880699751036,0.006185567010309034,0.006185567010309256,0.001696172400112772,0.003161242993711788,0.005039010121318022,0.008431516936671546
2001-10-26,8.277,122.99,1297.0,3.8,0.8921,1.4348,44.89,1.6535,5.0057453885697,74.38161475657695,784.3967342001814,2.298155427880254,0.6779259546900731,0.421506651922926,27.148472936195947,0.6047777441790142,74.38161475657695,-0.002721499848805542,-0.0005273571252003562,-0.0027094509113997356,-0.0019519948332566983,-0.002721499848805542,0.0021972597080437417,-0.0056407706186932804,-0.0005273571252003562,-0.002943610873338165
2001-10-29,8.277,122.08,1294.0,3.8,0.9037,1.4525,44.8,1.632,5.071691176470588,74.80392156862746,792.8921568627452,2.3284313725490198,0.6780403873400639,0.4218554891836253,27.45098039215686,0.6127450980392157,74.80392156862746,0.013174019607843146,0.005677569832714058,0.013174019607843146,0.010830517634964787,0.013174019607843368,0.0001687981544282735,0.0008275960986805497,0.005677569832714058,0.011142706135695457
2001-10-30,8.2768,122.07,1298.0,3.8,0.906,1.4546,44.67,1.6245,5.094983071714373,75.14312096029546,799.0150815635579,2.3391812865497075,0.6794415262430892,0.4231912709860023,27.49769159741459,0.6155740227762388,75.14312096029546,0.004616805170821747,0.004534513492809422,0.004592530269162509,0.007722266701488678,0.004616805170821747,0.0020664534579155625,0.0031664440468985866,0.004534513492809422,0.0017016224772459232
2001-10-31,8.2768,122.54,1296.0,3.8,0.8993,1.4534,44.73,1.6347,5.063192023001162,74.96176668501866,792.8060194531106,2.324585550865602,0.6802324471271814,0.4208979219082663,27.362818865846943,0.6117330397014743,74.96176668501866,-0.00623967700495498,-0.002413451463809002,-0.006239677004955091,-0.0077708947599550715,-0.006239677004955091,0.0011640749844443743,-0.005419178595987284,-0.002413451463809002,-0.004904874690656924
2001-11-01,8.2769,121.87,1296.0,3.8,0.9044,1.462,44.76,1.6295,5.079410862227677,74.78981282602025,795.3359926357779,2.332003682111077,0.6785550414671772,0.41975730472155615,27.468548634550476,0.613685179502915,74.78981282602025,0.003191162933415148,-0.002293887492285762,0.0032032834529751586,0.00319116293341537,0.003191162933415148,-0.0024659300906454407,-0.002709961554428264,-0.002293887492285762,0.0038639940286087082
2001-11-02,8.2769,121.68,1296.0,3.8,0.9037,1.4615,44.74,1.6315,5.073184186331597,74.58167330677291,794.3610174685872,2.32914495862703,0.6782481839650532,0.4193861675328215,27.42261722341404,0.6129328838492185,74.58167330677291,-0.001225865767698453,-0.002782992915512761,-0.001225865767698342,-0.001225865767698453,-0.001225865767698453,-0.00045222197665872876,-0.0008841708877010968,-0.002782992915512761,-0.0016721455417073594
2001-11-05,8.2768,121.72,1296.0,3.8,0.8963,1.457,44.69,1.6423,5.0397613103574255,74.11556962796078,789.1371856542653,2.313828167813432,0.6793508305529259,0.4179149961733613,27.211837057784813,0.6089021494245874,74.11556962796078,-0.006576143213785635,-0.0062495738986028115,-0.006588145580091576,-0.006576143213785635,-0.006576143213785635,0.0016257272985629179,-0.003507915790630034,-0.0062495738986028115,-0.007686362097096167
2001-11-06,8.2767,121.15,1295.0,3.8,0.8975,1.4591,44.67,1.64,5.046768292682927,73.8719512195122,789.6341463414634,2.317073170731707,0.6793939805693322,0.4178987715447712,27.237804878048784,0.6097560975609756,73.8719512195122,0.0014024390243903007,-0.0032870071655858313,0.0013903401161283746,0.0006297519572417976,0.0014024390243903007,6.351654324343592e-05,-3.882279587641424e-05,-0.0032870071655858313,0.0009542839834306704
2001-11-07,8.2766,121.05,1292.0,3.8,0.8999,1.465,44.65,1.6328,5.068961293483587,74.13645271925526,791.2787849093581,2.327290543851053,0.6805699299486649,0.418051112601231,27.345663890249877,0.6124448799608035,74.13645271925526,0.004409603135717921,0.003580540318436798,0.004397467748387784,0.0020827855222760316,0.004409603135717699,0.0017308798914399404,0.00036454057018819874,0.003580540318436798,0.003959901052379422
2001-11-08,8.2766,119.98,1285.0,3.8,0.891,1.454,44.49,1.6455,5.029838954725008,72.91400790033425,780.9176542084473,2.3093284715891826,0.6820628718734665,0.41796287402975146,27.037374658158615,0.6077180188392586,72.91400790033425,-0.0077180188392586,-0.016489119374921257,-0.007718018839258489,-0.01309415960406135,-0.007718018839258489,0.00219366424977685,-0.00021107125138475347,-0.016489119374921257,-0.011273788536587115
2001-11-09,8.2766,120.25,1283.0,3.8,0.8935,1.4574,44.49,1.64,5.046707317073171,73.32317073170732,782.3170731707318,2.317073170731707,0.6824354757257701,0.41838623408877157,27.12804878048781,0.6097560975609756,73.32317073170732,0.0033536585365854243,0.005611580588634535,0.0033536585365852023,0.0017920186011199934,0.0033536585365852023,0.0005462895983183724,0.0010129130727289937,0.005611580588634535,0.0033536585365854243
2001-11-12,8.2766,120.25,1283.0,3.8,0.8935,1.4574,44.49,1.64,5.046707317073171,73.32317073170732,782.3170731707318,2.317073170731707,0.6824354757257701,0.41838623408877157,27.12804878048781,0.6097560975609756,73.32317073170732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-13,8.2765,121.45,1288.0,3.8,0.8811,1.4425,44.44,1.6668,4.965502759779218,72.8641708663307,772.7381809455243,2.2798176145908324,0.6809125001017964,0.41591126782647686,26.661867050635948,0.5999520038396928,72.8641708663307,-0.016078713702903702,-0.006259956583930748,-0.01609060169176746,-0.012244258183429668,-0.016078713702903813,-0.0022316771008337177,-0.005915505962296064,-0.006259956583930748,-0.017184491727513018
2001-11-14,8.2767,121.67,1284.0,3.8,0.8829,1.4429,44.5,1.6641,4.973679466378223,73.11459647857701,771.588245898684,2.2835166155880056,0.6806268265429135,0.41647059751523896,26.741181419385857,0.6009254251547383,73.11459647857701,0.0016224986479178582,0.0034368827541553237,0.0016467026592426048,-0.001488130229870599,0.0016224986479178582,-0.00041954518214915026,0.001344829371142442,0.0034368827541553237,0.002974824253653141
2001-11-15,8.277,122.4,1283.0,3.8,0.8813,1.431,44.5,1.6644,4.972963229992789,73.54001441961067,770.848353761115,2.28310502283105,0.6817396020325984,0.4198582189177701,26.73636145157414,0.600817111271329,73.54001441961067,-0.00018024513338155135,0.005818509046388698,-0.00014400533654723713,-0.0009589209549287769,-0.00018024513338155135,0.0016349274614064768,0.008134119005621221,0.005818509046388698,-0.00018024513338155135
2001-11-16,8.2771,122.67,1283.0,3.8,0.8849,1.4278,44.48,1.6552,5.000664572257129,74.11188980183664,775.1329144514258,2.295795070082165,0.6827399676687123,0.4231381127539176,26.872885451909134,0.6041565973900435,74.11188980183664,0.005558240695988426,0.007776383873994375,0.005570389520933583,0.005558240695988426,0.005558240695988426,0.0014673720481122032,0.007811908135564982,0.007776383873994375,0.005106304408035056
2001-11-19,8.277,123.27,1284.0,3.8,0.8781,1.4107,44.46,1.6635,4.975653742110008,74.10279531109107,771.8665464382326,2.2843402464682896,0.6845942035340328,0.42613041052189277,26.72678088367899,0.6011421701232341,74.10279531109107,-0.004989480012022818,-0.00012271297857724406,-0.005001501257628216,-0.004213945701821764,-0.004989480012022818,0.0027158742026660576,0.007071681036955768,-0.00012271297857724406,-0.005436876828564086
2001-11-20,8.2769,122.62,1283.0,3.8,0.8832,1.418,44.41,1.6491,5.01904068886059,74.35570917470136,778.000121278273,2.3042871869504578,0.6865844259363254,0.4276384802446845,26.929840519071007,0.6063913649869626,74.35570917470136,0.008732035655812265,0.003413013808028831,0.008719848486117288,0.007946418805613087,0.008732035655812265,0.0029071563738323203,0.0035389863890369355,0.003413013808028831,0.0075976091649712085
2001-11-21,8.2769,123.19,1280.0,3.8,0.8781,1.4154,44.36,1.6575,4.993604826546003,74.32277526395174,772.2473604826546,2.2926093514328807,0.6870723725965994,0.42625282632264655,26.763197586727,0.6033182503770739,74.32277526395174,-0.005067873303167381,-0.00044292376624688323,-0.005067873303167381,-0.007394292929114865,-0.005067873303167492,0.0007106870500426243,-0.003240246109856848,-0.00044292376624688323,-0.006188040074949441
2001-11-22,8.2769,123.19,1280.0,3.8,0.8781,1.4154,44.36,1.6575,4.993604826546003,74.32277526395174,772.2473604826546,2.2926093514328807,0.6870723725965994,0.42625282632264655,26.763197586727,0.6033182503770739,74.32277526395174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-23,8.2769,124.44,1270.0,3.8,0.877,1.4095,44.19,1.668,4.962170263788969,74.60431654676259,761.3908872901679,2.278177458033573,0.683603630208718,0.42534259219088016,26.492805755395683,0.5995203836930456,74.60431654676259,-0.006294964028776828,0.0037880889378925087,-0.006294964028776939,-0.014058284622302075,-0.006294964028776939,-0.005048583709998833,-0.002135432484094313,0.0037880889378925087,-0.010103121290163553
2001-11-26,8.277,124.2,1265.0,3.8,0.8811,1.4125,44.18,1.6635,4.975653742110008,74.66185752930568,760.4448452058912,2.2843402464682896,0.6822632733211147,0.42558737707839583,26.558461076044484,0.6011421701232341,74.66185752930568,0.0027051397655544207,0.0007712822153798093,0.0027172542666329402,-0.001242518265018644,0.0027051397655544207,-0.001960722308034013,0.0005755005306542493,0.0007712822153798093,0.002478232062507413
2001-11-27,8.277,124.17,1265.0,3.8,0.8812,1.4137,44.06,1.66,4.986144578313253,74.80120481927712,762.0481927710844,2.289156626506024,0.6836241926398285,0.4261226841297424,26.542168674698797,0.6024096385542169,74.80120481927712,0.002108433734939963,0.001866378557709325,0.002108433734939741,0.002108433734939741,0.002108433734939741,0.00199471285049424,0.0012578076328799703,0.001866378557709325,-0.0006134542697725509
2001-11-28,8.2772,123.29,1272.0,3.8,0.8863,1.4235,44.11,1.6485,5.021049438883834,74.78920230512587,771.6105550500455,2.3051258720048526,0.6844319886948262,0.4261412515491566,26.757658477403698,0.6066120715802245,74.78920230512587,0.006976038823172548,-0.00016045883459026022,0.007000370731806704,0.012548238247490406,0.006976038823172548,0.0011816376068822798,4.3572942970859785e-05,-0.00016045883459026022,0.008118771504542321
2001-11-29,8.2774,123.82,1269.0,3.8,0.8879,1.4232,44.1,1.6546,5.002659252991659,74.83379668802127,766.95273782183,2.2966275837060315,0.6806798962976008,0.4246596964043282,26.65296748458842,0.6043756799226399,74.83379668802127,-0.0036866916475282174,0.0005962676632578212,-0.003662617967821191,-0.006036487186095285,-0.0036866916475281064,-0.005482052942002991,-0.003476676194671291,0.0005962676632578212,-0.003912561814916948
2001-11-30,8.2772,123.22,1273.0,3.8,0.8958,1.4255,43.93,1.6405,5.0455348978969825,75.11124657116733,775.9829320329168,2.316366961292289,0.680475834976172,0.42761855697766044,26.7784212130448,0.6095702529716549,75.11124657116733,0.008594940566900355,0.003707547865074101,0.008570570717900239,0.011774120836614665,0.008594940566900355,-0.00029979043385697235,0.00696760393883733,0.003707547865074101,0.004706932859499524
2001-12-03,8.277,123.9,1278.0,3.8,0.8897,1.4217,43.99,1.655,5.001208459214501,74.86404833836858,772.2054380664653,2.29607250755287,0.6791385941899014,0.4250049991213022,26.580060422960727,0.6042296072507553,74.86404833836858,-0.008761329305135845,-0.003291094797162386,-0.008785280367589299,-0.004868011666899985,-0.008761329305135956,-0.0019651554361477253,-0.006111890641113615,-0.003291094797162386,-0.007407486367696836
2001-12-04,8.2771,124.28,1274.1,3.8,0.8898,1.4216,44.1,1.6545,5.0027802961619825,75.11634935025687,770.081595648232,2.2967663946811725,0.6792674860942058,0.42516334350494117,26.654578422484132,0.6044122091266243,75.11634935025687,0.0003022061045632185,0.0033701224751825354,0.0003142914278218001,-0.002750359313126838,0.0003022061045632185,0.00018978733561469951,0.0003725706379134053,0.0033701224751825354,0.0028035301025512993
2001-12-05,8.2772,124.4,1270.9,3.8,0.8856,1.4164,43.97,1.6639,4.974577799146584,74.76410841997716,763.8079211491076,2.2837910932147363,0.6786333063563021,0.42431351038487797,26.425866939118936,0.6009976561091412,74.76410841997716,-0.005649377967425706,-0.004689271155035146,-0.0056373646943950195,-0.00814676592010144,-0.005649377967425928,-0.0009336229848866395,-0.0019988391121806837,-0.004689271155035146,-0.008580570277272437
2001-12-06,8.2773,124.83,1274.4,3.8,0.8916,1.425,43.91,1.6553,5.000483296079261,75.41231196761916,769.8906542620673,2.2956563764876456,0.6775685274514315,0.42394392917592716,26.52691355041382,0.6041200990756963,75.41231196761916,0.00519543285205093,0.00866998298168431,0.005207577000227337,0.007963694725512394,0.00519543285205093,-0.0015690047849075128,-0.0008710097602491196,0.00866998298168431,0.003823776587072114
