Date,BA,CAT,CSCO,CVX,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM,^DJI
2019-04-08,-0.04442103680261211,-0.0038469601701757172,0.005071435490174636,0.0020567363547940865,-0.001572353407504834,0.0007905069752600635,0.007373925380162127,0.0007678387610892123,0.0014389719534837475,-0.0002935362291329735,0.0032286232803875325,0.0017214104261993324,-0.004509437603179789,-0.002464727418130863,0.00033350920433528053,-0.007845341592611965,0.0034893203553851837,0.012735098671321943,-0.0011965424755492338,-0.0038123001507190946,-0.00012053296320357898,0.0006342942271337915,0.0006770217836005177,0.006765459275690722,0.0040472061582199625,0.0061825148322254275,-0.0031777004411440712
2019-04-09,-0.01463207339674899,-0.02481770583853904,-0.005586538797465401,-0.008999214749380147,-0.015397985053087315,-0.009479554082392427,-0.013018939660185191,-0.00892675861794967,-0.006465514851522469,-0.004186728084711322,-0.007382788103052373,0.0025778125181901146,0.0012114303354262557,-0.001852735840212616,-0.005419703395894038,-0.0053111255496413046,-0.006953956951884055,-0.002953308873418048,-0.009808250539724561,-0.005077938242708968,0.0001606445870461215,-0.0016481393053141558,-0.0021699714457330543,-0.010170684056924006,-0.005441893993149316,-0.012891448286202478,-0.0072297677354162815
2019-04-10,-0.011109979251402669,0.008654079979506513,0.011598284084541888,-0.0003980904043748845,-0.009952218702054316,0.011763646630775337,-0.007317043957941749,0.006403613095518956,0.0077729606479031155,7.371422590751742e-05,0.0044816408763028726,-0.0006427515294891162,-0.00452438376985298,0.00024743240302194103,0.007629023699335047,0.007119002219699855,-0.002567604416456315,-9.54970172103442e-05,-0.004461361505531558,0.0019973600519667123,-0.011093711454373656,0.0067940307676273015,0.0035959350005421165,0.00018340274323036532,0.009220681597619462,-0.0045162373480311935,0.0002516226449027492
2019-04-11,0.014303830961263975,0.009743241839671013,-0.00394117117991577,0.003984319493349542,-0.014718864661570574,-0.0007390697653183453,0.01027934061237934,0.005313770532615392,0.0008968544971528214,-0.002728930981279687,0.008449012096227726,0.001500777652165164,-0.0017967650097318044,-0.012125721553283841,0.0011649254791570307,0.00141392078349023,-0.010765498658543149,0.0009556111662383238,0.00881068932594542,0.006053324727199216,-0.04312468542335701,-0.004414675600456941,-0.0008532575351820615,-0.01962929427639315,0.012048397843692937,0.004781893993615727,-0.0005394077535832986
2019-04-12,0.025610465032839036,0.016778154029336134,0.01241014318903133,-0.04944839383614463,0.06212420477870584,0.024700398047803995,0.011762896430170589,0.003964262717052192,0.011111119307472883,0.0056947115640106905,0.046879269590375694,0.0006424684475370146,0.014400686856391731,-0.005135103186053924,0.0051523547228709,0.014588164110850954,-0.013248172599695907,0.002959354561749228,0.018671833507207358,0.010566327565666889,-0.051822332982278785,0.011275870364121143,0.0030738509321104335,0.0001872008622778587,0.007539478794863941,-0.01256873149375426,0.010299104043094642
2019-04-15,-0.011010498426248572,-0.006727982397563115,0.004796561899785834,0.003172996261084693,-0.00891942058498607,-0.03815424108499588,0.004954693699548152,-0.0031173333201781617,-0.002481400802260225,0.003971299744424117,-0.011419719226471337,0.005562644490416435,0.0013046894057426872,-0.011330895986372158,0.0008267588689609973,0.006841298954991748,0.009110621850975997,0.006377381777943558,-0.005543264530720626,-0.006752903912076058,0.031269577837144125,0.00501139094117109,-0.0005106897430582347,0.014780010850169445,0.008566421934625978,-0.0033367337878950076,-0.0010423647007512526
2019-04-16,0.01667294358719973,0.012691545872977494,0.00689530162412999,0.008573319749536346,0.012461112870475688,0.009654282397702607,-0.0019036001820587067,0.008617035251437644,0.0076403728814997685,0.010987450035596424,0.010551217667104762,-0.0010639374701614246,-0.000781964305599181,-0.0123519143173485,-0.002313038543510171,0.01117146631544852,-0.027797632694529506,0.006525951905708149,0.005871478195020874,0.011331160757646952,-0.04013887728586574,-0.0013090189672595454,0.001362535147546362,0.011061966641503496,0.004881380639251143,0.006819776727561733,0.00257309903425873
2019-04-17,-0.011002813780393472,0.004999098665816604,-0.011237883803070225,-0.007427700129806536,-0.003076974500578089,0.03002385759741788,0.010172507140188358,-0.04154605760332197,0.032622239584206625,0.0036226194975546022,0.02880285286137685,0.0070288101873732245,-0.000469426195860434,-0.04693144488906664,0.008280236716013523,0.01059211344639066,-0.02541575439221133,0.0016656483242223352,0.0033248791661195654,-0.01785435395100987,-0.018645953379383906,0.0013107347439003103,-0.017179770270199124,0.00547054726479268,0.002234608312699393,0.002832379707941035,-0.00011798789730654846
2019-04-18,0.006754664432605084,0.010431170514871857,0.0015983106326682428,-0.0034088768427936733,-0.00943059461024065,-0.009571975154890944,-0.0043089408752103875,0.008770215319386487,-0.0011954307511574669,-0.007219265860148316,-0.0073491569354147135,0.004230194709386792,0.017222456509198514,-0.009875633570451625,0.01313945061246713,0.005296920074548739,-0.012537315523551529,0.0018894174196051328,0.008910965056967646,0.022521255893413583,0.022643384946581913,-0.0017451971473055883,0.004499886600326963,-0.009249168345302317,0.00019371537405521444,-0.0036840619754296977,0.004158862645585959
2019-04-22,-0.012892315431140111,-0.006835830071689308,-0.0010638645568583627,0.017019780469850643,0.0020770561031058232,-0.006361950807693639,-0.004278969828151902,-0.01026172979773432,0.005642005328204913,0.0022541197005845337,0.0012338305496093493,-0.0016848800859797786,-0.005079234427658008,0.0036892022039154426,0.0031613792807712038,-0.0206277073893415,-0.0101576082361855,-0.00037710928188305903,-0.00065699465827318,-0.016698667648820442,0.024171327038583046,0.0014984291194692911,0.005685635184796256,-0.009701760239213875,-0.007850192077436424,0.02181697094398949,-0.0018256446821571792
2019-04-23,-0.003065476659006139,-0.002458311192084839,0.006212277506677744,0.0009843665063518081,-0.004318650644210664,-0.0022483654770767414,0.006201940341297174,0.01115990024067548,-0.0006801338154009962,0.015018534754034585,0.0012325286729040208,0.017088421969561285,0.006910215403104436,0.015518559409560373,0.013574588675332677,0.0008012231576106643,0.011287912856036808,-0.026884408047283648,0.022715547518858292,0.010247765591769431,0.015278876110500939,0.00785539460810547,-0.020901023410976438,-0.016266134333405513,0.006837906480130274,0.005790019650118161,0.005482236254958028
2019-04-24,0.003850082639628827,-0.030275203864216005,0.0033515855473797984,-0.03065054361269115,-0.028799222422395077,-0.017634813876024946,0.003251501614112362,-0.0034889296844553552,-0.0010207900271959058,-0.005003597021644879,-0.0016704088462826672,-0.004770811704499556,0.012137490256765249,0.001742561985886848,-0.0034279008030023705,0.010980110906751106,-0.001268212773120836,0.00513786634395319,-0.003071085999452605,0.00847792159180849,-0.0009974631888749474,-0.001051543011484135,-0.0012249874871117505,0.004697436744213412,0.004462990670810241,-0.0194291802483757,-0.0022261019724983955
2019-04-25,0.01954945166070665,-0.011616677581937074,-0.009669565171795846,-0.003212848226582188,-0.011611438727238577,0.004288122043008213,-0.0010641981819993207,-0.009432116961580861,-0.018903246487917524,0.003232892245983221,0.000528334103091721,-0.002917813854319773,0.001518106319130963,0.021544245279087715,0.03311739223254384,-0.009390172728514501,0.006096226896129764,-0.003954133157352713,0.0010032166346525262,7.181867015959575e-05,0.0019101107352372804,-0.002910380662505263,-0.021548715150465747,-0.014774485027886919,-9.685911532719693e-05,0.005626296325147662,-0.005074649224648287
2019-04-26,-0.005250861238550786,0.021303002921971848,-0.007988495836506182,-0.006785337527651314,-0.0014457954764766079,0.008341843977470953,-0.013995285172132443,0.005843083702967933,-0.08991478488588855,0.005298914538073962,0.0075697370798435415,0.008779231224123718,-0.0025767116349191266,0.0037987492441577952,0.005729581550058649,0.008565630105890953,0.009088306603276308,0.024980494607597548,0.0075142480589516225,0.007543699049601393,0.026907553055970368,0.01186172159412946,0.013070896361981665,0.003226944297958223,-0.019223144000738435,-0.021041006003977736,0.003070431340246982
2019-04-29,-0.004569373478824579,-7.185245886776048e-05,0.004473709746156462,0.005294580831478157,0.004524926546246588,0.01890877282676806,-0.007121281046459371,-0.0027967945599894906,-0.025176570044933677,-0.003917675745354954,0.01441422511094026,0.00331538323677516,-0.0015197210486381785,0.001957410944973148,-0.0009236201473198369,-0.000566221806428624,-0.009506893108964909,-0.010202076266387361,0.009518532137658742,0.008699139376337595,0.0018988016184589007,0.007488034333505977,0.004595247786806755,0.013434292703410122,0.00029543495886352744,-0.006460577158555192,0.000416697785939002
2019-04-30,-0.0035879410357864128,0.0028770142663294695,-0.0032067250600781305,0.019877590138481116,0.022162155173389042,-0.004832737589561931,0.007617659136454069,0.008773465960344673,-0.0013696012153902037,0.009725397551936465,-0.0006028190289801838,0.013217883091113825,0.0022830926982475575,0.025136924906870695,0.006395668809839883,-0.004871751118495249,0.025763762159263903,0.016224518863057646,0.0034477401868246993,0.016188547431778888,-0.018445886566020864,0.0017053746336579412,0.00615758561506885,0.00018678143917028045,0.012603339216403331,0.0038763420861864795,0.00145058991539182
2019-05-01,-0.0023563914677778852,-0.009108899912514734,-0.006613103112864227,-0.01874063817828142,-0.010576617648477171,-0.005779190335402418,-0.024054939481934157,0.002067531585255189,-0.005485918382044375,0.005311521980803313,-0.007669056787680484,-0.009580260194647527,-0.01720910122736541,0.0001272229100532929,-0.020826800544974655,-0.021974282762502684,0.003939759858135883,-0.014556654405432634,-0.007222335490662202,-0.004661031080422262,-0.00480544424689322,-0.009973764793699269,-0.011715348011321458,0.0020534127134115288,-0.01439120907353153,-0.020054557162251352,-0.006120786716971804
2019-05-02,-0.002653967387243328,-0.021571005480871985,-0.011514888132281631,-0.012138066589996832,-0.06110799453894522,0.0012699878957256328,0.011116652308441166,-0.006900975417602595,-0.0041370536785492185,-0.0047197843328528055,0.002170759307197123,-0.004115976129222987,0.002266012327538647,0.01016224397984189,-0.013059248739064389,-0.007334208411299059,0.005887111593677163,0.006003878081481506,-0.012572629811494429,-0.0026558608777469406,0.0021555605838230463,-0.010258532512503082,0.00831567151351198,0.002048965512949863,-0.0020718288163372733,-0.017541621877514624,-0.0046292437197352765
2019-05-03,0.0017562247022981925,0.028778772639185046,0.0,0.0076474206718901705,0.011385163068990067,0.01234224798104222,-0.002238599778768724,0.004728155568150871,0.023738863221707263,0.00516681002678232,0.006152056047539878,0.00681947222825996,0.014952891623942977,0.0060362702740590635,0.021313633932949383,0.005042854795699991,0.009265909454923005,0.004925950309833782,0.013090213448385901,0.004555233925385815,-0.0021509241365356147,0.005709964116515032,0.004386731482437289,0.005391431304074601,0.009194234428074877,0.002328529291698578,0.007494364341359194
2019-05-06,-0.012909694066099542,-0.016539634981112217,-0.006370580769144318,0.009635767535244089,0.003001720894649784,-0.005252646301445729,-0.004637132975379488,0.0009269906808357931,-0.00418000425699927,0.000563552626451802,-0.008870214353237316,-0.005131370044362926,0.006986581142786719,-0.006499756853355354,-0.005818382098045083,-0.02485420895568269,0.006281650705303399,-0.003770642339478658,-0.010096830158206282,0.0005580633903590204,0.03686132244260043,0.0014812364722416316,-0.005765099019664932,-0.0029586588363542665,0.0037225882140601296,-0.004388719850839551,-0.0025077863553489843
2019-05-07,-0.0386706554336691,-0.02259422533011146,-0.02088302125316943,-0.0010979143878931952,-0.009539696934360964,-0.01840785495063013,-0.024344936235671466,-0.01951821231853279,-0.014447489249728718,-0.014919862498532388,-0.016335116790108684,-0.009696791602920807,-0.004323837609584658,-0.019879259966847362,-0.020522803985825178,-0.012325015901249015,-0.019687821859478927,-0.009273301629170394,-0.03395136544030908,-0.0119920118435356,-0.010187147292682552,-0.012755846832901652,-0.004920235758998137,-0.018174984832006746,-0.011321384686851399,-0.005315496713228174,-0.017905364325288775
2019-05-08,0.007054251454702731,-0.012867663499144477,0.0003742454060968736,-0.006510408789862199,-0.008876400449753241,-0.008291124020878615,0.002053635770892681,0.002615200833004927,-0.024564127193506424,-0.001286443731864595,-0.005299794677555036,-0.0031249699213624638,-5.0259061489699164e-05,0.003594354377811637,-7.965323372371991e-05,0.002786336569131187,0.0029390638292237092,0.003534018169694342,0.012034799373418448,-0.0012704619045537102,0.004620915460519237,0.0034331162797376358,-0.004414618570166007,0.010577971434955202,-0.009871821984811402,0.0015640456320527019,8.627870685140593e-05
2019-05-09,-0.009966568472176474,-0.005683920315153079,-0.010286310322171421,0.03140412382045765,0.008574925506397602,0.003383967027175361,-0.003022825678498875,-0.007625766917624288,-0.05320872529872345,-0.007582672828659209,-0.0007991901226480636,-0.009404210927179357,-0.0015151223311654638,0.0019183797155613025,-7.953413071104531e-05,0.0025375335212061145,0.0012317201605724915,-0.007899710949050509,-0.0015321096268491319,0.0021198228146579456,-0.004934113767968928,-0.005909657219962616,0.0017737843326015579,0.001121545300672322,-0.0023051620625480496,-0.0009110942224318519,-0.0053517517090472255
2019-05-10,0.0015249025001207173,0.0010670294454442342,0.008314527586328335,0.006601205375393215,0.0026449716179870464,0.002083041199834268,0.0,-0.00014768926071495603,-0.009009145780952466,0.0023067921658128654,-8.871463092585685e-05,0.016666403234247618,0.011429756544438785,-0.0017869778126108349,0.012987865124727715,0.011689309982742424,0.0019687014163287664,0.01698028439504129,0.0022652015342508047,0.015017996302095105,0.011009789678649406,0.0056319769297292765,0.007613394329021306,-0.002613900696880278,0.023809462924389235,0.008695965649210713,0.004414131148235301
2019-05-13,-0.048777774176225086,-0.04598741216146918,-0.03860561728068723,-0.012705865725036625,-0.03994732462379469,-0.03504076311302784,-0.021790695288219197,-0.02882061249643808,-0.03116877734688772,-0.013304743972772815,-0.027197713755018782,-0.0029050125501828283,-0.00480008984615643,-0.0130452986020958,-0.029733252748532113,-0.01691472242879133,-0.0036836922240109926,0.0009432058574692093,-0.037982131788907525,-0.0038204578500843356,-0.0043227258238976995,-0.021031665160856083,-0.0028115632908560784,-0.02433552283747553,-0.019821565401705765,-0.011102601103739507,-0.023798092722503217
2019-05-14,0.016806532302330757,0.017318411184410243,0.014035142967651737,0.009963357315893262,0.0300293287450486,0.006718676018054204,0.006724806128713956,0.014381383128355685,0.009159860333952219,-0.002769788286851149,0.007948879726741742,0.013319404363284493,-0.005124858958834522,0.003239522811281814,0.011187755485235984,0.013813106744007708,0.002218321148930613,-0.004806270811969493,0.015307692353356606,0.016038010668584235,-0.013024545235053031,0.018305281208244484,-0.003524287298833584,0.008825878902703366,0.004004681073219496,0.0013206104138845376,0.00817613530977579
2019-05-15,0.007579349027392324,-0.0013336153746883461,0.008073762838840537,0.004110499509887289,0.008955896574131872,0.00061138871135058,0.0007306137690192838,0.008176466103679614,0.009962336349154555,0.0006580310330357442,-0.0038070708940344256,0.010063559322033955,0.0053532345235096646,0.0016794278092784332,0.014082133513223294,0.004063699513553454,0.012050976766212251,0.01041647505426857,0.0,0.005558959449274203,-0.0014803013976131263,0.016103841870959146,0.004597838219005501,0.0030430632297748783,-0.004088246803997442,0.007387182527520242,0.004542085200816004
2019-05-16,0.02363719262300612,-0.005420379995852542,0.06655228067891583,-0.001240099202150735,0.0005666382218232346,0.013951277895829728,0.003233261481194072,0.011011970538453264,-0.0019728493104174127,0.009495029525567134,0.012829713770131201,0.008133704678797038,0.004621372224448583,0.020373772235412257,0.023091604977644176,0.0032137999101129466,0.01190748000137165,0.013214725462795451,0.015047373182650814,0.006074329151159796,0.0030074433903330977,0.014335056425079928,0.010033428105348019,-0.004550665433927459,0.014317150357156194,-0.00013085449288841033,0.00836946322457588
2019-05-17,0.0034199072270140185,-0.030408292307540052,0.007509261780834775,-0.0023179722387833834,-0.04114765179357094,-0.008586980189374538,0.0010395743939668467,-0.011480840647642987,-0.014056762954899882,0.0028945187598137245,-0.004851292348142189,-0.0076644505593492784,-0.003850058421284497,-0.005181178088032645,-0.006670199967295121,0.0034409906064147844,-0.004082205622153556,-0.006104871984537463,-0.011090460861536866,0.000542693111801773,0.0193844954047262,-0.004730967636137229,0.012373613172097508,0.004033826355648307,-0.004441862851625178,-0.0058932569318354,-0.0038155244813125044
2019-05-20,-0.006281236615067187,-0.002688123810176246,-0.00603371970045985,0.0026551726515402496,-0.014173113090654166,-0.0009622629856093079,-0.008463888814783771,0.005955969428400598,-0.029627862238870817,-0.0013711040083476123,0.005236079383844405,-0.007114033321546032,-0.0011546169393340522,0.0020324266345177477,-0.014445276540453467,-0.020338194914978458,0.0028934632453929687,-0.001116739370182418,-0.002018674829384892,0.004610499981978933,0.01909832683445911,-0.0037784754776487572,0.015837503065108338,-0.00019149320093514444,0.006543662138449147,-0.00013176680426585374,-0.0032642295208430427
2019-05-21,0.016893828289557433,0.020583081526544422,0.009105482725630498,0.00413771638069238,0.010982272845279528,0.009480639966896298,0.002618271123673521,0.009842973994673265,0.02066119350614115,-0.0021670286933358485,0.0034127478035048675,-0.005117544532913132,0.004271533702065344,0.007859761924719377,0.005387457341606172,0.009535373959695947,0.0019235175493732548,-0.00894435922953285,0.019103945584557636,-0.00472437322735586,0.01605757879555747,0.0023856475674977062,0.008303683048899835,0.009567555277537831,-0.0039400685841155525,0.004611371589099855,0.007688101764291799
2019-05-22,-0.016641142989580415,-0.011124336217160802,-0.01468482871608634,-0.0063457135455043945,-0.00829555746987709,-0.018030013277176127,-0.013267180297029668,-0.0007327071173598432,-0.010346323051116713,0.0046336005342424436,-0.008144706007767955,0.021604984264876892,0.000600707365075337,0.018616433573569235,0.006067714007135683,-0.00526064187273334,0.007679406094208474,0.0032902397176843845,-0.004557762714944791,0.0033228366150919175,-0.0024006187627053643,0.0023193505174470275,-0.004201677635212064,0.0034116462815181325,0.010977125076578664,-0.009048932594182602,-0.003892237059268444
2019-05-23,-0.006321207827971853,-0.010521378377638668,-0.026935026155797015,-0.022393585599111643,-0.0298744364377731,-0.018156918631599073,0.016357101153116282,-0.029043019237425804,0.012045576984337059,0.007422659598668835,-0.019671494695104097,0.0040281858157995565,-0.0049512026910728535,0.0004941957846866796,-0.01167070963175898,-0.006730744857852855,-0.0016669782613273343,0.0003749712251839288,-0.03662962356727795,-0.006893781347016681,-0.011389961525659187,-0.01662227759411483,-0.006413564234324265,-0.025122690774327605,-0.003619363923790142,-0.023425355219444777,-0.0111007102490569
2019-05-24,0.012409071610842926,0.00523495269227281,0.0033218314714789088,0.007126404898143646,0.010059510738587685,0.005365523027336172,0.008281147300690517,-0.0008307706284682581,0.000898070100182391,7.231608937274814e-05,0.009849081021382489,-0.004814496358192755,-0.006031035867558154,0.0018513498295393838,0.0004753445548713042,-0.0058085073804767795,0.0007156273824731052,-0.0006557816695033081,0.007282516138439998,0.0068053617705903235,0.004584287598746739,0.006996445609210644,0.007644014644410557,0.003100275624854376,0.007951994874688673,0.004201144915127131,0.0037354645627758476
2019-05-28,-5.629372612991901e-05,-0.0106592295197524,-0.00809263202420707,-0.0033696259009375895,-0.013008095842583334,-0.018445634893624496,-0.01053761903878081,-0.01375870291471637,-0.022436564102855994,-0.012819640291280465,-0.010847053036441512,-0.010280236300037826,-0.005561952743474818,-0.011211046650204781,-0.0006336158758117882,-0.011684409397185513,-0.001191894859481013,-0.02090155328241783,-0.011263331498651663,-0.011220595811433198,-0.022493517647332095,0.006579196611614435,-0.00994608876955827,-0.0009658930253172437,-0.0024349021231792056,-0.020107994430629716,-0.00929894511191065
2019-05-29,-0.017132642402033604,-0.0009046859418512243,-0.013906869842847946,-0.013016759227215569,0.0030889524280452996,-0.002863245647973023,-0.00814408747957418,-0.005902266316140992,0.015148269962328875,-0.04187643975097188,-0.002764344072551661,-0.009979525374912535,-0.0033049111859223546,-0.011213719384660426,-0.009670229404577402,-0.02869451153115854,-0.0042959204901413806,-0.002584779631167655,-0.003463574847786477,-0.008271947145862768,0.0014046662433360169,-0.0059863282592445,-0.009364825200132931,-0.011407653951682084,-0.0029289678124199137,-0.006197557187823777,-0.0087328936270743
2019-05-30,0.003067636316602229,0.0029634836213032756,0.007333471930978108,-0.011903639203942107,0.009581288759435758,-0.0036161450107372595,0.005737170778877587,-0.0009251632566422696,0.011304376057880372,0.0059389754099410386,-0.010718839512482314,0.013165789138619877,0.016426851263227515,0.004032293077339988,0.006323173867537779,0.0049447090003365,0.004314455045977272,0.010941752610591715,-0.008264609513547572,0.004549492862213844,0.004537990809646786,0.000184265148774454,-0.023203936252415458,-0.01134361045049359,0.0006853789103946628,-0.0026329840244960767,0.0017300801369823926
2019-05-31,-0.023608692594116132,-0.016661353005171242,-0.028747623483551088,-0.013260434803077037,-0.035279478725647295,-0.02604463066180296,-0.00643703678997154,-0.019912039388296332,-0.015425849896134158,-0.007266635302158875,-0.010274615992054703,-0.002436406568637972,0.0009590303736224381,-0.005898693284479561,-0.016304898088304598,-0.024038580425508327,-0.009069295737181626,-0.022975712352852895,-0.01635489422712577,-0.0010980107464738653,-0.006981469121746353,-0.008785787649891685,-0.043638918523102865,-0.02393664924210548,-0.007339327854628208,-0.016673743672080854,-0.014097873520240833
2019-06-03,-0.007962252405793402,0.007011293425045695,-0.004805064640356238,0.018796498302384945,0.025662952516684268,0.0038358546197883037,-0.0014747649569264443,0.010079519890984212,-0.013170015272167879,0.0022112527584368102,0.004718706668017436,0.01730101109298987,0.002572421065385244,0.013256134997024605,-0.031047831248306346,0.01063013054430706,0.009634017674787776,0.008648444502146413,0.004433614168648958,0.008380736839912029,-0.021670799863335977,-0.016922104828927975,0.03735044316988834,0.011552536481671538,0.005126222636601785,0.01568463054840552,0.00019102264409331937
