date,DGS1,DGS2,DGS5,DGS7,DGS10,DGS20,DGS30
2018-10-15,0.026699999999999998,0.0285,0.0301,0.031,0.0316,0.0327,0.0334
2018-10-16,0.026600000000000002,0.0287,0.0302,0.031,0.0316,0.0326,0.0332
2018-10-17,0.026600000000000002,0.028900000000000002,0.0304,0.0313,0.0319,0.0329,0.0335
2018-10-18,0.026699999999999998,0.0287,0.030299999999999997,0.0311,0.0317,0.032799999999999996,0.0336
2018-10-19,0.026699999999999998,0.0292,0.0305,0.031400000000000004,0.032,0.0331,0.0338
2018-10-22,0.0268,0.0292,0.0305,0.0313,0.032,0.0331,0.0338
2018-10-23,0.026699999999999998,0.028900000000000002,0.0301,0.031,0.0317,0.0329,0.0337
2018-10-24,0.0264,0.028399999999999998,0.0294,0.0302,0.031,0.032400000000000005,0.0333
2018-10-25,0.026600000000000002,0.0286,0.0298,0.030699999999999998,0.031400000000000004,0.0327,0.0335
2018-10-26,0.0263,0.0281,0.0291,0.03,0.0308,0.0323,0.0332
2018-10-29,0.0264,0.0281,0.0291,0.03,0.0308,0.0323,0.0333
2018-10-30,0.026600000000000002,0.028399999999999998,0.0294,0.030299999999999997,0.031200000000000002,0.0326,0.0336
2018-10-31,0.0269,0.0287,0.0298,0.030699999999999998,0.0315,0.033,0.0339
2018-11-01,0.026699999999999998,0.028399999999999998,0.0296,0.030600000000000002,0.031400000000000004,0.0329,0.0338
2018-11-02,0.027000000000000003,0.0291,0.0304,0.0313,0.0322,0.0337,0.0346
2018-11-05,0.0271,0.0291,0.030299999999999997,0.031200000000000002,0.032,0.0334,0.034300000000000004
2018-11-06,0.027200000000000002,0.029300000000000003,0.0305,0.031400000000000004,0.0322,0.0335,0.034300000000000004
2018-11-07,0.0274,0.0296,0.030699999999999998,0.0315,0.0322,0.0335,0.034300000000000004
2018-11-08,0.0274,0.0298,0.030899999999999997,0.0317,0.032400000000000005,0.0336,0.034300000000000004
2018-11-09,0.0273,0.0294,0.0305,0.0313,0.0319,0.0332,0.034
2018-11-13,0.027200000000000002,0.028900000000000002,0.029900000000000003,0.030699999999999998,0.031400000000000004,0.032799999999999996,0.0336
2018-11-14,0.0271,0.0286,0.029500000000000002,0.0304,0.031200000000000002,0.0326,0.0335
2018-11-15,0.027000000000000003,0.0286,0.0294,0.0302,0.0311,0.0327,0.0336
2018-11-16,0.0268,0.0281,0.028999999999999998,0.029900000000000003,0.0308,0.0323,0.0333
2018-11-19,0.026600000000000002,0.0279,0.0287,0.0297,0.030600000000000002,0.0322,0.0332
2018-11-20,0.026699999999999998,0.0279,0.0288,0.0297,0.030600000000000002,0.0322,0.0331
2018-11-21,0.026699999999999998,0.0281,0.028900000000000002,0.0298,0.030600000000000002,0.0322,0.0331
2018-11-23,0.026699999999999998,0.0281,0.0288,0.0297,0.0305,0.0321,0.0331
2018-11-26,0.027000000000000003,0.028399999999999998,0.028999999999999998,0.0298,0.030699999999999998,0.0322,0.0332
2018-11-27,0.027000000000000003,0.028300000000000002,0.028900000000000002,0.0298,0.030600000000000002,0.0322,0.0332
2018-11-28,0.0269,0.0281,0.0287,0.0297,0.030600000000000002,0.0323,0.0334
2018-11-29,0.0269,0.0281,0.0285,0.0294,0.030299999999999997,0.0321,0.0333
2018-11-30,0.027000000000000003,0.027999999999999997,0.028399999999999998,0.0292,0.0301,0.0319,0.033
2018-12-03,0.027200000000000002,0.028300000000000002,0.028300000000000002,0.028999999999999998,0.0298,0.0315,0.0327
2018-12-04,0.0271,0.027999999999999997,0.0279,0.028399999999999998,0.0291,0.0305,0.0316
2018-12-06,0.027000000000000003,0.0275,0.0275,0.027999999999999997,0.0287,0.0301,0.031400000000000004
2018-12-07,0.0268,0.027200000000000002,0.027000000000000003,0.0277,0.0285,0.0301,0.031400000000000004
2018-12-10,0.0269,0.027200000000000002,0.0271,0.0277,0.0285,0.03,0.0313
2018-12-11,0.027000000000000003,0.0278,0.0275,0.0281,0.028900000000000002,0.0302,0.0313
2018-12-12,0.027000000000000003,0.0277,0.0277,0.028399999999999998,0.0291,0.0304,0.0315
2018-12-13,0.0269,0.0275,0.0275,0.028300000000000002,0.0291,0.0305,0.0316
2018-12-14,0.0268,0.0273,0.0273,0.0281,0.028900000000000002,0.030299999999999997,0.031400000000000004
2018-12-17,0.026600000000000002,0.027000000000000003,0.0269,0.0277,0.0286,0.03,0.0311
2018-12-18,0.0264,0.0265,0.0265,0.0274,0.0282,0.0296,0.030699999999999998
2018-12-19,0.0262,0.0263,0.0262,0.0269,0.0277,0.028900000000000002,0.03
2018-12-20,0.0264,0.026699999999999998,0.0265,0.027200000000000002,0.0279,0.0292,0.0302
2018-12-21,0.0262,0.0263,0.0264,0.027200000000000002,0.0279,0.0292,0.030299999999999997
2018-12-24,0.026099999999999998,0.0255,0.0258,0.026600000000000002,0.0274,0.0288,0.03
2018-12-26,0.026099999999999998,0.026099999999999998,0.026699999999999998,0.0274,0.0281,0.0294,0.030600000000000002
2018-12-27,0.0258,0.0256,0.026000000000000002,0.0268,0.0277,0.0292,0.0305
2018-12-28,0.025699999999999997,0.0252,0.0256,0.0263,0.027200000000000002,0.028900000000000002,0.0304
2018-12-31,0.0263,0.0248,0.025099999999999997,0.0259,0.0269,0.0287,0.0302
