Date,BMW.DE,SIE.DE
2010-03-17,-0.008701270605043776,0.03200798531245175
2010-03-18,-0.011241173114417524,-0.002086224622600885
2010-03-19,-0.001401555537033139,-0.006550541202011151
2010-03-22,0.01372420067842195,-0.0005610775922316735
2010-03-23,0.02000024389113686,0.00800108186059223
2010-03-24,0.006787153960403858,0.0019496051063314646
2010-03-25,0.019924855958086463,0.02501737856916275
2010-03-26,0.004700551070826897,-0.0061016762733046015
2010-03-29,-0.002485386107684562,0.015279636301321231
2010-03-30,-0.009673187671383698,-0.017871685702359197
2010-03-31,0.01169160763053756,0.014502926271657834
2010-04-01,0.028525336756352715,0.021442842498080816
2010-04-06,0.007253699744919295,0.006865737990003007
2010-04-07,-0.017226813745026437,-0.015735746383123028
2010-04-08,-0.0077586397753695024,-0.01278976104928009
2010-04-09,0.009557022551737848,0.009986575098537065
2010-04-12,0.007458422686032584,-0.0008016607186797087
2010-04-13,0.006548809757888963,-0.015779691296539444
2010-04-14,0.0046677110313577685,-0.0023097329435673997
2010-04-15,-0.005208989873055181,-0.004357915667395629
2010-04-16,0.0065100633075880765,-0.02708241092477981
2010-04-19,-0.007030387501406499,0.012512118684937956
2010-04-20,0.04205590357256894,0.025826278412534043
2010-04-21,-0.005843199816908284,-0.010828469447482614
2010-04-22,-0.009021259127891534,-0.023125267536263094
2010-04-23,0.02841368776010822,0.020170879791328034
2010-04-26,0.014484930450391564,0.03968132329940621
2010-04-27,-0.020094904621299925,-0.03552538190994603
2010-04-28,-0.007285670934921162,-0.01437776824455772
2010-04-29,-0.00040763432736068417,0.012920150697119048
2010-04-30,0.009653234164513691,0.019613233567441046
2010-05-03,0.006733116592730459,-0.016814717250084432
2010-05-04,-0.04119843357162478,-0.030236612470017077
2010-05-05,0.003906082400344957,-0.0012696318167245702
2010-05-06,0.012229047371344448,-0.000423886999780132
2010-05-07,-0.025809972613005217,-0.03547191735242128
2010-05-10,0.062006830162093074,0.07692292455005223
2010-05-11,0.01326958730143768,0.020272070184872426
2010-05-12,0.02147751583590085,0.016802379337687023
2010-05-13,0.01333311870918541,0.021639355180980147
2010-05-14,-0.02277341439076397,-0.05057772980843145
2010-05-17,0.0024601179060312894,0.0021632243749825086
2010-05-18,0.024150819409528568,0.03143572571387776
2010-05-19,-0.05972037604650271,-0.027469079419207287
2010-05-20,-0.022162232816892113,-0.03402826557608907
2010-05-21,-0.0042840830906347716,-0.010025016914878448
2010-05-24,0.0031921015183662416,-0.005485182673803601
2010-05-25,-0.023519624428515074,-0.028850362182975098
2010-05-26,0.013318149309822003,0.03160067012296541
2010-05-27,0.0404084977787289,0.03684350841545725
2010-05-28,0.012632472232284142,0.0
2010-05-31,0.00769740366406535,0.007760341399963178
2010-06-01,0.0026341393309028405,-0.00013507703679260796
2010-06-02,0.010245508817203541,-0.0017564769691130744
2010-06-03,0.019893635170845192,0.013264781589175323
2010-06-04,-0.02842966791150514,-0.028853958966755133
2010-06-07,0.0034116677799418405,-0.00990366782808172
2010-06-08,-0.014515405356561484,0.007918744087236806
2010-06-09,0.03264325359286402,0.029634701442776912
2010-06-10,0.044847193206135616,0.019411025645121427
2010-06-11,-0.014020710795363711,-0.023637564699968805
2010-06-14,-0.008232330491414586,0.040349815459063576
2010-06-15,0.00226399742288641,0.010083941912579553
2010-06-16,-0.02045425003162782,0.0011521184564953213
2010-06-17,0.017166074755294414,-0.009588460512423569
2010-06-18,0.025314877532435,-0.0027106729541896968
2010-06-21,0.026900861095021433,0.0254980456141789
2010-06-22,-0.00681810072388267,-0.009087352088488543
2010-06-23,-0.00072239433817467,-0.01528455715505439
2010-06-24,-0.003013328029973117,-0.027292841614615204
2010-06-25,-0.024178039473337853,-0.0010637380689022535
2010-06-28,0.022299274139030656,0.01837064515255693
2010-06-29,-0.032961542896503104,-0.03856222910502172
2010-06-30,0.0041353673113559974,0.006390309228438973
2010-07-01,-0.04654926551568228,-0.017833027629884812
2010-07-02,-0.008246302256948668,-0.013480165255445264
2010-07-05,0.005939121081176335,-0.0009759439807499604
2010-07-06,0.023353581850775962,0.006699392892899336
2010-07-07,0.01923045426097736,0.007902275843382212
2010-07-08,-0.021131982869853627,0.01361761400929451
2010-07-09,0.0061680063620908054,-0.006378088219903932
2010-07-12,-0.006257988053063435,0.012701586100730244
2010-07-13,0.08289429541328985,0.022791561619198486
2010-07-14,-0.013885575656688465,0.005669932662380361
2010-07-15,0.01721027520762264,-0.015602744288858439
2010-07-16,-0.002602903013457003,-0.011321172456560613
2010-07-19,-0.018861132575726747,-0.013471549363584412
2010-07-20,-0.006891541499065124,-0.0077837355541403586
2010-07-21,-0.0036524865838750697,0.009358698553024736
2010-07-22,0.02553748382006238,0.03640557346209805
2010-07-23,0.0005960274534038135,0.00539409412695413
2010-07-26,0.002857938685682404,0.004580144569105604
2010-07-27,-0.014485992796233305,0.0010419071310687755
2010-07-28,-0.018795409064574886,-0.009108651777425814
2010-07-29,-0.00012255651025827596,-0.022718241593481014
2010-07-30,0.014613757085635282,0.004971698221251097
2010-08-02,0.013556028894747607,0.03783937060995335
2010-08-03,0.03080957905664672,0.002190185859102245
2010-08-04,0.012048121622476815,-0.011698181241713734
2010-08-05,0.019116433333772775,0.014568276870658536
2010-08-06,-0.013815543141648678,-0.02128218990284947
2010-08-09,0.009225401438173186,0.02763955736238577
2010-08-10,-0.02166807987075836,-0.013001932045293096
2010-08-11,-0.02191691680210328,-0.025958957706353925
2010-08-12,-0.011675986585017784,-0.0034473562137674607
2010-08-13,-0.00035799092518917774,-0.0021287646072003508
2010-08-16,-0.0017906707675701128,-0.0013332770094593993
2010-08-17,0.030853794545003144,0.015220136476854274
2010-08-18,0.009280997051763995,0.005786508993566253
2010-08-19,-0.015172591089942844,-0.03268828767427023
2010-08-20,-0.022642339556869118,-0.008110275465399663
2010-08-23,-0.000238906767441871,-0.004497060341480563
2010-08-24,-0.008122290562160406,-0.020944750282270608
2010-08-25,-0.0020471816523779385,-0.008109557472594009
2010-08-26,0.006033626005556902,0.005920627547576718
2010-08-27,0.0017991111331192577,0.01247170884156934
2010-08-30,-0.01329014601001377,-0.01231808131788581
2010-08-31,0.0111635590301018,0.0058854505543819435
2010-09-01,0.029881216300973623,0.029395430360060537
2010-09-02,0.01596367401798693,-0.003248189022454384
2010-09-03,0.011469139943341755,0.013306208805920816
2010-09-06,-0.0013605395574771695,0.00201014603133598
2010-09-07,-0.0022709648910442803,-0.0033431556018371777
2010-09-08,0.024012672037686755,0.011002099438624846
2010-09-09,0.009113307021481942,0.006635732574298281
2010-09-10,0.017731339704379456,-0.0007910635853004555
2010-09-13,0.004977483170944819,0.0017153797389128922
2010-09-14,0.01475189971443136,0.003029407738709189
2010-09-15,0.002759013991064485,-0.004727528377829304
2010-09-16,0.0021163100114802713,0.02942343913860923
2010-09-17,0.0012672107474676064,-0.011151014041548946
2010-09-20,0.0361737666604125,0.02255352273176614
2010-09-21,-0.01312974183121407,0.00608434348510678
2010-09-22,-0.008250855821353875,-0.027844197208722554
2010-09-23,0.004471725700125662,-0.009201560172142687
2010-09-24,0.04255099983157784,0.03701750792543623
2010-09-27,-0.003972146975437574,-0.018163313755469646
2010-09-28,0.010368893895555065,-0.0014130803074086096
2010-09-29,0.007696645122187595,-0.0019299775529136864
2010-09-30,0.007442383278301712,-0.0019334065034527503
2010-10-01,-0.04160197917423647,-0.00916977733457991
2010-10-04,-0.02190649747129869,-0.015119648824274634
2010-10-05,0.03598087794180049,0.007676036621619753
2010-10-06,-0.009208302652638722,0.020488540342618267
2010-10-07,0.010202991792596094,-0.008751647170188281
2010-10-08,0.0014001091239310703,-0.0002596313143755635
2010-10-11,-0.003994422476304438,0.003636316723759192
2010-10-12,0.0066171249862057024,0.0
2010-10-13,-0.0025895477496169494,0.032479353948212886
2010-10-14,-0.0013981515591765525,0.008898188059051293
2010-10-15,-0.010999994336128194,0.00695643310152283
2010-10-18,-0.009100183145218432,0.009746052121216486
2010-10-19,0.0023469751101068415,-0.003787457154121654
2010-10-20,0.009875050395821372,0.014103633389729309
2010-10-21,0.008467448477048167,0.013423474770572152
2010-10-22,0.0001999805618138062,-0.0038186371461416124
2010-10-25,0.013791811732077885,-0.002635363382728406
2010-10-26,-0.0055206244055932,-0.010929425841036289
2010-10-27,-0.011201231589000216,-0.012022005749474873
2010-10-28,-0.0006014964732584671,0.01290563836542269
2010-10-29,0.03340339865082442,-0.004004370556984993
2010-11-01,0.028149903293045675,0.0015839256822471892
2010-11-02,-0.011518226308887991,0.006081870809830026
2010-11-03,-0.013562578604784492,-0.010639518864712483
2010-11-04,0.047250424354748244,0.01955255134716727
2010-11-05,-0.0003699343776677466,0.005633481706578625
2010-11-08,-0.012023766049760853,0.01430290978444293
2010-11-09,0.028084647606030355,-0.0014101566644268981
2010-11-10,-0.02112534086208806,-0.021416702081036965
2010-11-11,0.012464965955889307,0.026214646568528233
2010-11-12,0.01598669479213566,0.007733635418207152
2010-11-15,0.013926745609477154,-0.006860530277653432
2010-11-16,-0.02568690467410284,-0.024704342151092185
2010-11-17,-0.005858590304360312,0.00876337490592971
2010-11-18,0.036832436428049675,0.020706941192320638
2010-11-19,0.006572081012928832,-0.0032643658688491506
2010-11-22,0.017998723371932757,-0.0007020680100452426
2010-11-23,-0.02114747928722982,-0.020835816023763387
2010-11-24,0.04692768123710733,0.019964111089648018
2010-11-25,0.013193452484548951,0.01347885937058324
2010-11-26,-0.010851499187243374,-0.0069388014246308805
2010-11-29,-0.025485035109634846,-0.01572166462155533
2010-11-30,0.003290682274882384,-0.0027211628061107884
2010-12-01,0.05126847477004537,0.04508236704567836
2010-12-02,0.04761899841120165,0.02508797750722458
2010-12-03,-0.0017240188835206949,-0.0066443039607793075
2010-12-06,-0.013816859348911192,0.004013391777376363
2010-12-07,0.018627583491982236,0.016988699980517774
2010-12-08,-0.03251016274557017,-0.006551041429346149
2010-12-09,-0.027463829911830273,-0.013517876633605264
2010-12-10,0.038538273426223846,0.007464269452897687
2010-12-13,0.014715317640081382,0.0054184700662696095
2010-12-14,-0.015289955019157309,0.002309806553701055
2010-12-15,0.000320049096357522,0.022604876645495375
2010-12-16,0.004960936190020027,0.0004294144075471795
2010-12-17,-0.01353506950568395,-0.009116978250429675
2010-12-20,0.019370431024140267,0.020350331912244446
2010-12-21,0.02612835219546672,0.0007430694555425887
2010-12-22,-0.00663581967445559,-0.003392613032992986
2010-12-23,-0.017244143725248073,0.008190684594523878
2010-12-27,-0.06386345426752171,-0.004431288332600758
2010-12-28,-0.016379512803700647,0.0
2010-12-29,0.008068788842221508,0.0041331938554567405
2010-12-30,0.0022137624734466232,-0.021636268596513242
2011-01-03,0.04418012448861819,0.013592473222801216
2011-01-04,-0.011554073000193954,-0.018837857709320338
2011-01-05,-0.011689233670911126,-0.015511451939154597
2011-01-06,-0.00216555799364726,-0.008483918163782689
2011-01-07,-0.009849736673564258,-0.0030004418754199236
2011-01-10,-0.014162703226239137,-0.010254059127705273
2011-01-11,0.020351962265401813,0.030180191778897747
2011-01-12,-0.005698787964581786,0.017271474553425037
2011-01-13,-0.02764675509738368,-0.010208479845356555
2011-01-14,0.021844727722915458,-0.011290768150143848
2011-01-17,-0.006616926185162408,0.005819608529573861
2011-01-18,0.003415843105962324,-0.0020740329863713214
2011-01-19,-0.015148970283925256,0.0028441945822372805
2011-01-20,-0.04061512304190218,-0.011126758016609561
2011-01-21,0.0034226521983369285,0.01875349743192034
2011-01-24,-0.008437847954458566,0.016242377196412194
2011-01-25,0.015390114552469525,-0.0025572396092177208
2011-01-26,0.015513590228227958,0.03761445797506591
2011-01-27,0.006321147860248955,0.006791253157860444
2011-01-28,-0.0036642385188785376,-0.011488224852031936
2011-01-31,-0.017863295132596768,-0.001705974431179147
2011-02-01,0.007667637839447128,0.015913822643727205
2011-02-02,-0.0007079421712475886,-0.014928462201895809
2011-02-03,0.015229366590922444,-0.0005336594369040881
2011-02-04,-0.008372589393937035,-0.0043780638012381745
2011-02-07,0.03518032123059167,0.008150933499081692
2011-02-08,0.046559025478279725,0.0004257228324127116
2011-02-09,-0.004870760193763646,-0.0012763824312723715
2011-02-10,0.006852481939037647,-0.0023421041046480795
2011-02-11,0.023173036954727833,0.010458763305119412
2011-02-14,0.0,0.0034854070865004694
2011-02-15,-0.018371949474672133,-0.0017891727049569317
2011-02-16,-0.005162995469471188,0.02172070364082712
2011-02-17,-0.010054918961641901,0.004024587047541495
2011-02-18,-0.007864012667209264,0.007298011271412053
2011-02-21,-0.004293004186385674,-0.012244803898895817
2011-02-22,0.002155756766014205,-0.013120136249812009
2011-02-23,-0.035247492252491575,-0.03192694954334507
2011-02-24,-0.022298299435016045,0.01438151014767497
2011-02-25,0.029824533704948086,0.003730871229864041
2011-02-28,0.0013628456457230875,0.03642742234069951
2011-03-01,0.015141237058435397,-0.013116137458691335
2011-03-02,-0.027987348651509647,-0.010487158452180845
2011-03-03,0.001551814120835715,0.00986379643987978
2011-03-04,-0.005336590899931659,-0.008728065320433354
2011-03-07,-0.0006921638556064424,-0.00849077205265436
2011-03-08,0.0039833255531309675,-0.0032772199749800945
2011-03-09,0.0029325159821198543,-0.004242588445329654
2011-03-10,-0.017543973588083128,-0.015125763629546651
2011-03-11,-0.014355681654421804,-0.01297873255137405
2011-03-14,-0.008881000230601344,-0.015669438489498755
2011-03-15,-0.027060946735018132,-0.008682932224078899
2011-03-16,-0.0221034860731415,-0.029421836355260744
2011-03-17,0.01958926053762755,0.043734938733501316
2011-03-18,0.021614840166536364,0.0021061456971092074
2011-03-21,0.0025316150306420315,0.032300802413226526
2011-03-22,-0.015331932878991594,-0.019395515054128065
2011-03-23,0.01245645980064447,0.0009836130551121869
2011-03-24,0.04215663680579618,0.01539286528777395
2011-03-25,-0.002430417353300074,0.009783699920099087
2011-03-28,-0.0017403201400492119,0.0037266846909482787
2011-03-29,0.0005226770985584661,-0.0004243825339999008
2011-03-30,0.020387245709082347,0.02207381121079166
2011-03-31,0.0032442811873709676,0.004153341805819055
2011-04-01,0.042042588891462174,0.027608150281293264
2011-04-04,-0.013231018092770386,-0.012376621994892867
2011-04-05,0.009766791471386815,-0.01304130261023606
2011-04-06,-0.0031149228356868175,0.010116685702174832
2011-04-07,-0.027627016698224094,-0.015942985165792067
2011-04-08,-0.009978002034723987,-0.00010376628988606473
2011-04-11,-0.0245985940619754,-0.008932290444976121
2011-04-12,-0.008055946139981285,-0.025256661876912
2011-04-13,0.016772619820617507,0.007848567686369767
2011-04-14,0.006077261672043477,-0.005760613349240606
2011-04-15,0.0031067338997641247,0.01587985469345221
2011-04-18,-0.01565718262966609,-0.02376412279855833
2011-04-19,0.027617548245045587,-0.0008655378230403299
2011-04-20,0.02959683651288092,0.0336760978472741
2011-04-21,0.007764859853038875,0.0053424544678601915
2011-04-26,0.0116392037690638,0.00916972476682587
2011-04-27,0.003727270168499608,0.0033040294791739644
2011-04-28,0.02001913154179591,0.011011594747958764
2011-04-29,0.007755626544598604,-0.00020352926479150213
2011-05-02,0.01209376074584445,-0.003970847932921351
2011-05-03,-0.016604686942576774,-0.004497342622447165
2011-05-04,-0.016095851945849393,-0.028442555013526438
2011-05-05,-0.015878118611553638,0.0019024464011763165
2011-05-06,0.023793819647780268,0.01213084436329237
2011-05-09,-0.024514496580719136,-0.011360171445397249
2011-05-10,0.02268301321888644,0.012334073592979111
2011-05-11,0.007978303304863932,-0.00041654516937661423
2011-05-12,0.0006331047116339139,-0.012709743685290986
2011-05-13,-0.0008076311586729945,-0.017304934800342675
2011-05-16,-0.005172937593045601,0.0018254126789665204
2011-05-17,-0.015762165694243158,-0.01275460633265102
2011-05-18,0.011226759829686017,-0.00379979087559823
2011-05-19,0.011918352132893384,0.022667679566303667
2011-05-20,-0.016134280525393674,-0.022271841883487298
2011-05-23,-0.03033788398560766,-0.01798368438839637
2011-05-24,0.019448638692235676,0.008546080200877215
2011-05-25,0.007797038346319951,-0.008693700065810162
2011-05-26,-0.017283902016154262,-0.00288632007738554
2011-05-27,0.016750464243877605,0.002004113244970185
2011-05-30,0.0021417805515724364,0.004333328073901743
2011-05-31,0.010685407691357618,0.02887474843147042
2011-06-01,-0.014150988322436997,-0.017311728983682717
2011-06-02,-0.007754280133819069,-0.01706986825006873
2011-06-03,0.002493996891881789,0.013024525309273338
2011-06-06,0.007463888212716263,-0.008681156254984224
2011-06-07,-0.006914800235834462,0.0012194340192568376
2011-06-08,0.01127339243747505,-0.009300332639127551
2011-06-09,0.031639198011671255,0.018998736200677158
2011-06-10,-0.009375325671578838,-0.018863927446952533
2011-06-13,0.0027268269884188623,0.0001118160138253721
2011-06-14,0.014237789714611093,0.019894842231157117
2011-06-15,-0.01608839263362316,-0.004164283385765466
2011-06-16,0.016992540147212853,-0.0005501539439435321
2011-06-17,0.011664514434078788,0.01310276775646968
2011-06-20,-0.004362654044876346,-0.00391263781704998
2011-06-21,0.014867016563932411,0.01996721693399306
2011-06-22,0.008326925617588188,-0.007809045915916135
2011-06-23,-0.0027526259148201726,-0.012398841716362186
2011-06-24,0.029443143142679595,0.008296741689109766
2011-06-27,0.009384933881170454,0.004655699939740687
2011-06-28,0.0197755266055597,-0.01929093753522504
2011-06-29,-0.003473026576525262,0.02725281804955526
2011-06-30,-0.0007261173452891567,0.013050888043254494
2011-07-01,-0.015114161730102937,0.002112036900032477
2011-07-04,0.015493446192859972,-0.005163287254224214
2011-07-05,-0.00043572668642799517,0.0006354787163258546
2011-07-06,-0.014101118858649286,0.00508090295852659
2011-07-07,0.021527731893897784,0.003159623797850397
2011-07-08,-0.01111425764333751,-0.005984287025440849
2011-07-11,-0.02568969184245673,-0.016159882990937513
2011-07-12,0.007340833639905453,-0.0018246539567617903
2011-07-13,0.04372384766559412,0.0125830294402407
2011-07-14,0.01168436296784936,-0.0074347978705973095
2011-07-15,0.02352109196177632,-0.004280392271139299
2011-07-18,-0.02146697726082958,-0.014615858714182917
2011-07-19,0.012515794047612827,0.014287416753247184
2011-07-20,-0.0006943650788555633,-0.005376456181038991
2011-07-21,-0.010562865071244376,0.009946031128512667
2011-07-22,0.005478294229933622,-0.0023550052790284326
2011-07-25,0.027102301241466842,0.004399325479593541
2011-07-26,-0.01808996077726477,-0.0005342943564686786
2011-07-27,-0.02064010741800526,-0.02575895270600792
2011-07-28,-0.006364891625006752,-0.011190205080868987
2011-07-29,-0.0061211208765195035,-0.008321392237872427
2011-08-01,-0.030220538609816217,-0.037704239699523745
2011-08-02,-0.025697731451087003,-0.022438959636541078
2011-08-03,-0.006366605318681606,-0.03365867598065897
2011-08-04,-0.06529357519607681,-0.03950757249530057
2011-08-05,-0.0128939031062969,-0.02498723146523585
2011-08-08,-0.08829356798846166,-0.0471810928157278
2011-08-09,0.06329348387193412,0.024000189418253104
2011-08-10,-0.05133900200451069,-0.050242542603297524
2011-08-11,0.03667760525939001,0.025102902293574703
2011-08-12,0.029136230907409244,0.025179749399441453
2011-08-15,-0.0005055448936746032,0.0048584012992063386
2011-08-16,-0.007418859118788701,0.0025515672945046752
2011-08-17,-0.0018682895643610253,-0.005358298490794611
2011-08-18,-0.07845475435265914,-0.06006721474346299
2011-08-19,-0.03416443393891877,-0.02192299979521828
2011-08-22,-0.04225625085738771,0.005127602724372515
2011-08-23,0.025554084994595216,0.009036355387641803
2011-08-24,0.04282663429561184,0.024844911858466157
2011-08-25,0.004666832353022343,-0.006342505930475362
2011-08-26,0.004273404430762406,-0.012056786010067322
2011-08-29,0.006660399129022165,0.010337371067397516
2011-08-30,-0.0029406170492576322,-0.0002842179532709377
2011-08-31,0.038709797634273846,0.02174840897677166
2011-09-01,0.009760403003978402,-0.004730045751729972
2011-09-02,-0.04710013915588296,-0.024601814468716343
2011-09-05,-0.061785524479698095,-0.05474348515234073
2011-09-06,-0.004127977042251207,-0.003941865716143633
2011-09-07,0.0602053983295181,0.039574134315811804
2011-09-08,-0.007633723571048079,-0.008784872207743488
2011-09-09,-0.030206428238129357,-0.040472592456187395
2011-09-12,-0.01528336646649242,-0.007851104679435061
2011-09-13,0.020628806751802786,0.005896166832329408
2011-09-14,0.06005758698023578,0.03115827083463829
2011-09-15,0.026330136615719146,0.0402394594324369
2011-09-16,0.011677342925189738,0.007765148641683206
2011-09-19,-0.017138882250465448,-0.020975776085649156
2011-09-20,0.02562271826986473,0.02346583030450744
2011-09-21,-0.026890967477701255,-0.015237938993666766
2011-09-22,-0.055268148951407636,-0.04193762444126681
2011-09-23,-0.015286105434404451,-0.010868064379062736
2011-09-26,-0.02644688957957897,0.013429070849736435
2011-09-27,0.06200781657321741,0.04457141247588714
2011-09-28,-0.01297497820689908,-0.007640145237818419
2011-09-29,-0.009389639298902908,0.011766537228019125
2011-09-30,-0.052796280101948034,-0.0219670670447486
2011-10-04,-0.09856901755670222,-0.03596581616182448
2011-10-05,0.05228681918058076,0.04476936377306284
2011-10-06,0.03185981082402156,0.03702086211777811
2011-10-07,0.04058915275812858,0.012649193717099605
2011-10-10,0.04126565823116968,0.02428868050098365
2011-10-11,0.014342174029312149,-0.01287254956508832
2011-10-12,0.02158131069227598,0.01688400688211389
2011-10-13,-0.0016389929684159643,-0.0024299331052441975
2011-10-14,0.029551093230227643,0.012719771904726063
2011-10-17,-0.034372702171503566,-0.012159109734588003
2011-10-18,0.010642274299675014,0.004057977275172986
2011-10-19,-0.0012710242723336096,-0.011181503323611897
2011-10-20,-0.016360472941402637,-0.02029995597657952
2011-10-21,0.05692099619432378,0.029203388998452207
2011-10-24,0.012064873524304742,0.020672889133348304
2011-10-25,-0.0013819482648492754,-0.0003971111147852424
2011-10-26,0.00017296925615428727,-0.004767528601659632
2011-10-27,0.056218614094812436,0.03526251512167278
2011-10-28,0.012283109936458425,0.005012922279473031
2011-10-31,-0.044491375419501766,-0.025194873150017005
2011-11-01,-0.041991135702155624,-0.03463655056428039
2011-11-02,0.024567139428835594,0.009785315980447962
2011-11-03,0.04554070879545602,0.019246121980452502
2011-11-04,-0.045372149005433515,-0.022183936143278515
2011-11-07,0.0046664994872762655,-0.016340534231929715
2011-11-08,0.004988693052125237,0.006727018453948519
2011-11-09,-0.02704554506632484,-0.013227724527915985
2011-11-10,0.013547050968602425,0.000690806893188789
2011-11-11,0.01944083408619468,0.023892034119393335
2011-11-14,-0.00970512062579254,-0.009846479806162711
2011-11-15,-0.010488569273858772,-0.0036777784139476744
2011-11-16,-0.03197210016078267,-0.0004101418248597666
2011-11-17,-0.02189911609581885,-0.0016414744579615892
2011-11-18,-0.017250844109737873,-0.013426464869517374
2011-11-21,-0.041456627771463084,-0.02791277840827644
2011-11-22,-0.009545907305794299,-0.012142988195444016
2011-11-23,-0.030291362022266788,-0.01663049131238925
2011-11-24,0.009736245930415777,-0.006029328513739607
2011-11-25,0.010847877859903488,0.014943055651533754
2011-11-28,0.052066893977885886,0.03877548797843566
2011-11-29,-0.0003779292133693213,0.013892717031687374
2011-11-30,0.05782313400571004,0.03792388086232834
2011-12-01,-0.014290725705491059,-0.007867538312725908
2011-12-02,0.007792613404072446,0.010214959348122665
2011-12-05,0.010789411672644134,0.007184594982741821
2011-12-06,-0.002490726118926978,-0.0013210316296482505
2011-12-07,-0.00713389393863606,-0.005158725189500224
2011-12-08,-0.037003726823608085,-0.020608749133763538
2011-12-09,0.003544077458529138,0.014797677890228123
2011-12-12,-0.02379189669074655,-0.02702351542746928
2011-12-13,0.008187524880386432,0.005499830274417583
2011-12-14,-0.05099154511036108,-0.014357863221295175
2011-12-15,0.009751134239702974,-0.007491752094277326
2011-12-16,-0.014781067041740314,-0.0018171631719259285
2011-12-19,0.0016003711820491429,-0.002240629165091712
2011-12-20,0.04293983019555325,0.023438564934985306
2011-12-21,0.005936428025266061,-0.010010828033697128
2011-12-22,0.00399758659305971,0.001939129993757449
2011-12-23,-0.004550596327149714,0.0047006181600277586
2011-12-27,0.006095081152691861,0.00550437173732421
2011-12-28,-0.03256327514554924,-0.009853537420636438
2011-12-29,0.00508818041129544,0.014650914564813933
2011-12-30,0.007788110587209962,0.007219760020316768
2012-01-02,0.027047795835601907,0.020286681783652005
2012-01-03,0.04006770863950693,0.017762606736585473
2012-01-04,0.010490326324955612,-0.004949308821480258
2012-01-05,0.005011435560881905,-0.006675271428069118
2012-01-06,-0.010685649814362597,0.0030306528111372355
2012-01-09,0.02322224245371718,-0.004860810333846444
2012-01-10,0.03307557724560439,0.0
2012-01-11,0.0035761787801775746,-0.0033000604405019063
2012-01-12,0.007975760816290256,0.0022515889269987266
2012-01-13,-0.015993301630429113,-0.0023788745927465493
2012-01-16,0.025833913767440153,0.00794808752354692
2012-01-17,0.03468987514576738,0.01708501275998242
2012-01-18,0.0030625076438501875,0.006460770639584057
2012-01-19,0.011730661306448287,0.00590574155609791
2012-01-20,0.010006422217740507,-0.003828761532014169
2012-01-23,0.0045602535139210865,0.004484142084954623
2012-01-24,-0.0059486879230953305,-0.012882667414845783
2012-01-25,0.0014175685903141666,-0.01041963505964194
2012-01-26,0.028463515306320852,0.0008160904835017302
2012-01-27,-0.012232524271936107,-0.010600822925236675
