date,AXON,BRENT,CEG,EVO,FIVE,HWM,MBLY,NFE,NVDA,NYCB,PLTR,QXO,SEDG,SGML,TBIL,TDOC,TPL,TRGP,UAL,VST,WOLF,SP500
2024-05-09,309.0899963,83.33000183,214.8426208,5.269999981,143.4799957,81.89968872,28.04000092,27.10281754,88.72601318,10.71639347,21.13999939,99.03837585,52.66999817,17.87,0.0525,12.23999977,604.2749634,112.4464874,52.63000107,92.70787048,25.11000061,5214.080078
2024-05-10,303.4299927,83.16000366,213.8674469,5.150000095,139.1999969,80.74153137,27.13,26.56036758,89.8567276,10.29848385,20.60000038,95.63935089,49.47000122,17.13,0.0526,11.94999981,612.6138306,112.0604172,52.72000122,92.95662689,24.12,5222.680176
2024-05-13,300.230011,83.58000183,212.5340881,5.349999905,140.0299988,80.09255981,28,26.70830917,90.37762451,11.07460213,20.94000053,97.90536499,52.20999908,17,0.0525,12.44999981,594.5022583,111.7733459,54.40000153,89.7227478,23.70999908,5221.419922
2024-05-14,296.4599915,83.87999725,216.6636,5.550000191,141.9900055,80.75151062,28.71999931,28.46387672,91.33438873,11.61191368,21.44000053,101.7042847,53.75,17.94000053,0.0524,12.73999977,596.859436,113.278038,55.09000015,91.01630402,24.84000015,5246.680176
2024-05-15,293.9500122,82.79000092,222.2060242,5.670000076,140.6699982,82.61854553,28.90999985,26.18558311,94.60761261,10.95519829,21.67000008,105.3032532,51.34999847,17.04999924,0.0525,12.81,590.8287964,114.4164581,54.95999908,96.42932892,25.29000092,5308.149902
2024-05-16,290.4400024,83.36000061,215.2704926,5.489999771,141.0299988,82.39889526,28.5,25.72203445,94.33667755,10.95519829,21.64999962,108.3690491,50.52000046,17.93499947,0.0525,12.89999962,597.6845093,114.9609222,54.77999878,92.67801666,25.18000031,5297.100098
2024-05-17,288.7900085,82.37999725,212.0564575,5.25,137.5399933,82.79825592,28.57999992,26.3532486,92.45711517,11.01489925,21.76000023,102.6373444,48.40999985,18.55999947,0.0525,12.72999954,599.354187,116.4854126,54.97000122,93.61336517,25.53000069,5303.27002
2024-05-20,292.0299988,82.75,214.0067749,5.210000038,133.8099976,83.92646027,27.70000076,27.10281754,94.75758362,10.68654156,21.62,107.9025192,48.70999908,17.72999954,0.0525,12.30000019,606.1117554,116.3666306,54.61999893,91.0561142,26.23999977,5308.129883
2024-05-21,287.9500122,83.27,221.4895935,5.090000153,132,84.65530396,27.51000023,26.9746,95.36344147,10.23878193,21.23999977,107.8358688,48.47999954,17.28000069,0.0525,11.82999992,607.2708,117.0100784,53.02999878,93.7726,26.78000069,5321.410156
2024-05-22,284.8699951,83.98,219.0218506,5.170000076,131.7299957,83.3274,27.80999947,26.04750443,94.92754364,9.910425186,21.17000008,104.1035995,52.83000183,16.40999985,0.0525,11.92000008,597.1934814,113.7631073,52.41999817,93.80241394,27.78000069,5307.009766
2024-05-23,279.99,83.70999908,220.0666656,4.929999828,129.6000061,82.2891,27.55999947,24.90342712,103.7744522,9.641768456,20.71999931,99.97144318,47.20999908,15.72000027,0.0526,11.44999981,597.5960693,112.7038727,51.76,95.65319061,24.93000031,5267.839844
2024-05-24,285.6300049,82.87999725,229.4898529,4.769999981,132.9900055,84.58541107,25.65999985,24.78507233,106.4438171,9.940275192,21.01000023,106.5695572,48.02000046,16.21999931,0.0526,11.47999954,600.3757,113.1295471,51.72999954,101.5935745,26.27000046,5304.720215
2024-05-28,288.2000122,81.9,230.1266937,4.860000134,132.7400055,85.14452362,26.48999977,24.61740685,113.8740616,9.850722313,21.04999924,118.0995941,49.97999954,16.73999977,0.0526,11.35999966,606.1411743,114.3472,50.63999939,105.6732407,26.94000053,5306.040039
2024-05-29,284.1900024,81.36000061,219.9845123,4.579999924,131.6999969,83.93644714,26.02000046,23.86783981,114.7978363,9.671619415,20.94000053,129.6296,48.56000137,16.21999931,0.0526,11.14999962,602.8411,113.5255127,51.83000183,103.106041,25.68000031,5266.950195
2024-05-30,281.730011,82.12000275,224.1900787,4.519999981,134.7100067,84.09619904,25.85000038,24.21303368,110.4738541,9.880574226,21.72999954,129.9628754,49.31999969,15.55000019,0.0526,11.28999996,603.597229,115.406395,51.34000015,104.8473587,25.95000076,5235.47998
2024-05-31,281.6700134,84.22000122,216.5064545,4.679999828,138.1300049,84.5155,25.65999985,25.00205421,109.6070709,9.82087326,21.68000031,123.8979416,48.99,15.28999996,0.0525,11.23999977,603.3713,117.0397873,52.99,98.58856201,25.70000076,5277.509766
2024-06-03,278.5299988,83.6,207.547226,4.97,140.75,84.49555206,26.45999908,24.68644714,114.9728012,9.731321335,21.31999969,128.9631653,48.01,14.86999989,0.0526,11.07999992,586.2977905,115.3568954,52.72000122,92.7875,26.81999969,5283.399902
2024-06-04,276.2200012,81.86000061,202.4447479,4.889999866,137.8699951,82.15927124,25.38999939,23.48319244,116.4094543,9.3433,22.10000038,130.6959991,47.36999893,14.52999973,0.0525,10.86999989,575.168,115.5548859,52.34000015,89.10582733,27.17000008,5291.339844
2024-06-05,282.1300049,81.62000275,208.6135559,4.949999809,132.7899933,84.49555206,25.94000053,23.41415215,122.4110336,9.283560753,22.95999908,130.4799957,48.91999817,14.71000004,0.0525,10.97999954,583.5719604,117.0001831,52.90999985,91.5437,29.40999985,5354.029785
2024-06-06,279.1499939,78.36000061,201.906601,4.909999847,118.7200012,83.13771057,27.39999962,23.33525085,120.9693756,9.5224,23.79000092,220,48.31999969,14.39999962,0.0525,11.02999973,583.3062134,116.7922974,53.29999924,85.8322,28.21999931,5352.959961
2024-06-07,280.5,77.52,197.3223419,4.78,118.4899979,83.64690399,31.68000031,22.96046829,120.8594055,9.342698097,23.30999947,220,46.29000092,14.25,0.0526,10.64000034,572.7964,116.8219986,53,84.648,27.32999992,5346.990234
2024-06-10,285.3999939,78.41000366,213.8954315,4.650000095,115.4800034,83.5171,32.47000122,22.65472031,121.7611923,9.222920418,23.13,235.6100006,46.88999939,13.98999977,0.0525,10.65999985,711.7566,118.7028732,53.02999878,87.78242493,28.15999985,5360.790039
2024-06-11,287.01,79.87000275,217.5628357,4.769999981,120.3199997,83.04786682,30.11000061,21.98405647,120.8913269,9.9416,23.85000038,172.9900055,45.88999939,13.52999973,0.0525,10.44,754.4946899,119.8808899,52.04999924,90.76754761,28.5,5375.319824
2024-06-12,295.8399963,79.62000275,217.3834534,4.829999924,116.5699997,83.2975,29.34000015,22.07282066,125.1806564,9.7919,23.77000046,179.3099976,44.66999817,13.57999992,0.0525,10.19999981,764.8865356,120.2570648,52.93000031,90.1108,29.45000076,5421.029785
2024-06-13,293.480011,81.62999725,219.1772766,4.559999943,113.75,82.66846466,29.09000015,21.43174171,129.5899811,9.4026,23.27000046,205.3999939,43.27000046,12.96000004,0.0525,9.949999809,751.8279,119.0295486,52.06999969,87.96153259,28.65999985,5433.740234
2024-06-14,292.3299866,81.91999817,214.164505,4.550000191,112.8799973,78.8146,28.21999931,21.84789085,131.8596497,9.133086205,23.56999969,134.2100067,39.86000061,12.63000011,0.0525,10,738.0509033,117.8020325,49.68999863,87.1555,27.14999962,5431.600098
2024-06-17,297.1700134,82.6,211.2943573,4.079999924,114.3099976,79.87290955,27.60000038,21.10476685,130.9597778,9.5224,25.02000046,122.0899963,38.22999954,12.28999996,0.0525,10.10999966,747.9014282,120.3758545,50.36000061,83.62315369,27.07999992,5473.22998
2024-06-18,293.519989,82.75,219.6556396,4.070000172,113.9300003,80.07258606,25.96999931,21.01559067,135.5590668,9.192975998,25.81999969,91.77,37.06999969,12.25,0.0524,10.09000015,755.4885,122.1973343,49.58000183,87.37224579,26,5487.029785
2024-06-20,293.1400146,82.62000275,221.5491333,4.510000229,112.5500031,79.3837,26.13999939,21.45155907,130.7597961,9.163031578,25.55999947,81.97000122,34.31000137,12.02999973,0.0524,9.649999619,763.8926,125.0483,48.90000153,87.98079681,23.76000023,5473.169922
2024-06-21,291.1499939,84.25,217.3834534,4.480000019,115.3399963,80.01268768,26.88999939,21.27320862,126.5504532,9.163031578,23.84000015,86.51000214,33.01,12.44,0.0523,9.710000038,742.7843018,123.8406219,48.18000031,86.654,23.59000015,5464.620117
2024-06-24,292.7000122,85.33000183,215.3604126,4.599999905,116.2900009,78.50508118,26.72999954,22.0262413,118.0917587,9.2828,24.15999985,85.86000061,33.25,12.30000019,0.0524,10.35999966,735.7876,127.3053894,49.18000031,88.02070618,22.95000076,5447.870117
2024-06-25,292.6300049,85.70999908,221.6089325,4.72,110.5,78.07576752,26.07999992,20.65889168,126.0705185,8.9534,24.55999947,79.85,26.39999962,12.19,0.0523,9.75,738.267395,128.522995,48.52000046,89.19790649,22.07999992,5469.299805
2024-06-26,292.8800049,85.23999786,209.59021,4.699999809,109.6699982,78.87449646,28.14999962,20.78769875,126.3804855,9.163031578,24.10000038,73.55000305,24.98999977,12.47000027,0.0524,10.14999962,731.1821,126.2164612,48.06999969,85.70620728,22.96999931,5477.899902
2024-06-27,298.3500061,86.01000214,204.0791321,4.570000172,110.6200027,79.47354889,28.02000046,20.9165,123.9708481,9.103142738,25.21999931,73.98,25.27000046,12.47999954,0.0523,10.14000034,722.1483765,127.2855911,48.20000076,87.01309967,23.22999954,5482.870117
2024-06-28,294.24,85.01000214,199.5845795,4.800000191,108.9700012,77.50666809,28.09000015,21.77853394,123.5209198,9.64214325,25.32999992,71.76000214,25.26000023,12.02999973,0.0522,9.779999733,722.5714722,127.4835739,48.65999985,85.77603912,22.76000023,5460.47998
2024-07-01,289.2099915,85.25,204.3482208,4.860000134,107.8499985,77.17720032,27.61000061,20.21301651,124.2808075,9.702033997,25.88,62.26,23.96999931,11.98999977,0.0524,9.319999695,723.1600952,129.9485168,48.33000183,87.13280487,22.54000092,5475.089844
2024-07-02,293.1799927,86.38999939,205.4444427,4.949999809,106.1500015,77.94597626,27.88999939,19.79686546,122.6510544,10.3309,25.82999992,65.70999908,24.25,11.77999973,0.0524,9.399999619,733.2764,129.6812286,48.20000076,87.49195099,23.82999992,5509.009766
2024-07-03,296.5599976,86.41000366,209.3510284,5.150000095,108.4700012,79.204,27.43000031,20.17338371,128.2601929,10.03142357,25.85000038,63.65000153,25.31999969,12.42000008,0.0524,9.229999542,746.0463257,132.2550507,48.51,91.50242615,23.63999939,5537.02002
2024-07-05,298.3800049,86.6,210.5668488,5.300000191,106.1699982,78.67481995,27.81999969,19.75723267,125.8105698,10.03142357,27.22999954,61,25.04999924,12.42000008,0.0523,9.210000038,745.7869263,131.1562347,47,89.14801788,23.77000046,5567.189941
2024-07-08,302.480011,86.23999786,214.9916534,5.340000153,104.0899963,80.34217072,27.81999969,19.54915619,128.180191,9.8218,27.70000076,49.09000015,27.37,12.27000046,0.0523,9.260000229,749.7276611,131.2156219,46.81999969,92.6597,24.45000076,5572.850098
2024-07-09,298.51,87.33999634,215.2208862,5.119999886,102.4300003,80.1125,26.68000031,19.12309837,131.359726,10.3309,27.38999939,46,26.87,11.52999973,0.0523,9.149999619,748.2411499,131.0770416,47.20000076,91.18318176,23.04999924,5576.97998
2024-07-10,293.2900085,86.54000092,218.7986,5.210000038,100.9400024,80.05262756,26.75,19.37080574,134.8891754,10.39075756,28.42000008,42.97999954,29.63,11.94,0.0523,8.949999809,775.1379,131.5522003,47.15000153,92.09101868,24.17000008,5633.910156
2024-07-11,291.1600037,85.75,216.0978699,5.070000172,104.2300034,79.5334549,27.03000069,20.39136696,127.3803329,11.01959324,27.63999939,41.74,29.90999985,12.14999962,0.0521,9.369999886,783.2688599,132.2649536,45.63999939,91.39268494,24.78000069,5584.540039
2024-07-12,292.6600037,84.66000366,216.3968353,4.940000057,103.2200012,79.10414124,26.45999908,21.01559067,129.220047,10.98964882,28.06999969,49.51,31.64999962,12.46000004,0.0521,9.390000343,799.3809814,133.6904602,44.72000122,91.11334991,24.77000046,5615.350098
2024-07-15,308.6400146,85.08000183,212.1514282,4.869999886,100,78.77466583,26.95000076,21.05522537,128.4202,10.08133125,28.67000008,52.95000076,26.79000092,12.43000031,0.052,9.260000229,820.8406,132.9875946,44.31999969,85.9855423,24.42000008,5631.220215
2024-07-16,319.4299927,85.4,204.1788025,4.78,102.0699997,81.25071716,26.98999977,22.05596733,126.3404846,10.53049946,28.67000008,54.5,30.20000076,12.39999962,0.052,10.09000015,822.1375,133.4627838,47.06999969,85.66629791,24.98999977,5667.200195
2024-07-17,317.7799988,85.02999878,186.0311127,4.78,76.5,77.73631287,26.27000046,23.93855286,117.9717712,11.41885281,28.21999931,71.69999695,28.11000061,12.39000034,0.052,10.02999973,816.6004639,132.6213226,46.93999863,76.0192337,23.63,5588.27002
2024-07-18,305.6700134,84.85,186.6390381,4.78,75.75,78.65484619,26.44000053,23.9980011,121.0713,11.06950092,28.63999939,67.11000061,26.73999977,12.09000015,0.0521,9.31,815.0442,134.7991791,46.38999939,76.3684,22.59000015,5544.589844
2024-07-19,308.4500122,83.73,188.6521149,4.699999809,77.30999756,77.90604401,24.67000008,25.36535454,117.9117889,11.15933418,28.57999992,58.61000061,25.69000053,12.22999954,0.052,9.09,812.5699463,134.9971619,47.93000031,76.2886,20.96999931,5505
2024-07-22,316.76,85.08000183,189.76828,4.920000076,78.87000275,80.12252045,23.98999977,25.40498543,123.5209198,10.99963093,28.45999908,60.09999847,26.29999924,12.39999962,0.0519,9.19,805.4966431,136.3731689,48.18999863,78.98219299,21.70999908,5564.410156
2024-07-23,319.5499878,85.11000061,189.2201691,4.78,75.77,82.27908325,23.30999947,21.64972496,122.5710678,11.49870586,28.80999947,79.30000305,25.52000046,12.06999969,0.0518,9.300000191,798.0740967,134.5615845,48.22000122,79.88005829,20.95000076,5555.740234
2024-07-24,313.1099854,82.62999725,174.4807892,4.820000172,73,79.46356201,22.29000092,20.46072388,114.2323532,10.91977787,26.60000038,123.9599991,25.17000008,11.35999966,0.0518,9.229999542,791.6091919,130.2949829,46.02000046,72.40782928,18.92000008,5427.129883
2024-07-25,310.8099976,82.4,169.8466949,4.710000038,71.75,82.20919037,21.07999992,20.15356636,112.2626572,10.59038734,26.63,83.83000183,27.45000076,11.5,0.0517,9.25,805.6661987,130.6514,46.72000122,70.21304321,18.34000015,5399.220215
2024-07-26,310.5899963,81.01000214,174.4409,4.78,71.97000122,82.54866028,21.21999931,19.98512459,113.0425339,11.19926071,27.18000031,78.69000244,27.56999969,11.61999989,0.0516,9.369999886,816.9297,130.2454987,47.36999893,70.9513,19.22999954,5459.100098
2024-07-29,309,81.70999908,172.0889893,4.760000229,71.91999817,82.7184,20.84000015,19.36089897,111.5727615,10.46062756,27.07999992,60.5,26.80999947,11.09000015,0.0515,9.569999695,815.0142,131.67099,46.76,71.07099915,18.97999954,5463.540039
2024-07-30,304.7200012,82.37000275,168.1126556,4.710000038,71.58999634,93.66096497,20,19.24199867,103.7139816,10.58040714,26.37,12.05000019,27.01000023,10.78999996,0.0514,9.729999542,824.3921509,132.7896118,46.61000061,68.83631897,17.79000092,5436.439941
2024-07-31,300.01,81.12999725,189.1504059,4.760000229,72.73999786,95.547966,21,19.55906487,117.0019226,10.50055408,26.88999939,12.5,28.86000061,10.93000031,0.0515,9.430000305,842.9186401,134.6711121,45.41999817,79.03207397,18.85000038,5522.299805
2024-08-01,299.6300049,79.77999878,176.962265,4.630000114,70.02,94.71929169,16.28000069,18.55832291,109.1931381,9.841773987,26.07999992,12.35000038,26.54000092,10.43000031,0.0512,8.59,821.0799561,135.4874268,42.38000107,75.8596,16.43000031,5446.680176
2024-08-02,292.3599854,78.62999725,166.5081635,4.420000076,69.19000244,90.01677704,15.96000004,16.9828968,107.2534256,9.891681671,24.73999977,11.98999977,25.31999969,9.75,0.0505,7.949999809,780.9542847,129.9922638,40.18999863,72.2582,15.27000046,5346.560059
2024-08-05,286.1600037,80.72000122,169.3882904,4.329999924,67.22000122,86.6122,15.18000031,15.99206161,100.4344864,10.06136799,24.09000015,11.44999981,25.02000046,8.989999771,0.0509,7.599999905,754.2769775,127.2845078,37.88000107,70.0335,15.31,5186.330078
2024-08-06,295,79.52,180.4203796,3.839999914,66.36000061,88.93849182,15.61999989,16.24967957,104.233902,9.492422104,26.59000015,11.36999989,23.89999962,8.91,0.0509,7.489999771,771.1073608,131.0275726,38.79999924,74.21353149,14.32999992,5240.029785
2024-08-07,349.24,76.80999756,179.0451202,3.059999943,64.97000122,87.78032684,15,16.52711296,98.89472961,9.332716942,26.31999969,10.98999977,23.59000015,9.050000191,0.0509,7.159999847,771.1772,132.6402893,38.76,73.77457428,12.68000031,5199.5
2024-08-08,368.4599915,76.30000305,186.3898773,2.960000038,66.47000122,91.81390381,15.89000034,16.86399651,104.9537888,9.362662315,29.28000069,11.14999962,22.87,9.5,0.0509,7.210000038,825.8388062,136.0946808,41.18000031,78.89241028,14.13000011,5319.310059
2024-08-09,365,76.48,189.2201691,3.089999914,66.73999786,93.02303314,15.27999973,12.88084316,104.7338257,9.332716942,30.01000023,11.15999985,21.20000076,8.94,0.0509,7.150000095,820.6409912,135.0792694,41.45999908,78.45344543,12.64999962,5344.160156
2024-08-12,368.0299988,78.33000183,187.0366058,2.970000029,66.73,92.76322937,14.60000038,13.98066902,109.0031586,9.392605782,29.38,10.76000023,21.44000053,8.69,0.0507,6.869999886,830.7572632,136.9707,40.41999817,77.77506256,11.97000027,5344.390137
2024-08-13,368.9700012,79.16000366,189.1133423,3.319999933,67.80999756,93.8524,14.84000015,12.97992706,116.1220627,10.26099777,30.38999939,10.94999981,21.88,8.899999619,0.0506,6.97,817.65802,135.9851685,40.91999817,80.2592,12.60000038,5434.430176
2024-08-14,370.5700073,79.66000366,185.8584442,3.309999943,68.36000061,93.81246948,13.92000008,13.8320446,118.0618,10.03142357,31,10.75,22.37,8.859999657,0.0507,6.789999962,817.3787,139.5291443,40.24,79.06200409,11.55000019,5455.209961
2024-08-15,373.6900024,82.30000305,190.0918121,3.190000057,75.33000183,95.5113,14.27000046,13.37626076,122.8410339,10.36081409,31.21999931,11.35000038,24.56999969,9.630000114,0.0509,7.059999943,826.8763428,142.1871185,42.65999985,81.25678253,13.22999954,5543.220215
2024-08-16,373.6900024,80.69000244,189.6824493,3.25999999,76.95999908,95.7511,14.30000019,12.93038559,124.5607605,11.01959324,32.08000183,12.61999989,25.29000092,9.869999886,0.0508,7.110000134,819.5635376,141.8188019,42.06999969,79.1618,12.18000031,5554.25
2024-08-19,373.0700073,79.76000214,192.4780579,3.210000038,78.12000275,96.3007,14.88000011,12.97001839,129.9799194,11.1892786,32.5,12.26000023,27.53000069,10.26000023,0.0506,7.170000076,840.3247,143.8396606,42.34999847,80.54846954,12.64000034,5608.25
2024-08-20,373.0499878,81.04000092,190.4212952,3.200000048,77.30999756,95.56121063,14.92000008,12.71240139,127.2303467,10.94972324,32.31999969,12.39999962,26.63,10.34000015,0.0504,7.199999809,815.5928955,140.9626617,41.76,79.45108032,13.17000008,5597.120117
2024-08-21,375.1000061,79.68000031,196.4318695,3.099999905,80.66999817,96.19075775,15.15999985,12.93038559,128.4801636,11.06950092,32.54000092,13.51000023,26.85000038,11.38000011,0.0502,7.380000114,823.4244385,141.6694641,41.99,82.0848,13.51000023,5620.850098
2024-08-22,372.6900024,77.66000366,194.6446533,3.089999914,80.44000244,96.48055267,15.15999985,12.69258499,123.7208939,10.39075756,31.92000008,14,25.04999924,10.72000027,0.0504,7.110000134,827.9837036,142.2070465,41.43999863,83.10240173,12.82999992,5570.640137
2024-08-23,370.7000122,77.19999695,194.6846008,3.349999905,82.45999908,97.01016998,14.39999962,12.78175926,129.3500214,11.26913166,31.78000069,13.89999962,28.77000046,10.77999973,0.0501,7.420000076,856.9955444,143.4812775,43.31999969,85.56653595,13.81999969,5634.609863
2024-08-26,360.49,76.05000305,194.5847626,3.519999981,83.69000244,96.57048798,14.05000019,13.02946854,126.4404678,11.12938976,30.85000038,14.76000023,26.13,10.77999973,0.0498,7.309999943,859.9585,144.8152466,42.77999878,84.67864227,13.34000015,5616.839844
2024-08-27,363.4299927,77.22000122,195.8327942,3.799999952,82.52,96.88025665,13.80000019,12.78175926,128.2801971,10.62033367,30.84000015,14.85999966,25.69000053,10.56999969,0.0498,7.119999886,856.3071,144.4767761,42.13999939,84.389328,12.25,5625.799805
2024-08-28,362.4500122,79.02,193.4665222,3.599999905,78.94000244,96.45056915,13.51000023,11.98909283,125.5906067,10.60036945,30.36000061,14.06999969,25.69000053,10.19999981,0.0496,6.849999905,870.9627075,143.6405487,41.33000183,82.30429077,10.34000015,5592.180176
2024-08-29,362,81.43000031,194.1354675,3.710000038,78.23999786,96.89025116,14.03999996,12.26652622,117.5718384,10.79999924,31,13.44999981,24.90999985,11.02999973,0.0498,7.099999905,868.7279663,145.631546,42.63999939,84.46914673,10.63000011,5591.959961
2024-08-30,364.9700012,79.55000305,196.391922,3.769999981,75.43000031,96.5905,14.27999973,12.20707607,119.3515701,10.81996346,31.47999954,13.81,24.32999992,10.64999962,0.0498,7.170000076,866.852356,146.2388,44.04000092,85.2273407,9.75,5648.399902
2024-09-03,355.1600037,78.65,177.5015564,3.450000048,76.27999878,92.95308685,13.61999989,11.57294273,107.9833221,10.49057388,30.51000023,13.28999996,22.06999969,9.800000191,0.0497,7.380000114,814.2249756,149.2053986,43.86999893,75.5603,9.109999657,5528.930176
2024-09-04,355.3500061,79.94000244,177.2419739,3.299999952,74.54000092,94.28213501,13.61999989,11.44413471,106.1935959,10.41072083,30.59000015,12.86999989,21.71999931,9.75,0.0496,7.440000057,802.9563,146.4876709,44.16999817,76.49810028,9.5,5520.069824
2024-09-05,354.8599854,78.80000305,175.7942352,3.420000076,76.05000305,94.1422,12.61999989,11.50358391,107.1934433,10.30092335,30.15999985,13.71000004,20.65999985,9.670000076,0.0494,7.670000076,791.9373169,149.105835,45.11999893,75.65011597,8.800000191,5503.410156
2024-09-06,354.6199951,73.75,172.8389,3.359999895,79.16999817,91.37422943,11.55000019,10.95862579,102.8141174,10.80048466,30.32999992,14.30000019,19.48999977,9.239999771,0.0493,7.510000229,797.7115479,146.0894775,46.01,73.52516174,8.229999542,5408.419922
2024-09-09,364.3900146,72.69999695,174.6460266,3.339999914,84.06999969,93.622612,11.14999962,10.09659958,106.4535599,10.65061569,34.59999847,14.88000011,17.94000053,9.399999619,0.0489,7.190000057,790.7285767,143.2821655,48.75,74.77220154,7.590000153,5471.049805
2024-09-10,359.3500061,72.69000244,179.9676819,3.359999895,83.97000122,93.08300018,10.80000019,9.660633087,108.0833054,9.811355591,34.76,15.19999981,17.85000038,9.41,0.0485,7.25,786.8624268,143.5310364,48.41999817,75.89952087,7.630000114,5495.52002
2024-09-11,361.7099915,71.05999756,186.9567261,3.430000067,89.58000183,94.0223,10.84000015,10.59201622,116.8919449,9.991196632,34.84999847,15.47999954,19.36000061,10.60999966,0.0489,7.300000191,788.4608154,144.0686188,48.47000122,79.87007904,8.149999619,5554.129883
2024-09-12,384.51,71.83999634,189.6325226,3.410000086,92.52999878,94.16222382,10.56999969,10.81,119.1317902,10.24097729,34.90999985,14.94999981,18.14999962,10.22000027,0.0485,7.619999886,793.8953857,146.0596161,49.65000153,80.27910614,8.050000191,5595.759766
2024-09-13,379.6099854,69.19000244,195.6730499,3.539999962,96.55999756,95.21146393,10.90999985,11.77000046,119.0917892,10.59066963,35.59000015,14.69999981,19.70000076,10.30000019,0.0478,8.09,808.1810303,147.522995,50.22000122,85.34706116,8.720000267,5626.02002
2024-09-16,385.769989,70.61000061,198.9379272,3.5,98.91999817,95.07156372,11.42000008,12.15999985,116.7719498,11.4099474,36.31000137,13.75,21.95000076,10.73999977,0.0475,8.16,837.7714233,149.9121857,51.34000015,89.18792725,8.239999771,5633.089844
2024-09-17,382.5700073,71.97000122,200.9148254,3.640000105,101.7600021,94.5219574,11.84000015,11.28999996,115.582,11.98943615,36.45000076,14.53999996,22.52000046,11.23999977,0.0475,9.109999657,872.6365356,151.3357697,52.63999939,90.93377686,8.600000381,5634.580078
2024-09-18,383.01,71.61000061,200.0162354,3.640000105,100.1999969,94.6118927,11.60999966,10.63000011,113.3621902,11.9095068,36.38000107,14.64999962,21.69000053,11.06999969,0.0465,9.09,880.9182739,151.5050049,52.95999908,90.97367859,8.34,5618.259766
2024-09-19,389.74,72.75,208.1734467,3.640000105,97.98,97.35991669,13.35000038,10.60000038,117.8618774,11.9794445,36.83000183,14.86999989,21.20000076,11.34000015,0.0461,9.180000305,914.7444,151.5249176,52.59000015,92.52,8.81,5713.640137
2024-09-20,393.2900085,73.69999695,254.5806427,3.390000105,95.41000366,97.37989807,12.38000011,9.489999771,115.9920044,11.42992878,37.20000076,15.07999992,20.37,11.40999985,0.0456,8.75,935.343811,152.1421204,52.16999817,107.8799973,8.100000381,5702.549805
2024-09-23,393.9400024,73.65,256.7173,3.269999981,96.30999756,98.55905151,12.34000015,9.899999619,116.2519913,11.18014908,37.95000076,15.52999973,20.63999939,11.88000011,0.0453,8.670000076,951.1779175,154.8299561,52.36000061,111.6299973,8.130000114,5718.569824
2024-09-24,393.6600037,74.87999725,253.0929871,3.349999905,93.98999786,99.2486,13.10000038,9.994999886,120.8616714,10.92037868,36.90000153,15.72000027,21.25,12.48999977,0.045,8.819999695,939.6594,155.7557831,53.63000107,112.4000015,8.199999809,5732.930176
2024-09-25,395.26,74.48999786,262.4482727,3.329999924,91.04000092,99.64826965,12.47000027,9.550000191,123.5014954,10.65061569,37.11999893,15.10000038,20.17000008,11.84000015,0.0451,8.470000267,926.8023071,154.8498688,54.11000061,119.0800018,7.889999866,5722.259766
2024-09-26,393.25,73.9,256.3678284,3.49000001,94.98,99.22857666,13.77999973,8.979999542,124.031456,11.4099474,37.09999847,15.19999981,21.61000061,12.71000004,0.045,8.41,873.0261841,145.6514587,58.84999847,114.1600037,9.210000038,5745.370117
2024-09-27,395.3399963,75.16999817,256.5974731,3.569999933,92.58999634,99.13863373,14.39000034,9.770000458,121.3916397,11.44991207,36.84000015,15.72999954,23.12,12.64000034,0.045,8.460000038,886.1929932,146.1392517,57.99,117.7200012,10.18000031,5738.169922
2024-09-30,399.6000061,73.45999908,259.6127319,3.650000095,88.35,100.177887,13.69999981,9.09,121.431633,11.22011375,37.20000076,15.77000046,22.90999985,12.35999966,0.0452,9.180000305,883.8552856,147.343811,57.06000137,118.5400009,9.699999809,5762.47998
2024-10-01,399.2200012,71.6,265.1939697,3.50999999,89.52999878,100.8474045,13.44,9.680000305,116.9919357,10.77050972,36.45999908,14.64000034,22.02000046,13.19999981,0.045,8.859999657,913.4258,149.9022369,56.13000107,122.5500031,8.890000343,5708.75
2024-10-02,404.51,71.98,264.9644,3.420000076,89.05999756,101.2171402,13.27999973,8.94,118.8418121,10.83045769,37.49,14.35000038,21.63999939,13.13000011,0.0448,8.729999542,929.0801,152.5502777,55.74,125.3700027,9.149999619,5709.540039
2024-10-03,415.0499878,71.77,276.9355774,3.359999895,89.75,100.6775284,12.39000034,9.029999733,122.8415375,10.87042236,39.24,13.94999981,20.26000023,12.94999981,0.0448,8.680000305,969.489624,154.8000946,55.61999893,132.4499969,8.609999657,5699.939941
2024-10-04,421.7999878,73.55999756,285.0727844,3.430000067,94.27,101.956604,12.93000031,10.09000015,124.9113922,10.8904047,40.01,13.97999954,20.13,13.06999969,0.0453,9.039999962,980.3887,157.3087616,59.22000122,138.4100037,9.479999542,5751.069824
2024-10-07,420.8299866,73.9,278.1237183,3.339999914,91.80000305,102.7560349,12.32999992,9.390000343,127.7112045,10.76051998,38.88999939,13.67000008,20.42000008,13.61999989,0.0455,8.640000343,984.5845337,157.3684845,59.18000031,131.2700043,9.609999657,5695.939941
2024-10-08,426.99,77.62000275,278.9524231,3.25999999,92.06999969,102.9159164,12.23999977,8.930000305,132.8808441,10.80048466,41.45000076,14.77000046,18.55999947,13.19999981,0.0453,8.710000038,969.8892212,157.5775299,60.01,127.9599991,9.510000229,5751.129883
