Date,Adj Close_KO,Adj Close_^NDX
2016-04-21,33.5610160827637,4540.7998046875
2016-04-22,34.2374610900879,4474.18994140625
2016-04-25,34.3681297302246,4474.1298828125
2016-04-26,34.2297782897949,4452.97021484375
2016-04-27,34.3450813293457,4416.6298828125
2016-04-28,34.3066444396973,4363.990234375
2016-04-29,34.4373245239258,4341.2998046875
2016-05-02,34.5756950378418,4381.2998046875
2016-05-03,34.4680709838867,4341.39013671875
2016-05-04,34.5756950378418,4312.009765625
2016-05-05,34.6371803283691,4309.47998046875
2016-05-06,34.8370323181152,4330.169921875
2016-05-09,34.7755508422852,4341.22998046875
2016-05-10,35.1675796508789,4402.0400390625
2016-05-11,34.9446487426758,4361.02978515625
2016-05-12,35.2290649414063,4342.81005859375
2016-05-13,34.8600997924805,4326.52978515625
2016-05-16,35.0676574707031,4380.47998046875
2016-05-17,34.3988914489746,4322.56005859375
2016-05-18,34.191333770752,4338.22998046875
2016-05-19,34.0683441162109,4315.580078125
2016-05-20,33.7839317321777,4362.89990234375
2016-05-23,33.7993087768555,4355.10009765625
2016-05-24,34.1067848205566,4444.2998046875
2016-05-25,34.1144714355469,4476.43017578125
2016-05-26,34.3527526855469,4487.9599609375
2016-05-27,34.4219512939453,4512.5400390625
2016-05-31,34.2835693359375,4523.89013671875
2016-06-01,34.3604545593262,4520.06982421875
2016-06-02,34.3758163452148,4531.35009765625
2016-06-03,34.6218147277832,4509.7900390625
2016-06-06,34.8754730224609,4523.6298828125
2016-06-07,34.8370323181152,4513.08984375
2016-06-08,35.0138282775879,4520.6298828125
2016-06-09,35.1752624511719,4512.68994140625
2016-06-10,35.3520660400391,4461.0498046875
2016-06-13,34.949275970459,4422.759765625
2016-06-14,34.8873100280762,4424.91015625
2016-06-15,34.8640747070313,4409.509765625
2016-06-16,35.0964508056641,4424.22998046875
2016-06-17,34.693660736084,4374.3798828125
2016-06-20,34.8408279418945,4400.16015625
2016-06-21,34.9570274353027,4413.39990234375
2016-06-22,34.7478828430176,4404.72998046875
2016-06-23,34.9183006286621,4467.47998046875
2016-06-24,34.0275268554687,4285.7001953125
2016-06-27,33.9113388061523,4201.0498046875
2016-06-28,34.2211685180664,4290.47021484375
2016-06-29,34.4225616455078,4364.740234375
2016-06-30,35.1119422912598,4417.7001953125
2016-07-01,34.949275970459,4437.4501953125
2016-07-05,35.1893997192383,4410.75
2016-07-06,35.0654602050781,4444.7001953125
2016-07-07,34.9260368347168,4459.580078125
2016-07-08,35.1506805419922,4528.35986328125
2016-07-11,35.2978477478027,4554.7099609375
2016-07-12,35.305591583252,4577.60986328125
2016-07-13,35.4295120239258,4565.77001953125
2016-07-14,35.3907928466797,4596.490234375
2016-07-15,35.3443145751953,4589.830078125
2016-07-18,35.3443145751953,4619.68017578125
2016-07-19,35.3443145751953,4603.27978515625
2016-07-20,35.2513618469238,4657.2001953125
2016-07-21,35.2048873901367,4647.02001953125
2016-07-22,35.4992332458496,4666.06982421875
2016-07-25,35.2978477478027,4665.93017578125
2016-07-26,34.7633781433105,4672.10986328125
2016-07-27,33.617000579834,4702.8798828125
2016-07-28,33.8106346130371,4721.41015625
2016-07-29,33.7951469421387,4730.22998046875
2016-08-01,33.6557197570801,4756.0400390625
2016-08-02,33.7176933288574,4719.2099609375
2016-08-03,33.802906036377,4734.330078125
2016-08-04,33.7021903991699,4743.81005859375
2016-08-05,33.6789588928223,4791.2099609375
2016-08-08,33.6479759216309,4784.740234375
2016-08-09,33.6712188720703,4795.75
2016-08-10,33.7796516418457,4783.39013671875
2016-08-11,33.8880996704102,4803.31005859375
2016-08-12,34.1049880981445,4807.080078125
2016-08-15,34.2676391601562,4827.1201171875
2016-08-16,33.950065612793,4797.18994140625
2016-08-17,34.1282234191895,4805.4501953125
2016-08-18,34.1591987609863,4808.68017578125
2016-08-19,34.0197677612305,4806.14013671875
2016-08-22,33.8803482055664,4808.56005859375
2016-08-23,33.9655570983887,4818.47998046875
2016-08-24,33.9655570983887,4783.490234375
2016-08-25,33.8261337280273,4775.43017578125
2016-08-26,33.5550270080566,4783.68994140625
2016-08-29,33.7254257202148,4791.08984375
2016-08-30,33.4930686950684,4775.990234375
2016-08-31,33.6402282714844,4771.0498046875
2016-09-01,33.5782508850098,4783.93994140625
2016-09-02,33.8183822631836,4798.740234375
2016-09-06,33.9190826416016,4829.509765625
2016-09-07,33.802906036377,4831.85986328125
2016-09-08,33.7951469421387,4804
2016-09-09,32.7417106628418,4681.5400390625
2016-09-12,33.4543304443359,4764.64990234375
2016-09-13,33.017017364502,4722.85009765625
2016-09-14,32.8842620849609,4746.06005859375
2016-09-15,33.0794944763184,4819.89990234375
2016-09-16,32.9076919555664,4818.0498046875
2016-09-19,32.8764495849609,4796.06982421875
2016-09-20,33.0638694763184,4805.22021484375
2016-09-21,33.2122459411621,4853.75
2016-09-22,33.548038482666,4891.35986328125
2016-09-23,33.3762283325195,4858.91015625
2016-09-26,32.8374061584473,4817.169921875
2016-09-27,33.2591018676758,4866.7099609375
2016-09-28,32.9154930114746,4875.27001953125
2016-09-29,32.8217964172363,4838.2998046875
2016-09-30,33.0482559204102,4875.7001953125
2016-10-03,32.8217964172363,4866.6298828125
2016-10-04,32.6734237670898,4859.47021484375
2016-10-05,32.6499862670898,4877.75
2016-10-06,32.5719032287598,4873.919921875
2016-10-07,32.5875129699707,4864.52001953125
2016-10-10,32.5875129699707,4893.77001953125
2016-10-11,32.4391403198242,4821.91015625
2016-10-12,32.6265678405762,4819.64013671875
2016-10-13,32.6109352111816,4803.10009765625
2016-10-14,32.540657043457,4808.47998046875
2016-10-17,32.4859886169434,4796.169921875
2016-10-18,32.7749328613281,4839.72021484375
2016-10-19,32.8374061584473,4836.60986328125
2016-10-20,32.7437019348145,4832.7099609375
2016-10-21,32.8998794555664,4851.85986328125
2016-10-24,33.2356758117676,4909.97021484375
2016-10-25,33.2200546264648,4891.4501953125
2016-10-26,33.1419715881348,4860.58984375
2016-10-27,32.8920631408691,4836.4501953125
2016-10-28,32.9779663085937,4805.58984375
2016-10-31,33.110725402832,4801.27001953125
2016-11-01,32.8920631408691,4766.93994140625
2016-11-02,32.8374061584473,4726.91015625
2016-11-03,32.8217964172363,4679.10009765625
2016-11-04,32.556266784668,4660.4599609375
2016-11-07,33.1575775146484,4773.72998046875
2016-11-08,33.4855613708496,4804.919921875
2016-11-09,33.0092124938965,4825.18017578125
2016-11-10,31.970588684082,4747.02978515625
2016-11-11,32.0408706665039,4751.9501953125
2016-11-14,32.1501960754395,4702.0400390625
2016-11-15,32.3610534667969,4764.47021484375
2016-11-16,32.2204818725586,4792.27001953125
2016-11-17,32.111156463623,4826.58984375
2016-11-18,31.9471607208252,4808.0400390625
2016-11-21,32.298583984375,4859
2016-11-22,32.3063850402832,4873.83984375
2016-11-23,32.111156463623,4853.85986328125
2016-11-25,32.4313316345215,4870.02001953125
2016-11-28,32.6031303405762,4857.02001953125
2016-11-29,32.4062576293945,4873.2099609375
2016-11-30,31.7762451171875,4810.81005859375
2016-12-01,31.6344947814941,4734.10009765625
2016-12-02,31.7841129302978,4739.3701171875
2016-12-05,31.9888687133789,4778.14013671875
2016-12-06,31.9494953155518,4788.669921875
2016-12-07,32.5165023803711,4851.93994140625
2016-12-08,32.2723731994629,4859.18994140625
2016-12-09,33.0756492614746,4895.89990234375
2016-12-12,32.9968910217285,4874.2998046875
2016-12-13,32.8866271972656,4935.83984375
2016-12-14,32.4535026550293,4921.22021484375
2016-12-15,32.721263885498,4933.41015625
2016-12-16,32.8708839416504,4914.85986328125
2016-12-19,32.8157615661621,4934.85009765625
2016-12-20,32.8078880310059,4953.7998046875
2016-12-21,32.7370185852051,4948.91015625
2016-12-22,32.721263885498,4934.39013671875
2016-12-23,32.7606315612793,4940.02001953125
2016-12-27,32.7685050964355,4965.81005859375
2016-12-28,32.5952644348145,4926.2900390625
2016-12-29,32.7606315612793,4918.27978515625
2016-12-30,32.6503791809082,4863.6201171875
2017-01-03,32.9181327819824,4911.330078125
2017-01-04,32.8000144958496,4937.2099609375
2017-01-05,32.8787574768066,4964.9501953125
2017-01-06,32.8708839416504,5007.080078125
2017-01-09,32.5401306152344,5024.89990234375
2017-01-10,32.3196334838867,5035.169921875
2017-01-11,32.3275032043457,5050.2099609375
2017-01-12,32.2487487792969,5041.43017578125
2017-01-13,32.1936264038086,5059.509765625
2017-01-17,32.4613838195801,5044.64990234375
2017-01-18,32.5165023803711,5055.85009765625
2017-01-19,32.3983840942383,5051.169921875
2017-01-20,32.5401306152344,5063.2001953125
2017-01-23,32.6267471313477,5065.7001953125
2017-01-24,32.9968910217285,5101.06005859375
2017-01-25,33.1701354980469,5151.47021484375
2017-01-26,32.9260139465332,5156.919921875
2017-01-27,32.6424980163574,5168.06005859375
2017-01-30,32.5873832702637,5129.330078125
2017-01-31,32.7370185852051,5116.77001953125
2017-02-01,32.4928817749023,5152.68994140625
2017-02-02,32.6031341552734,5147.7001953125
2017-02-03,32.7133827209473,5161.60009765625
2017-02-06,32.7291412353516,5167.9599609375
2017-02-07,32.9968910217285,5185.8798828125
2017-02-08,33.0914039611816,5196.580078125
2017-02-09,32.4850006103516,5212.16015625
2017-02-10,31.9573726654053,5226.68994140625
2017-02-13,31.9888687133789,5256.81982421875
2017-02-14,31.9179954528809,5271.06982421875
2017-02-15,31.8471202850342,5302.39013671875
2017-02-16,32.4456253051758,5300.64013671875
2017-02-17,32.4692611694336,5324.72021484375
2017-02-21,32.6503791809082,5350.72998046875
2017-02-22,32.7606315612793,5352.1298828125
2017-02-23,32.8078880310059,5332.3701171875
2017-02-24,32.9023895263672,5343.31005859375
2017-02-27,32.8157615661621,5347.5498046875
2017-02-28,33.0441436767578,5330.31005859375
2017-03-01,33.2016410827637,5390.990234375
2017-03-02,33.4457702636719,5363.259765625
2017-03-03,33.4536476135254,5373.47998046875
2017-03-06,33.2173919677734,5360.31005859375
2017-03-07,33.0677680969238,5351.27978515625
2017-03-08,33.0677680969238,5359.81005859375
2017-03-09,33.0992698669434,5363.97998046875
2017-03-10,33.3040199279785,5385.89990234375
2017-03-13,33.391414642334,5394.56982421875
2017-03-14,33.3437461853027,5382.169921875
2017-03-15,33.4629058837891,5416.25
2017-03-16,33.5661926269531,5412.080078125
2017-03-17,33.391414642334,5408.759765625
2017-03-20,33.5105819702148,5413.31005859375
2017-03-21,33.7648048400879,5332.52978515625
2017-03-22,33.6694755554199,5367.5498046875
2017-03-23,33.5026397705078,5355.14013671875
2017-03-24,33.4629058837891,5364
2017-03-27,33.6218185424805,5374.27001953125
2017-03-28,33.7092018127441,5407.2099609375
2017-03-29,33.7012519836426,5430.27001953125
2017-03-30,33.8442611694336,5439.740234375
2017-03-31,33.7171440124512,5436.22998046875
2017-04-03,33.6933174133301,5432.2001953125
2017-04-04,33.9078102111816,5440.41015625
2017-04-05,33.8204231262207,5418.52001953125
2017-04-06,33.8998680114746,5420.8798828125
2017-04-07,33.8521957397461,5418.3701171875
2017-04-10,33.9157600402832,5421.68017578125
2017-04-11,33.8919258117676,5398.39990234375
2017-04-12,34.1143836975098,5377.02978515625
2017-04-13,33.9952087402344,5353.58984375
2017-04-17,34.2176513671875,5399.2001953125
2017-04-18,34.5433921813965,5391.66015625
2017-04-19,34.3447799682617,5399.64013671875
2017-04-20,34.2335472106934,5443.52978515625
2017-04-21,34.2176513671875,5442.0498046875
2017-04-24,34.3844833374023,5508.02978515625
2017-04-25,34.2494316101074,5548.18994140625
2017-04-26,34.352725982666,5541.08984375
2017-04-27,34.1699829101562,5571.27978515625
2017-04-28,34.2812156677246,5583.52978515625
2017-05-01,34.3368339538574,5629.6298828125
2017-05-02,34.4718818664551,5644.06982421875
2017-05-03,34.4162750244141,5625.16015625
2017-05-04,34.6863975524902,5626.31982421875
2017-05-05,34.7102279663086,5646.08984375
2017-05-08,34.8691215515137,5659.06982421875
2017-05-09,34.5672187805176,5678.31005859375
2017-05-10,34.6148948669434,5681.68017578125
2017-05-11,34.6943359375,5674.22021484375
2017-05-12,34.6307792663574,5686.81005859375
2017-05-15,34.7419967651367,5704.47998046875
2017-05-16,34.837345123291,5724.43994140625
2017-05-17,34.9008979797363,5580.5498046875
2017-05-18,34.7976150512695,5626.31005859375
2017-05-19,34.8770713806152,5651.56005859375
2017-05-22,35.0995178222656,5699.39990234375
2017-05-23,35.2663497924805,5703.35009765625
2017-05-24,35.7748146057129,5730.2998046875
2017-05-25,36.0767059326172,5778.3701171875
2017-05-26,36.0608215332031,5788.35986328125
2017-05-30,36.092601776123,5794.6298828125
2017-05-31,36.1243782043457,5788.7998046875
2017-06-01,36.3786087036133,5816.509765625
2017-06-02,36.4580574035645,5881.4599609375
2017-06-05,36.5374984741211,5878.1201171875
2017-06-06,36.5295562744141,5856.77001953125
2017-06-07,36.1561546325684,5877.58984375
2017-06-08,35.8542671203613,5885.2998046875
2017-06-09,36.0052070617676,5741.93994140625
2017-06-12,36.0131568908691,5708.18017578125
2017-06-13,36.069221496582,5751.81982421875
2017-06-14,36.2854919433594,5727.06982421875
2017-06-15,36.245433807373,5700.89013671875
2017-06-16,36.2935028076172,5681.47998046875
2017-06-19,36.3495826721191,5772.22021484375
2017-06-20,36.5337982177734,5726.31005859375
2017-06-21,36.2214088439941,5782.39013671875
2017-06-22,36.101261138916,5779.8701171875
2017-06-23,36.245433807373,5803.10986328125
2017-06-26,36.3896217346191,5777.58984375
2017-06-27,36.0852394104004,5671.60009765625
2017-06-28,36.3015174865723,5753.02978515625
2017-06-29,35.9090194702148,5653.02001953125
2017-06-30,35.9250335693359,5646.919921875
2017-07-03,35.8529510498047,5596.9599609375
2017-07-05,35.9010200500488,5648.81982421875
2017-07-06,35.5645942687988,5597.89990234375
2017-07-07,35.556583404541,5656.47021484375
2017-07-10,35.5485801696777,5694.14990234375
2017-07-11,35.5085258483887,5709.7998046875
2017-07-12,35.6526908874512,5778.9501953125
2017-07-13,35.5886154174805,5793.35986328125
2017-07-14,35.7888679504395,5838.080078125
2017-07-17,35.828929901123,5839.740234375
2017-07-18,35.7808570861816,5880.10009765625
2017-07-19,35.9090194702148,5916.16015625
2017-07-20,35.9010200500488,5921.22021484375
2017-07-21,36.069221496582,5921.52978515625
2017-07-24,35.9170379638672,5941.3701171875
2017-07-25,36.2374267578125,5930.64990234375
2017-07-26,36.6379356384277,5950.72998046875
2017-07-27,36.9423217773438,5917.02978515625
2017-07-28,36.8542175292969,5908.919921875
2017-07-31,36.7180328369141,5880.330078125
2017-08-01,36.6059112548828,5895.169921875
2017-08-02,36.5177917480469,5914.22998046875
2017-08-03,36.5818672180176,5891.2001953125
2017-08-04,36.4456977844238,5899.91015625
2017-08-07,36.5578384399414,5934.72998046875
2017-08-08,36.5257949829102,5926.35009765625
2017-08-09,36.5177917480469,5919.39013671875
2017-08-10,36.6379356384277,5788.18994140625
2017-08-11,36.5177917480469,5831.52978515625
2017-08-14,36.6859855651855,5908.169921875
2017-08-15,36.9983901977539,5907.72998046875
2017-08-16,37.0063972473145,5917.419921875
2017-08-17,36.734058380127,5796.31982421875
2017-08-18,36.5818672180176,5790.91015625
2017-08-21,36.5898780822754,5786.5400390625
2017-08-22,36.5257949829102,5873.330078125
2017-08-23,36.4777374267578,5851.77978515625
2017-08-24,36.373592376709,5834.43994140625
2017-08-25,36.501766204834,5822.52978515625
2017-08-28,36.3816108703613,5838.080078125
2017-08-29,36.4056434631348,5862.14013671875
2017-08-30,36.3575820922852,5932.89990234375
2017-08-31,36.4857406616211,5988.60009765625
2017-09-01,36.669979095459,5987.89990234375
2017-09-05,36.7821159362793,5932.72998046875
2017-09-06,36.8141593933105,5951.1298828125
2017-09-07,37.0704727172852,5964.31005859375
2017-09-08,37.0864944458008,5913.3701171875
2017-09-11,37.2627143859863,5980.52978515625
2017-09-12,37.4229125976562,5995.64013671875
2017-09-13,37.5430641174316,6004.3798828125
2017-09-14,37.2281951904297,5968.81982421875
2017-09-15,37.2847137451172,5988
2017-09-18,37.2281951904297,5981.1201171875
2017-09-19,37.123233795166,5991.080078125
2017-09-20,36.9617614746094,5973.60986328125
2017-09-21,36.6549453735352,5934.91015625
2017-09-22,36.7276306152344,5932.31982421875
2017-09-25,36.8890914916992,5867.35009765625
2017-09-26,36.7922096252441,5881.33984375
2017-09-27,36.0413475036621,5937.7900390625
2017-09-28,36.2593421936035,5933.06982421875
2017-09-29,36.3400726318359,5979.2998046875
2017-10-02,36.1705169677734,5981.919921875
2017-10-03,36.4854011535645,5995.06005859375
2017-10-04,36.7356910705566,5998.83984375
2017-10-05,36.7518463134766,6057.14013671875
2017-10-06,36.7276306152344,6064.56982421875
2017-10-09,36.663028717041,6058.52978515625
2017-10-10,37.0344161987305,6063.52001953125
2017-10-11,37.2201118469238,6081.25
2017-10-12,37.2281951904297,6069.990234375
2017-10-13,37.2847137451172,6092.4501953125
2017-10-16,37.6399612426758,6114.52978515625
2017-10-17,37.559211730957,6122.60986328125
2017-10-18,37.4623260498047,6114.35009765625
2017-10-19,37.6157341003418,6092.6201171875
2017-10-20,37.4461898803711,6108.81982421875
2017-10-23,37.3977432250977,6067.830078125
2017-10-24,37.2847137451172,6080.22021484375
2017-10-25,37.1797485351563,6055.0400390625
2017-10-26,37.325080871582,6037.8701171875
2017-10-27,37.1958961486816,6213.47021484375
2017-10-30,37.0263442993164,6227.58984375
2017-10-31,37.123233795166,6248.56005859375
2017-11-01,36.977897644043,6248.64990234375
2017-11-02,37.0424919128418,6236.39013671875
2017-11-03,37.1151657104492,6295.580078125
2017-11-06,36.7114753723145,6313.60986328125
2017-11-07,37.090934753418,6320.77978515625
2017-11-08,37.2847137451172,6345.81005859375
2017-11-09,37.325080871582,6312.2099609375
2017-11-10,37.5753555297852,6309.06982421875
2017-11-13,37.7206878662109,6316.18017578125
2017-11-14,38.2939262390137,6293.64013671875
2017-11-15,37.7933578491211,6258.35986328125
2017-11-16,37.583438873291,6339.14013671875
2017-11-17,36.9052391052246,6314.509765625
2017-11-20,36.7033958435059,6308.60986328125
2017-11-21,36.9617614746094,6378.6298828125
2017-11-22,37.0102043151855,6386.1201171875
2017-11-24,37.0424919128418,6409.2900390625
2017-11-27,37.0586433410645,6405.97021484375
2017-11-28,37.0021286010742,6422.56005859375
2017-11-29,36.7356910705566,6311.3798828125
2017-11-30,37.256649017334,6365.56005859375
2017-12-01,37.4194564819336,6337.8701171875
2017-12-04,37.6310882568359,6263.7001953125
2017-12-05,37.6555061340332,6265.10986328125
2017-12-06,37.8101692199707,6293.0498046875
2017-12-07,37.2647933959961,6316.27978515625
2017-12-08,36.8822174072266,6344.56982421875
2017-12-11,36.898494720459,6393.89013671875
2017-12-12,36.8659324645996,6383.64990234375
2017-12-13,37.3624687194824,6394.669921875
2017-12-14,37.4682922363281,6389.91015625
2017-12-15,37.5985298156738,6466.31982421875
2017-12-18,37.3868865966797,6513.27001953125
2017-12-19,37.5496940612793,6480.669921875
2017-12-20,37.5089874267578,6472.47998046875
2017-12-21,37.1182708740234,6472.68994140625
2017-12-22,37.1101417541504,6465.169921875
2017-12-26,37.2892074584961,6433.16015625
2017-12-27,37.3868865966797,6435.14990234375
2017-12-28,37.215950012207,6441.419921875
2017-12-29,37.3461875915527,6396.419921875
2018-01-02,37.0694351196289,6511.33984375
2018-01-03,36.9880332946777,6575.7998046875
2018-01-04,37.5089874267578,6584.580078125
2018-01-05,37.500846862793,6653.2900390625
2018-01-08,37.4438705444336,6676.6298828125
2018-01-09,37.6310882568359,6677.93994140625
2018-01-10,37.500846862793,6662.66015625
2018-01-11,37.476432800293,6708.490234375
2018-01-12,37.5659713745117,6758.5400390625
2018-01-16,37.8752784729004,6737.14013671875
2018-01-17,38.1113471984863,6810.27978515625
2018-01-18,38.1601829528809,6811.3798828125
2018-01-19,38.388111114502,6834.330078125
2018-01-22,38.5671768188477,6906.27978515625
2018-01-23,38.6241607666016,6963.4599609375
2018-01-24,38.9334831237793,6919.35009765625
2018-01-25,38.9416236877441,6916.2998046875
2018-01-26,39.503288269043,7022.97021484375
2018-01-29,38.8276634216309,6988.31982421875
2018-01-30,38.5915946960449,6930.72998046875
2018-01-31,38.7381172180176,6949.990234375
2018-02-01,38.6241607666016,6901.5
2018-02-02,38.0380897521973,6760.2900390625
2018-02-05,36.5403366088867,6495.919921875
2018-02-06,36.3612442016602,6665.97998046875
2018-02-07,36.2717132568359,6582.02001953125
2018-02-08,35.0832710266113,6306.10009765625
2018-02-09,35.1076927185059,6412.68017578125
2018-02-12,35.7914543151855,6523.85009765625
2018-02-13,35.9705352783203,6553.85986328125
2018-02-14,35.897274017334,6675.02978515625
2018-02-15,36.450798034668,6794.919921875
2018-02-16,36.6135902404785,6770.66015625
2018-02-20,35.8077278137207,6779.68994140625
2018-02-21,35.2786407470703,6759.259765625
2018-02-22,35.4251594543457,6761.85009765625
2018-02-23,35.8484382629395,6896.60009765625
2018-02-26,35.8402938842773,6989.10009765625
2018-02-27,35.5065536499023,6900.35009765625
2018-02-28,35.1809539794922,6854.419921875
2018-03-01,35.3519020080566,6750.5400390625
2018-03-02,35.587963104248,6811.0400390625
2018-03-05,35.7263450622559,6881.27978515625
2018-03-06,35.7588920593262,6913.02001953125
2018-03-07,35.669361114502,6929.39013671875
2018-03-08,36.1821823120117,6966.43017578125
2018-03-09,36.4833488464355,7101.18017578125
2018-03-12,36.2473030090332,7131.1201171875
2018-03-13,36.2798461914062,7046.509765625
2018-03-14,35.9513778686523,7040.97998046875
2018-03-15,35.8610420227051,7030.97021484375
2018-03-16,35.6885948181152,7019.9501953125
2018-03-19,35.5243682861328,6864.8798828125
2018-03-20,35.4422454833984,6885.919921875
2018-03-21,35.3108558654785,6853.4501953125
2018-03-22,35.11376953125,6682.259765625
2018-03-23,34.7606658935547,6508.08984375
2018-03-26,35.0562934875488,6753.830078125
2018-03-27,35.2205276489258,6529.83984375
2018-03-28,35.5736351013184,6460.81005859375
2018-03-29,35.6639633178711,6581.1298828125
2018-04-02,35.039867401123,6390.83984375
2018-04-03,35.6229095458984,6458.830078125
2018-04-04,36.3291244506836,6560.06005859375
2018-04-05,36.4605178833008,6594.83984375
2018-04-06,36.0663452148437,6433.2099609375
2018-04-09,35.9924354553223,6472.33984375
2018-04-10,36.1238327026367,6615.8701171875
2018-04-11,36.1238327026367,6583.43994140625
2018-04-12,36.1566772460937,6656.259765625
2018-04-13,36.5508422851562,6628.33984375
2018-04-16,36.6904373168945,6675.18017578125
2018-04-17,36.8546905517578,6816.3701171875
2018-04-18,36.5508422851562,6833.2099609375
2018-04-19,36.3866004943848,6774.89013671875
2018-04-20,35.9185256958008,6667.75
2018-04-23,36.1156196594238,6648.7998046875
2018-04-24,35.368335723877,6509.0498046875
2018-04-25,34.8427848815918,6513.93994140625
2018-04-26,35.1055641174316,6649.64990234375
2018-04-27,35.5654258728027,6656.35009765625
2018-04-30,35.4832992553711,6605.56982421875
2018-05-01,34.9741668701172,6681.9599609375
2018-05-02,34.5389442443848,6644.47998046875
2018-05-03,34.3993377685547,6643.47998046875
2018-05-04,34.7853050231934,6769.1201171875
2018-05-07,34.6046447753906,6821.8701171875
2018-05-08,34.3336524963379,6815.47998046875
2018-05-09,34.3090209960937,6893.2099609375
2018-05-10,34.6374855041504,6963.5498046875
2018-05-11,34.6046447753906,6952.56005859375
2018-05-14,34.522518157959,6964.3701171875
2018-05-15,34.2597503662109,6888.5400390625
2018-05-16,34.1201438903809,6929.97021484375
2018-05-17,34.7360229492187,6901.6298828125
2018-05-18,34.6374855041504,6866.25
2018-05-21,34.826358795166,6905.52978515625
2018-05-22,34.6949729919434,6893.6201171875
2018-05-23,34.8181419372559,6953.6298828125
2018-05-24,34.7524490356445,6949.7001953125
2018-05-25,34.8181419372559,6960.919921875
2018-05-29,35.0480804443359,6926.5400390625
2018-05-30,35.4176177978516,6976.3701171875
2018-05-31,35.3108558654785,6967.72998046875
2018-06-01,35.4093971252441,7083.93017578125
2018-06-04,35.7132377624512,7143.56982421875
2018-06-05,35.4011878967285,7166.75
2018-06-06,35.6885948181152,7210.080078125
2018-06-07,35.6721725463867,7152.830078125
2018-06-08,36.0909805297852,7152.6201171875
2018-06-11,36.2387962341309,7168.47998046875
2018-06-12,36.4687271118164,7209.18017578125
2018-06-13,36.2798461914062,7205.259765625
2018-06-14,36.1058654785156,7279.58984375
2018-06-15,36.5532531738281,7255.759765625
