Date,AAPL,AMZN,BA,Brent,GE,IBM,MGM,XOM,SP500,rf,ret_AAPL,ret_AMZN,ret_BA,ret_GE,ret_IBM,ret_MGM,ret_XOM,ret_SP500,ret_Brent
2000-01-27,0.8371961712837219,3.346874952316284,29.087005615234375,,199.83773803710938,62.67646789550781,9.847626686096191,19.78714942932129,1398.56005859375,0.00021468253362746465,-0.001916062066851932,0.03257221839150835,-0.02457195814700577,0.001995119061742522,-0.02805320711525552,-0.027751185754740917,-0.03015523063561767,-0.004153110526973115,
2000-01-28,0.7734549641609192,3.0843749046325684,28.804603576660156,,188.9118194580078,61.60658645629883,9.759574890136719,19.26803970336914,1360.1600341796875,0.0002170634837377639,-0.07635358836184916,-0.07864845139742319,-0.009925936315470925,-0.054891013891806534,-0.017286969863794997,-0.009158486505367132,-0.026451753215393312,-0.027673892511640683,
2000-01-31,0.7896277904510498,3.2281250953674316,28.723909378051758,,188.9118194580078,61.986209869384766,9.715542793273926,20.245187759399414,1394.4599609375,0.00021944445277017263,0.020690404264376013,0.04638649522043819,-0.003020878549706845,-0.00021944445277017263,0.005942614426360066,-0.004731126299414251,0.050493968591495735,0.0249981225216182,
2000-02-01,0.7629896402359009,3.371875047683716,28.239810943603516,,191.73146057128906,60.743717193603516,10.067769050598145,20.321517944335938,1409.280029296875,0.00022023810280693903,-0.033955309914214055,0.0443102395179564,-0.017073739068735574,0.014705461736254729,-0.02026490091409008,0.036033655767957,0.0035500497228066774,0.010407581106438331,
2000-02-02,0.7520492672920227,3.471874952316284,28.804603576660156,,188.99986267089844,62.67646789550781,9.97971248626709,20.474205017089844,1409.1199951171875,0.00021825396825396825,-0.014557076367593003,0.02943880722719656,0.019781619054428944,-0.014465252829324916,0.03159986305188484,-0.00896463699397736,0.0072953123495840926,-0.00033181137087139403,
2000-02-03,0.7862983345985413,4.209374904632568,28.038089752197266,,196.3131866455078,64.67826080322266,9.891656875610352,20.12303352355957,1424.969970703125,0.00021547618366423108,0.0453255126797948,0.2122057551237181,-0.02682628589062307,0.03847938777686645,0.03172303239745368,-0.009038937859329731,-0.01736737503576379,0.011032661406363732,
2000-02-04,0.8219746947288513,3.9281249046325684,28.401180267333984,,199.57339477539062,63.84996032714844,10.405320167541504,19.756628036499023,1424.3699951171875,0.0002178571337745303,0.045154692394166814,-0.06703300341368279,0.0127320448868602,0.016389321352762613,-0.013024331299711695,0.051711086458848594,-0.018426120148968935,-0.0006389015054264433,
2000-02-07,0.8681151866912842,3.75,26.989194869995117,,192.4363555908203,63.02161407470703,9.994390487670898,19.7260799407959,1424.239990234375,0.0002170634837377639,0.05591664994846643,-0.0455631023590545,-0.049932793043149154,-0.03597853956927846,-0.013190387949363143,-0.03970933025246873,-0.0017632836001812168,-0.0003083353325257521,
2000-02-08,0.8742994070053101,4.15625,26.46472930908203,,193.22935485839844,65.6791763305664,10.076767921447754,19.283308029174805,1441.719970703125,0.00021904761829073468,0.006904684818180285,0.10811428571504265,-0.01965147468547058,0.003901791529506638,0.04195001286799026,0.008023319325293977,-0.022665063904850912,0.01205415113234497,
2000-02-09,0.857174277305603,4.012499809265137,25.26003074645996,,188.99986267089844,64.8845443725586,9.973793983459473,18.731201171875,1411.7099609375,0.0002178571337745303,-0.019805117015792347,-0.03480436919028295,-0.04573876719306046,-0.02210631290489395,-0.012316546587618932,-0.010436802215273095,-0.028849192403868847,-0.021033279251419953,
2000-02-10,0.8638344407081604,3.809375047683716,25.745790481567383,,190.9383544921875,65.85195922851562,10.032637596130371,18.639080047607422,1416.8299560546875,0.00021825396825396825,0.007551651847740159,-0.050841249915167634,0.01901211593838188,0.010038323967278839,0.014691534877642253,0.005681568383048296,-0.00513631146079201,0.0034085498787540074,
2000-02-11,0.8276822566986084,3.809375047683716,25.826759338378906,,188.55941772460938,63.778953552246094,9.929662704467773,18.147768020629883,1387.1199951171875,0.00021746031821720185,-0.04206828532111348,-0.00021746031821720185,0.002927475428443658,-0.012676647860212355,-0.031697247716431204,-0.010481450288543161,-0.02657670260499553,-0.021186780461779433,
2000-02-14,0.8814341425895691,3.721874952316284,24.774259567260742,,189.44053649902344,64.15898895263672,9.914952278137207,18.777257919311523,1389.93994140625,0.00021666666818043542,0.06472599152696068,-0.02318633866743292,-0.04096896382356286,0.004456230528081303,0.0057419666932043666,-0.0016981295102110917,0.03447023796747794,0.0018162838328497043,
2000-02-15,0.9056940078735352,3.690624952316284,24.936176300048828,,193.84605407714844,64.746337890625,9.929662704467773,19.483522415161133,1402.050048828125,0.00022142856840103392,0.027301745440598584,-0.008617734301497166,0.006314255468834889,0.0230339826521415,0.008933156744997044,0.00126223226202014,0.03739133144610827,0.008491255383700418,
2000-02-16,0.868590772151947,3.534374952316284,24.12656593322754,,191.24679565429688,63.98628616333008,9.885531425476074,19.652414321899414,1387.6700439453125,0.00022023810280693903,-0.0411868729695897,-0.04255724119003082,-0.032687540109317986,-0.01362911782040535,-0.011959152643099017,-0.0046646266288987975,0.008448210196195545,-0.010476651484648629,
2000-02-17,0.8742994070053101,3.450000047683716,24.288490295410156,,184.6824188232422,64.53909301757812,10.179742813110352,19.130388259887695,1388.260009765625,0.00022103175284370543,0.006351263321417564,-0.0240936841371847,0.006490423272739196,-0.03454514583065881,0.008418426596668258,0.02954078629935154,-0.02678397987011426,0.00020411673464205485,
2000-02-18,0.8467102646827698,3.237499952316284,23.31694793701172,,176.40000915527344,62.18968200683594,9.929662704467773,18.424137115478516,1346.0899658203125,0.00022103175284370543,-0.031776746078488564,-0.06181526144281179,-0.04022114483447203,-0.045067800171529886,-0.036623945101847404,-0.024787478394354457,-0.037138794989779005,-0.030597217516800102,
2000-02-22,0.8662125468254089,3.1781249046325684,25.179058074951172,,182.7439727783203,61.3604621887207,9.503053665161133,18.53160858154297,1352.1700439453125,0.00022222221843780035,0.022810783233487193,-0.01856200555688568,0.07963857873071502,0.03574128851733939,-0.013555942400896508,-0.043185316938129645,0.005610966353208475,0.004294621587982456,
2000-02-23,0.8847635984420776,3.5218749046325684,24.04559898376465,,183.97744750976562,60.116676330566406,9.841398239135742,18.33201026916504,1360.68994140625,0.00022380951851133315,0.021192471837209712,0.10793745233086902,-0.04523975442846487,0.0065259328269809715,-0.020493960912236122,0.03537996437313837,-0.010994504976471944,0.006077097308324262,
2000-02-24,0.8767964839935303,3.421875,23.681283950805664,,184.6824188232422,61.084049224853516,9.753135681152344,17.886760711669922,1353.4300537109375,0.00022380951851133315,-0.009228604090277284,-0.028617749490948,-0.015374816287149786,0.0036080259755600676,0.015867780258803952,-0.009192307270427327,-0.024511901820316286,-0.00555925551130634,
2000-02-25,0.8400500416755676,3.456249952316284,24.49087905883789,,177.8097381591797,59.702056884765625,9.223554611206055,17.456865310668945,1333.3599853515625,0.00022301586847456675,-0.042132903725910116,0.009822632297014796,0.0339641130774913,-0.0374365238344942,-0.022847454778879898,-0.054521560178658786,-0.024257295072561972,-0.015052055835738046,
2000-02-28,0.8619316816329956,3.2874999046325684,23.964645385742188,,182.4796905517578,57.76726531982422,9.503053665161133,18.055652618408203,1348.050048828125,0.00022460316854809958,0.025823416439644153,-0.0490492107669147,-0.02171152782451723,0.026039157415798885,-0.032632055539508424,0.030078145146673518,0.03407636078362842,0.0107927242133662,
2000-02-29,0.8723965287208557,3.4437499046325684,23.924158096313477,,186.62083435058594,56.799896240234375,9.355948448181152,18.500900268554688,1366.4200439453125,0.00022380951851133315,0.011917346574084806,0.047304708970514614,-0.0019132686687310075,0.022469914842302072,-0.016969782765367893,-0.015703593403061846,0.024435927770216945,0.013403277349039875,
2000-03-01,0.9917916059494019,3.293750047683716,23.519351959228516,,185.21102905273438,55.41790008544922,8.944053649902344,18.68514633178711,1379.18994140625,0.00022222221843780035,0.1366365034846644,-0.04377935066933701,-0.01714261437833318,-0.007776605429495081,-0.02455318488322898,-0.044247133274770464,0.009736539817892815,0.009123291642780602,
2000-03-02,0.9285268187522888,3.128124952316284,23.276473999023438,,190.67405700683594,57.007240295410156,8.944053649902344,18.915447235107422,1381.760009765625,0.00022182540288047186,-0.06401021281976345,-0.05050648360999162,-0.010548553818957319,0.02927440914666195,0.028457359616947554,-0.00022182540288047186,0.012103521117340631,0.0016416368239065443,
2000-03-03,0.974191427230835,3.125,23.276473999023438,,196.4894256591797,59.702056884765625,8.944053649902344,18.593021392822266,1409.1700439453125,0.0002234127029540047,0.048956220621916624,-0.001222398473637585,-0.0002234127029540047,0.03027559037922856,0.04704806676861828,-0.0002234127029540047,-0.01726904943982843,0.01961363134663963,
2000-03-06,0.9565916657447815,3.1968750953674316,22.750219345092773,,194.3296661376953,56.97264099121094,9.179421424865723,17.917463302612305,1391.280029296875,0.0002242063529907711,-0.01829022602232951,0.022775824164587382,-0.022833071164419867,-0.01121594045898063,-0.04594149041278269,0.026091353031645708,-0.03655816606492642,-0.012919632802981215,
2000-03-07,0.9351862668991089,3.174999952316284,22.507326126098633,,183.72494506835938,56.93806838989258,9.238262176513672,19.652414321899414,1355.6199951171875,0.0002242063529907711,-0.022600942020039334,-0.007066870641891673,-0.010900728425580505,-0.05479498435155846,-0.0008310344851760375,0.00618586558123361,0.09660596374336199,-0.02585530392413134,
2000-03-08,0.9285268187522888,3.1812500953674316,21.61676025390625,,184.25518798828125,58.734676361083984,9.061735153198242,19.560285568237305,1366.699951171875,0.00022500000302753752,-0.007345985824281627,0.0017435490190244754,-0.03979282192922766,0.0026610692769201854,0.03132872182133868,-0.01933325001180212,-0.004912910208515515,0.007948349530467485,
2000-03-09,0.9304293394088745,3.440624952316284,21.859638214111328,,182.3993377685547,59.702056884765625,9.473634719848633,19.7598876953125,1401.68994140625,0.00022460316854809958,0.001824363665971728,0.08130776592326162,0.011011028690818391,-0.010296776657875307,0.016245744224437596,0.0452302197419422,0.009979855574084772,0.025377205190611495,
2000-03-10,0.9570674300193787,3.34375,20.969057083129883,,186.1994171142578,58.18189239501953,9.503053665161133,18.923128128051758,1395.0699462890625,0.00022539681858486598,0.028404494224434074,-0.028381604966487294,-0.04096628750755045,0.02060844716458259,-0.02568791132927002,0.002879952520129226,-0.04257176943786052,-0.0049482637819776125,
2000-03-13,0.9232938885688782,3.265625,21.130990982055664,,183.01800537109375,59.52931594848633,9.179421424865723,18.639080047607422,1383.6199951171875,0.00022658730310107036,-0.03551515777489808,-0.023591073284409427,0.00749592965528237,-0.017312632965702925,0.022932225482131394,-0.03428219213272218,-0.015237217602816792,-0.008434026078721095,
2000-03-14,0.8695421814918518,3.28125,21.414356231689453,,179.57151794433594,60.047569274902344,8.944053649902344,18.976856231689453,1359.1500244140625,0.00022658730310107036,-0.05844391955506953,0.004558101692114154,0.013183349309640964,-0.019057999107472936,0.00847926322043738,-0.025867394503193388,0.01789534699941234,-0.017912057872679323,
2000-03-15,0.8847635984420776,3.1875,22.588294982910156,,188.85057067871094,59.149253845214844,9.503053665161133,19.099687576293945,1392.1400146484375,0.00022579365306430393,0.017279299572098058,-0.028797222224492883,0.054594381117517125,0.05144750532328745,-0.015185856825229443,0.06227383315372403,0.006246898298902787,0.02404672199405655,
2000-03-16,0.9251964688301086,3.3125,23.07405662536621,,196.53884887695312,60.25487518310547,10.591639518737793,19.59099769592285,1458.469970703125,0.0002261904686216324,0.04547287587997891,0.03898949580588825,0.021278825417861715,0.04048471747627499,0.018465868450395075,0.11432497297134644,0.025497273209323903,0.04741984754246028,
2000-03-17,0.9513589143753052,3.2406249046325684,24.61233139038086,,197.7761688232422,60.80767059326172,10.150321960449219,18.946151733398438,1464.469970703125,0.0002261904686216324,0.028051528293403485,-0.02192433246633688,0.06644066356533981,0.006069358494645818,0.00894809474027444,-0.041892785853390326,-0.033141612772949504,0.0038877097970846063,
2000-03-20,0.9361372590065002,3.2093749046325684,23.964645385742188,,199.27847290039062,62.327857971191406,10.591639518737793,18.3934326171875,1456.6300048828125,0.00022738095313783676,-0.01622728923044663,-0.009870582779837147,-0.02654288899524897,0.007368600332610839,0.02477254690297277,0.043250802301360976,-0.02940054096940641,-0.005580830308298304,
2000-03-21,1.0269924402236938,3.6187500953674316,23.681283950805664,,212.7992401123047,62.74247360229492,10.503376007080078,18.915447235107422,1493.8699951171875,0.00022777776869516524,0.09682549122907562,0.12732827376768066,-0.01205192247751315,0.06762083134159451,0.006424394223083534,-0.008561096845648947,0.028152711549657188,0.025338076366906697,
2000-03-22,1.0973925590515137,3.534374952316284,23.478866577148438,,213.3296356201172,63.15706253051758,10.503376007080078,18.408782958984375,1500.6400146484375,0.00022777776869516524,0.06832201487874205,-0.02354387886093719,-0.008775345294075938,0.0022646912247681716,0.0063800096585365056,-0.00022777776869516524,-0.027013519063919095,0.004304088828383661,
2000-03-23,1.0755116939544678,3.3843750953674316,22.750219345092773,,226.23182678222656,63.70985794067383,9.885531425476074,18.546960830688477,1527.3499755859375,0.00022738095313783676,-0.02016633982120024,-0.0426676593538629,-0.031261555011814206,0.0602526884221491,0.008525328371953586,-0.05905080888597863,0.007278703072729995,0.017571665238334932,
2000-03-24,1.0555330514907837,3.6343750953674316,23.31694793701172,,224.90618896484375,66.68111419677734,9.885531425476074,18.976856231689453,1527.4599609375,0.00022698411865839881,-0.018802925762050556,0.07364189653295816,0.02468392259931074,-0.006086627459906287,0.046410323703787615,-0.00022698411865839881,0.0229517676415576,-0.00015497354261450832,
2000-03-27,1.0621927976608276,3.65625,24.04559898376465,,223.31549072265625,70.13613891601562,9.650162696838379,18.79645538330078,1523.8599853515625,0.00022539681858486598,0.006083970908591519,0.005793493378096027,0.031024449804622534,-0.007298115668647975,0.05158874517434035,-0.024034812671649152,-0.00973175794532517,-0.0025822347573862363,
2000-03-28,1.0588631629943848,3.5062499046325684,24.61233139038086,,220.5761260986328,67.71764373779297,10.326849937438965,19.406749725341797,1507.72998046875,0.00022658730310107036,-0.0033612674419378464,-0.04125225441214217,0.023342482737485768,-0.012493379074503734,-0.03470945470358175,0.06989526057230158,0.032241999438163776,-0.01081155248222884,
2000-03-29,1.0346031188964844,3.3125,24.531368255615234,,230.4737548828125,65.78285217285156,10.915274620056152,19.77522850036621,1508.52001953125,0.00022698411865839881,-0.02313839037562448,-0.055485425445552905,-0.0035165194934855225,0.044644729603223965,-0.028798438442040438,0.05675309075237389,0.018760161088003716,0.00029700828895707124,
2000-03-30,0.9570674300193787,3.325000047683716,25.017141342163086,,224.46444702148438,67.85584259033203,10.797591209411621,19.314638137817383,1487.9200439453125,0.00022658730310107036,-0.07516903379389248,0.00354701199764332,0.01957553223161582,-0.026300306041200452,0.03128603869300897,-0.011008121871942304,-0.023517866215013474,-0.013882339510047996,
2000-03-31,1.0336520671844482,3.3499999046325684,24.49087905883789,,220.0459747314453,65.4373550415039,11.297748565673828,19.161102294921875,1498.5799560546875,0.00022698411865839881,0.07979312184557741,0.0072917697430952035,-0.021263051994177436,-0.0199114925059316,-0.035868536216527525,0.046094213504219717,-0.008176180049742961,0.006937320275756113,
2000-04-03,1.0146243572235107,3.1781249046325684,24.086090087890625,,227.64573669433594,67.44120788574219,11.297748565673828,19.77522850036621,1505.969970703125,0.00022579365306430393,-0.018634028459546984,-0.051531765262890834,-0.016753945622407066,0.034311361467204364,0.030396667217601033,-0.00022579365306430393,0.03182487837988512,0.004705551263554758,
2000-04-04,0.9689599871635437,3.1968750953674316,24.167043685913086,,217.74807739257812,66.99207305908203,11.268327713012695,20.266551971435547,1494.72998046875,0.00022500000302753752,-0.0452311835574281,0.005674765203661463,0.003136010344731726,-0.04370334247270262,-0.006884649803800253,-0.0028291341356035233,0.02462040044633947,-0.007688621757136733,
2000-04-05,0.9922682642936707,3.109375,23.35743522644043,,216.7761688232422,69.09964752197266,11.650803565979004,19.59099769592285,1487.3699951171875,0.0002261904686216324,0.023828752396829214,-0.02759669846695648,-0.03372670753619226,-0.0046896446629091405,0.03123386691804716,0.033716366289345566,-0.03355964928612779,-0.005150146934159525,
2000-04-06,0.9527866840362549,3.2125000953674316,23.397912979125977,,221.81317138671875,67.85584259033203,11.945016860961914,20.082307815551758,1501.3399658203125,0.00022658730310107036,-0.0400158072934432,0.032939272513560464,0.0015063834744322455,0.023009373507626694,-0.018226750491272394,0.02502603096625403,0.024851774057288254,0.009165810519220526,
2000-04-07,1.0027321577072144,3.378124952316284,23.114547729492188,,224.55284118652344,68.06312561035156,12.739391326904297,19.54493522644043,1516.3499755859375,0.00022658730310107036,0.052193827998440884,0.0513297868703009,-0.012337293496708505,0.012124662096008073,0.0028281683687277092,0.0662759949191574,-0.026985095042693943,0.009771154785529508,
2000-04-10,0.9513589143753052,3.168750047683716,22.709728240966797,,225.43653869628906,67.51033020019531,13.386655807495117,19.222517013549805,1504.4599609375,0.00022579365306430393,-0.05145905962248932,-0.06220541477069231,-0.0177394172490335,0.003709571872021917,-0.008347598304247921,0.05058232299720799,-0.016722047498636376,-0.008067001052327832,
2000-04-11,0.9090237617492676,3.168750047683716,23.114547729492188,,228.52952575683594,65.9901351928711,13.496987342834473,19.49888038635254,1500.5899658203125,0.00022500000302753752,-0.04472466462627471,-0.00022500000302753752,0.017600818264366953,0.013494990014712065,-0.022742961370069075,0.00801690424295916,0.014152064801125257,-0.0027973483656758397,
2000-04-12,0.8314877152442932,2.8187499046325684,24.369457244873047,,221.6365203857422,62.88064956665039,13.945659637451172,19.63705825805664,1467.1700439453125,0.00022500000302753752,-0.08552095129451957,-0.1106786924004413,0.05406589636522381,-0.030387428023064527,-0.04734546152553436,0.03301740315110298,0.006861451576049409,-0.022496188426395818,
2000-04-13,0.8662125468254089,2.4000000953674316,23.964645385742188,,212.7992401123047,61.153167724609375,13.769133567810059,19.652414321899414,1440.510009765625,0.00022380951851133315,0.04153848106555755,-0.14878250519311811,-0.016835252894667165,-0.040096661962038455,-0.02769620132658215,-0.012881946475120445,0.0005581845888021663,-0.01839486902842127,
2000-04-14,0.8514665961265564,2.34375,22.91213607788086,,206.0830535888672,58.04369354248047,12.709968566894531,19.3453426361084,1356.56005859375,0.00022380951851133315,-0.017247288054922618,-0.023661348323617017,-0.044143061855435956,-0.03178494911606369,-0.05107112124129534,-0.07714695037551336,-0.015848947517400094,-0.058501746223396794,
2000-04-17,0.9427971839904785,2.3531250953674316,22.871658325195312,,214.92030334472656,61.84416198730469,12.327491760253906,18.546960830688477,1401.43994140625,0.00022380951851133315,0.1070388691108067,0.0037762311715928455,-0.0019904607180310195,0.04265817229397459,0.0652521830118876,-0.030316472976142286,-0.041493784438972475,0.0328597849218438,
2000-04-18,0.9656299948692322,2.746875047683716,22.507326126098633,,221.28302001953125,61.636871337890625,12.680546760559082,18.71584129333496,1441.6099853515625,0.00022380951851133315,0.023994348179108813,0.16710684072675383,-0.016153227224761892,0.02938119557306926,-0.0035756319501357957,0.028415836499625955,0.00888175037284564,0.028439597851628615,
2000-04-19,0.9218668341636658,2.671875,24.12656593322754,,219.86903381347656,58.04369354248047,12.94533634185791,19.022920608520508,1427.469970703125,0.00022380951851133315,-0.045544647663657095,-0.02752758067000918,0.0717189791564746,-0.006613753970326399,-0.058519724243197985,0.020657749163360026,0.01618364502081002,-0.010032297800443703,
2000-04-20,0.9047428369522095,2.6187500953674316,25.94818687438965,,224.11090087890625,57.490882873535156,13.298393249511719,19.406749725341797,1434.5400390625,0.00022301586847456675,-0.018798363822055634,-0.02010602111107324,0.07527968709404448,0.01906968302530526,-0.009747059484698398,0.0270498875409349,0.019954175884581867,0.004729850744819294,
2000-04-24,0.9171103239059448,2.4906249046325684,24.531368255615234,,229.14808654785156,58.872886657714844,13.004179954528809,19.621694564819336,1429.8599853515625,0.00022222221843780035,0.013447393553705184,-0.04914830759081322,-0.054824057238085575,0.022254085936099805,0.023816437741259317,-0.022346195352839753,0.010853555153847134,-0.0034846293897259177,
2000-04-25,0.9765698313713074,2.621875047683716,25.26003074645996,,234.71543884277344,62.18968200683594,13.622025489807129,19.898061752319336,1477.43994140625,0.0002234127029540047,0.06461012576614344,0.05247426281093881,0.029479883226246287,0.02407245805379044,0.05611483631827785,0.047287890388722276,0.013861364052031868,0.03305254196542495,
2000-04-26,0.9232938885688782,2.674999952316284,25.867246627807617,,230.82708740234375,61.084049224853516,13.474919319152832,19.683116912841797,1460.989990234375,0.00022182540288047186,-0.05477598127683232,0.020040354779772108,0.023816778803203143,-0.016788061776595708,-0.018000221212347522,-0.011020966159471414,-0.011024125755199244,-0.011355916685276536,
2000-04-27,0.9646778702735901,2.643749952316284,25.786277770996094,,228.352783203125,61.153167724609375,13.268972396850586,19.821298599243164,1464.9200439453125,0.00022142856840103392,0.04460068302258733,-0.011903671767299246,-0.0033515976960453338,-0.010940725974367588,0.0009101025044888459,-0.015505150676445107,0.006798886710588797,0.002468565023072449,
2000-04-28,0.9442241191864014,2.7593750953674316,25.70531463623047,,222.3434295654297,61.636871337890625,13.886815071105957,19.08432960510254,1452.4300537109375,0.0002242063529907711,-0.02142688106697362,0.04351107313130546,-0.0033639823022241964,-0.026540301797073302,0.007685500229332268,0.04633875691023951,-0.03740486787477245,-0.008750262287577545,
2000-05-01,0.9461265802383423,2.996875047683716,25.30050277709961,,225.3481903076172,61.91327667236328,13.886815071105957,19.161102294921875,1468.25,0.00022500000302753752,0.0017898405557798694,0.08584519491719562,-0.01597317756317677,0.013289052326111732,0.004259415387841652,-0.00022500000302753752,0.0037978130277644567,0.010667053799248776,
2000-05-02,0.8971313834190369,2.8062500953674316,24.571853637695312,,227.73414611816406,61.567771911621094,13.651448249816895,19.222517013549805,1446.2900390625,0.00022777776869516524,-0.052012811444593875,-0.0638356857672679,-0.029027566682922685,0.010360085427764825,-0.005808240947385485,-0.017176719630734267,0.0029773989316142324,-0.015184332127625894,
2000-05-03,0.8757263422012329,2.706249952316284,24.167043685913086,,220.66436767578125,59.771156311035156,13.4454984664917,19.038267135620117,1415.0999755859375,0.00022777776869516524,-0.024087205287803577,-0.03586257140887291,-0.016702316391260148,-0.03127177605744776,-0.029408882505844575,-0.015314073343815366,-0.009812884536961348,-0.021793343895929424,
