Date,CHD,COST,CTRE,ENTR,HI,LDOS,TDS,TMUS,UEC,WM
2021-03-16,81.98573303222656,323.2503662109375,21.932003021240234,16.11116600036621,48.88693618774414,92.59646606445312,21.773361206054688,127.77999877929688,3.2300000190734863,120.06456756591797
2021-03-17,80.76677703857422,325.1665954589844,22.297080993652344,15.939935684204102,50.01233673095703,95.17919921875,21.999969482421875,127.30000305175781,2.950000047683716,116.23531341552734
2021-03-18,80.86507415771484,319.0325622558594,21.904621124267578,15.81602668762207,49.77949523925781,94.9052734375,21.405122756958008,124.91000366210938,2.75,119.07794952392578
2021-03-19,81.68099212646484,324.8900451660156,21.758588790893555,15.740686416625977,48.99365997314453,92.88996887207031,21.480655670166016,124.19000244140625,2.7699999809265137,118.75557708740234
2021-03-22,83.07691955566406,330.4018249511719,21.357004165649414,15.609929084777832,48.14960861206055,93.398681640625,21.09353256225586,126.11000061035156,2.690000057220459,120.513916015625
2021-03-23,84.2565689086914,336.18035888671875,21.512163162231445,15.49785041809082,45.52043914794922,92.19536590576172,20.404264450073242,124.38999938964844,2.619999885559082,121.22702026367188
2021-03-24,83.13589477539062,333.908447265625,21.293115615844727,14.146692276000977,45.074161529541016,92.82147979736328,20.253190994262695,122.36000061035156,2.6500000953674316,121.93034362792969
2021-03-25,84.5416488647461,342.10699462890625,21.375261306762695,13.471113204956055,46.39359664916992,94.17154693603516,20.85748291015625,123.4800033569336,2.759999990463257,124.47991943359375
2021-03-26,85.8687515258789,347.71759033203125,21.71295738220215,14.53896427154541,47.480186462402344,94.11283111572266,21.225723266601562,122.98999786376953,3.049999952316284,126.79505157470703
2021-03-29,87.07791137695312,351.7970886230469,21.5760498046875,15.144184112548828,45.81149673461914,96.04988098144531,21.46177101135254,123.45999908447266,2.9200000762939453,127.32255554199219
2021-03-30,86.42909240722656,345.4753112792969,21.48836326599121,14.71330738067627,46.733158111572266,94.57263946533203,21.471214294433594,124.63999938964844,2.7899999618530273,126.28709411621094
2021-03-31,85.8687515258789,348.17193603515625,21.492979049682617,15.114296913146973,46.28688049316406,94.19110870361328,21.678939819335938,125.29000091552734,2.859999895095825,126.03311920166016
2021-04-01,85.06266784667969,350.6018981933594,22.41140365600586,15.3565092086792,46.80106735229492,94.35741424560547,21.9527587890625,127.6500015258789,3.2100000381469727,126.28709411621094
2021-04-05,85.98673248291016,356.4100341796875,22.42524528503418,15.304828643798828,48.25632858276367,97.75212860107422,22.547607421875,131.39999389648438,3.549999952316284,127.95751190185547
2021-04-06,86.71417999267578,355.7185974121094,22.508319854736328,15.525247573852539,48.489158630371094,97.55647277832031,21.943317413330078,131.42999267578125,3.180000066757202,128.5533905029297
2021-04-07,86.37010192871094,354.4245910644531,22.356019973754883,15.345301628112793,47.693626403808594,96.39229583740234,22.396533966064453,130.02000427246094,3.059999942779541,129.34463500976562
2021-04-08,85.8294448852539,356.8051452636719,22.42063331604004,15.652892112731934,47.8100471496582,98.16301727294922,22.349327087402344,130.11000061035156,3.309999942779541,129.76467895507812
2021-04-09,85.3182601928711,358.77081298828125,22.208330154418945,15.620513916015625,48.95485305786133,98.47608947753906,21.933874130249023,129.02999877929688,3.0899999141693115,131.56207275390625
2021-04-12,85.92774963378906,360.35125732421875,22.11602783203125,15.561362266540527,49.31381607055664,98.37824249267578,22.36821174621582,130.75999450683594,2.8499999046325684,131.35693359375
2021-04-13,85.30841827392578,360.7463684082031,22.088336944580078,15.9990873336792,48.57648468017578,97.3901596069336,22.198253631591797,130.7899932861328,2.809999942779541,131.34718322753906
2021-04-14,85.41656494140625,358.7313232421875,21.9591121673584,15.751272201538086,48.6055908203125,97.93801879882812,22.141603469848633,129.89999389648438,2.880000114440918,130.78062438964844
2021-04-15,86.1538314819336,364.29248046875,22.11602783203125,16.073806762695312,48.98395538330078,98.92610168457031,22.349327087402344,131.47000122070312,2.809999942779541,131.40577697753906
2021-04-16,86.4487533569336,366.18902587890625,22.042186737060547,15.75625228881836,48.595882415771484,99.01414489746094,22.396533966064453,133.0500030517578,2.75,131.92349243164062
2021-04-19,85.85891723632812,365.0332946777344,21.97757339477539,15.335338592529297,47.46078109741211,99.2880630493164,22.49095344543457,131.99000549316406,2.5999999046325684,131.31787109375
2021-04-20,87.65789794921875,367.1867370605469,22.14371681213379,15.147919654846191,46.27717590332031,99.32720184326172,22.132158279418945,130.5500030517578,2.5899999141693115,131.74766540527344
2021-04-21,88.36568450927734,369.517822265625,22.4390926361084,15.406943321228027,47.480186462402344,99.2098159790039,22.48151397705078,132.1199951171875,2.740000009536743,132.4217071533203
2021-04-22,88.11009216308594,366.7224426269531,22.21756362915039,15.425623893737793,47.31525802612305,99.09241485595703,22.41541862487793,131.72999572753906,2.7100000381469727,131.63046264648438
2021-04-23,86.0751953125,368.7177734375,22.5129337310791,15.799838066101074,48.09139633178711,98.47608947753906,22.453187942504883,133.32000732421875,2.869999885559082,132.36309814453125
2021-04-26,84.61046600341797,364.01593017578125,22.6790828704834,16.197092056274414,48.382450103759766,97.69343566894531,22.103832244873047,132.5,2.8399999141693115,130.82943725585938
2021-04-27,83.3324966430664,365.6852722167969,22.448322296142578,16.089994430541992,48.178714752197266,98.09453582763672,22.04718017578125,132.9199981689453,2.799999952316284,131.93328857421875
2021-04-28,82.96878814697266,365.0728454589844,22.54985809326172,15.992860794067383,48.6055908203125,97.00862121582031,22.04718017578125,132.0800018310547,3.0399999618530273,133.07618713378906
2021-04-29,84.52198791503906,369.76495361328125,22.282175064086914,15.702704429626465,48.93544387817383,98.63260650634766,22.169925689697266,134.00999450683594,2.940000057220459,134.0041961669922
2021-04-30,84.28605651855469,368.3295593261719,22.3190975189209,15.515908241271973,47.62571334838867,99.08262634277344,21.69782257080078,132.1300048828125,2.9000000953674316,134.7759246826172
2021-05-03,85.9670639038086,375.48651123046875,22.18987274169922,15.09810733795166,48.12049865722656,101.45011901855469,22.160484313964844,131.4499969482422,3.319999933242798,137.09104919433594
2021-05-04,87.9036636352539,371.49725341796875,21.460670471191406,14.605588912963867,47.9361686706543,102.52625274658203,22.462631225585938,128.47999572753906,3.1500000953674316,137.61856079101562
2021-05-05,86.79283142089844,368.7354736328125,20.72224235534668,14.597494125366211,44.65699005126953,101.45990753173828,22.755334854125977,134.1300048828125,3.309999942779541,138.36094665527344
2021-05-06,86.97959899902344,378.8917236328125,21.03607177734375,14.38330078125,45.35551071166992,101.64578247070312,23.56734848022461,138.8800048828125,3.240000009536743,138.20465087890625
2021-05-07,85.94740295410156,380.4360046386719,21.31760025024414,14.59936237335205,44.744300842285156,101.77296447753906,23.35017967224121,139.1199951171875,3.3399999141693115,138.10696411132812
2021-05-10,87.87415313720703,377.62469482421875,21.340675354003906,14.224523544311523,45.2487907409668,102.21321105957031,24.077220916748047,135.80999755859375,3.119999885559082,139.94342041015625
2021-05-11,86.59620666503906,374.3580627441406,21.054533004760742,14.241957664489746,44.831626892089844,102.40886688232422,23.9261474609375,138.0,3.0399999618530273,137.93113708496094
2021-05-12,85.91791534423828,368.4385070800781,20.546859741210938,13.818554878234863,42.755455017089844,99.26851654052734,23.520137786865234,136.63999938964844,2.7699999809265137,134.98104858398438
2021-05-13,87.38986206054688,375.69439697265625,20.8791561126709,13.82291316986084,44.39503479003906,101.20555114746094,23.869495391845703,138.1199951171875,2.700000047683716,138.14605712890625
