Date,AAPL,BAC,GE,GOOG,JPM,META,MSFT,SBUX,T,XOM,SP500,rf
2022-03-11,-0.023908812197733886,-0.008359845956274703,0.010401842179984744,-0.016630080474289488,-0.02252387406558154,-0.0389324616675798,-0.019328432499821746,-0.05082614669363872,0.0,-0.005154512951315415,-0.012961545123475138,5.6153847621037414e-05
2022-03-14,-0.026562426941163952,0.021571864751338987,0.001842269106689498,-0.028622210537862847,0.009930942564652767,-0.005223579363311304,-0.01296082567371759,-0.04158117209151846,-0.01293663314092286,-0.03579849846969929,-0.007421002465963666,5.815384479669424e-05
2022-03-15,0.029677575356707786,0.007281613994013725,-0.0010817386869534928,0.02303524470816498,0.017746121749078192,0.028934221482098232,0.03874245443890101,0.048303793084402136,0.008737354627964988,-0.05691254797949774,0.021408574170870942,6.892307905050425e-05
2022-03-16,0.02901525018959883,0.031325370080806936,0.025446738979094663,0.031081158528971864,0.04468582214013028,0.06040726020546239,0.025213433440206767,0.051612191519282424,0.004330987025071398,-0.003755475563953836,0.02238376135718223,6.661538435862616e-05
2022-03-17,0.006453981334459513,0.005373737697403902,0.008764560708251379,0.006806679327300946,0.01264448077989,0.02067471077015859,0.0028191062124416355,0.0028600247156833625,0.0,0.026647743262874224,0.01234781757145198,5.538461758540227e-05
2022-03-18,0.020919134721412602,-0.003021035698886232,0.0006279527506427574,0.016352124398804735,-0.0003566489696497088,0.041618597515806766,0.017648011599070923,0.022130897703436236,0.0012935201529962193,-0.003925144069206188,0.011662294827948783,5.8923074832329384e-05
2022-03-21,0.008537704738289964,-0.001398612833285573,-0.008055296684605584,-0.0023610709723345114,-0.0032121276055510073,-0.023095754414204972,-0.004227243872845232,-0.03058035755568156,-0.0025839365338385933,0.044871017298284244,-0.00043466036210393355,7.000000201738797e-05
2022-03-22,0.020800476856381644,0.031279158453735745,0.0008437815835371509,0.027835856647647095,0.021267557125262737,0.024398261238340657,0.0163790606248706,0.011858213454201572,0.002158918526717679,-0.004379623152890533,0.0113041136006502,7.999999706561749e-05
2022-03-23,0.008233664655512785,-0.02467177665960818,-0.012644914661524176,-0.012646376799613113,-0.01991299092327392,-0.014724150807691072,-0.015029946092961155,-0.019000979080185387,0.0,0.015762422292522338,-0.012272698789159042,7.384615219556369e-05
2022-03-24,0.02267788201098453,-0.0004642400702835614,0.004482462593116798,0.020277482616711584,0.0065102518759041494,0.028623631678892147,0.01539301624806333,0.010438322985891313,0.005170099294418584,0.0030073586818490927,0.01434391292056647,7.43076938849229e-05
2022-03-25,0.003734006117668276,0.015324018233454417,-0.001062440726922409,0.0014825575964987348,0.008742503165402704,0.010247301202106485,-0.0013812877241056176,0.00378789765792531,0.021860319173965248,0.021827814952658287,0.005066170567449069,7.999999706561749e-05
2022-03-28,0.005036714387220531,-0.0041162009614472694,-0.021484859632173836,0.0030277895271173527,-0.007398472879460383,0.00797939299986039,0.023116594894314613,0.010634578102180603,0.0012585424511764032,-0.028051616446266858,0.007144955276586762,7.815384864807129e-05
2022-03-29,0.01913448409589935,-0.0025259887996458286,0.02880431625917379,0.009158175975388039,0.00220048933069239,0.028042418601705643,0.015159186852136575,0.03224730136338061,0.005027146638207247,-0.005313431386825829,0.012256547427530462,8.538461648500882e-05
2022-03-30,-0.006649547996400829,-0.01012863509915074,-0.00073944032514206,-0.004226870977857788,-0.004533161004029673,-0.008744429224305073,-0.004914118710506954,-0.0021924056286881655,0.00625255871936603,0.017117797600160634,-0.0062937001746978805,8.076922710125262e-05
2022-03-31,-0.017775927047755435,-0.041395407748505586,-0.0325651622608244,-0.020996218584028226,-0.030026973197518902,-0.024094822673254024,-0.017683131505052185,-0.0006590714954308741,-0.021126925208594383,-0.014203609312365972,-0.015652540713177343,7.584615395619319e-05
2022-04-01,-0.0017181053606138974,-0.007763189218594757,0.010819769348016095,0.007522341940129351,-0.007409064860909753,0.011198081877717536,0.0036004111772760528,0.005716182657269364,0.014811846198732548,0.006417125208894259,0.0034102225843584133,7.692307692307693e-05
2022-04-04,0.023693417945534367,-0.0017116498275101533,-0.005081792549777142,0.020913325846730002,0.004434292571815268,0.04020454988100375,0.01793657338140142,-0.03716265197980961,0.00834026038004243,0.00048118494331195194,0.008090938687879357,8.276922886188214e-05
2022-04-05,-0.01894183290028051,-0.01689923688244821,-0.020864923847046968,-0.017957764993883907,-0.011637353500368097,-0.008764817038383166,-0.012985383361631242,-0.04506738972328106,-0.011993241194571236,-0.005170709495859183,-0.012551720801807331,0.0001027692281282865
2022-04-06,-0.018450928833513403,-0.010961625425779276,-0.00210881222511472,-0.02755512479846567,-0.01387430234651621,-0.03683572041506755,-0.03660575646185538,-0.009034782124164864,0.005860094485526268,0.01112049512615898,-0.009716916613271898,0.00010199999809265137
2022-04-07,0.0018040422083884788,-0.007808578159189894,-0.005005069856515609,-0.005183111927230866,-0.0030423345829057036,-0.001567425430954894,0.006243887558355032,-0.0028790413570399798,-0.012484417073039267,0.016736400869390877,0.004253385628492534,0.00010153846557323749
2022-04-08,-0.011908862572396539,0.007108160963573251,0.0031299043723902464,-0.017986284812101072,0.018308258355479667,-0.0027808707139450606,-0.014599986895894035,-0.019249407534177365,0.017277711964917897,0.021046443624318067,-0.002651026482054286,0.0001027692281282865
2022-04-11,-0.02551586820714058,-0.0020165548433576097,-0.0007798978350255226,-0.031445331358499695,-0.003670726922156975,-0.026402172756009867,-0.03943153063393934,-0.010304183963321223,0.07664126081250133,-0.0344310845064425,-0.01687729010355421,0.00010461538571577806
2022-04-12,0.011523411942590212,-0.010608728215818597,0.0036801568505964166,-0.010955589258509812,-0.010977424741877462,-0.01071794905414336,-0.011217889775124723,-0.01103106763736017,-0.003565891390350573,0.02087055218270839,-0.003417447717741773,0.00011353845779712383
2022-04-13,0.016342643446287886,-0.00893533300366578,0.008333404276358314,0.014890021586442481,-0.032233557865493645,0.003969394349203181,0.019711985231565032,0.014162064654967832,0.00715677080963073,0.01413547166763407,0.011174577597236057,0.0001138461553133451
2022-04-14,-0.029988401791430475,-0.03219990794370309,0.0008814072641682991,-0.023279533000414743,-0.009269327218887513,-0.022373192680976817,-0.027084183423120023,-0.017548114429257966,0.00617950420772484,0.011749994073002812,-0.01214413784439794,0.00011507692703833948
2022-04-18,-0.0013308999467025462,0.0340698072411163,-0.004734081428147241,0.00556372103034275,0.01855366992659957,0.0028071729814447277,0.0024657579396376583,0.0012577955881667435,-0.004094438584369975,0.008197676414254618,-0.0002048682840329885,0.00011615384542025053
2022-04-19,0.014115187163661114,0.018532766990660532,0.016593062068978925,0.020084301886036382,0.020706742706170678,0.031029051352480908,0.01703966787194644,0.020351841463062792,0.00154162112406242,-0.008921616300863522,0.016057604355527166,0.00012815384681408223
2022-04-20,-0.0010154556525053815,0.002274419232322522,-0.0054407421179945015,-0.017509305065883662,0.0035083976133911676,-0.07772306649211735,0.003715268617132006,-0.012927948527597932,-0.003078390684525756,0.0022789030302348134,-0.0006184750715809706,0.00012230769487527702
2022-04-21,-0.004843758370629669,-0.018910748216202422,0.0035009861032044842,-0.02579426718179134,-0.0077520404107391805,-0.061620551629364195,-0.019380975190933736,-0.015092904054509582,0.040144031863842855,-0.010573074319624731,-0.014752948498371943,0.00012307692491091214
2022-04-22,-0.0278211893234237,-0.03469548422918267,-0.028892142477180194,-0.04260931735398954,-0.028722402984242446,-0.021056024669794504,-0.024144440992238225,-0.01317125469302649,-0.03414155454848533,-0.021831684389316153,-0.027740054250753654,0.00011999999559842623
2022-04-25,0.006737374546571306,-0.007188400602637479,0.00909380050258024,0.030397793194381517,-0.0003154551421723495,0.01564284869515431,0.024413380651856276,0.0007701624582006072,-0.0005122238302058824,-0.0337129509694708,0.005697936985382235,0.00012276922739469086
2022-04-26,-0.03732825695021791,-0.022526013869836548,-0.10336003077573763,-0.03037730868883115,-0.029581106947551006,-0.03230123732544987,-0.037403826488846215,-0.030135967444315015,-0.010763691219274008,0.0003646372436043599,-0.028146308431003852,0.00012815384681408223
2022-04-27,-0.0014666749653897693,-0.00548701264650997,-0.02953220708032389,-0.037533652240918425,-0.01300604388108828,-0.03315833158989334,0.048108822250996,-0.011768054483059176,-0.01191704082299161,0.028557561300914136,0.0020980468517017847,0.0001243076966359065
2022-04-28,0.04515548845651596,0.015448074836794223,-0.006137259722639565,0.03817579330068854,0.015812903062141226,0.17593597780057646,0.022632573377467047,0.02461889017508012,0.01835325566893542,0.03024573789376417,0.02474690007293945,0.00012076923480400672
2022-04-29,-0.03660488028070508,-0.030698059838594638,-0.04091091324796703,-0.03722421819653876,-0.03226842503879379,-0.025567465202313344,-0.041811888763507055,-0.025333015550051075,-0.028836059903398215,-0.022362299416801235,-0.036284507106413955,0.0001243076966359065
2022-05-02,0.0019665040118537203,0.012892371604795727,0.013413865586356266,0.019053362195447843,0.009131976082951354,0.05317505660297517,0.02504315641665289,0.009780336502948517,0.013785727025326544,0.013606934361121148,0.005675242812353654,0.0001176923054915208
2022-05-03,0.009622609976061458,0.027393421260679673,0.027928510491792125,0.008300858517731324,0.021419595663288327,0.004262747481031504,-0.009456056439102856,-0.013798622776082348,0.010983135354562634,0.02059955008669756,0.004837126381486367,0.0001376923047579252
2022-05-04,0.04100832312701175,0.04012923412647029,0.035668276534711385,0.0376323911887968,0.03308145981121058,0.05367167357604896,0.029100733663692147,0.0983451300226168,0.03207461738153117,0.03980034828654877,0.02986242108440229,0.00012815384681408223
2022-05-05,-0.05571616552646985,-0.027964710098549506,-0.022877127092484018,-0.047550471021371,-0.025019743569692388,-0.0677230412013935,-0.0435548098648898,-0.05095533397906027,0.0,-0.015158113046464416,-0.035649708609806985,0.00012353845743032603
2022-05-06,0.004727151186162182,-0.0023975148485197995,-0.0045806576843770985,-0.009306441421450762,-0.0016138679896727792,-0.021653517060055916,-0.009446723625613607,-0.01239033643789389,0.004009983192701183,0.015280765766170878,-0.0056742248424840325,0.00012538461501781758
2022-05-09,-0.03318914896758862,-0.028838479030363406,-0.06723757742362135,-0.02227221119451006,-0.015034029620820344,-0.03710063993759005,-0.03694523149660123,-0.03959751773799303,-0.023964216059066734,-0.0788527335853969,-0.03203710063235676,0.00012307692491091214
2022-05-10,0.016111869399578094,-0.01677193302582536,0.004659440381192814,0.01326892880423669,-0.024372169949693823,0.007339009904408833,0.01859556940976903,-0.022179735064679074,-0.009718478427047206,0.0066303766570230405,0.0024578974498534745,0.00013507692630474385
2022-05-11,-0.0518412428774907,-0.005313187332723124,-0.011867382401956283,-0.005441439473940046,-0.00630832002601478,-0.04507962903346585,-0.033209798578747396,-0.02504881636109635,0.0036157312772087113,0.020818796839267018,-0.01646320750393837,0.00013584615634037897
2022-05-12,-0.02689419958508732,-0.014057014691417291,0.011595649890523196,-0.0070199053417076,-0.0008464803666213827,0.013245734487861593,-0.01995755533859933,0.0047434980062441845,0.014925309841841594,0.00453955060422051,-0.0012959645058717717,0.00013923076482919545
2022-05-13,0.0319164879571916,0.002851576221791774,0.024154061606814548,0.029643602695452742,0.00889527113548283,0.03859019772035732,0.02259644698183272,0.08154499750240563,0.0060851816801101855,0.02966378839029926,0.02386969542307149,0.00014507692593794603
2022-05-16,-0.010672301833170472,-0.010236080890923427,-0.005596293351395443,-0.014787728065626338,-0.006969468221662001,0.007149321336492376,0.0014551536048150737,-0.04206358345495598,0.022177552484115903,0.023520229691947003,-0.003946400929555671,0.00015076923370361327
2022-05-17,0.025422584097279488,0.03389847394374068,0.023716998894712127,0.016629976054232776,0.03314732615605687,0.012897430102211116,0.02034432425273569,0.017950845595678055,0.014299639736105041,0.01275434112472662,0.020169632234863677,0.00015969230578495906
2022-05-18,-0.05641919512028826,-0.03084187837836061,-0.015706773634924898,-0.03685041721530158,-0.017105980277214772,-0.05122885141725553,-0.04552967841616129,-0.03309811727951528,-0.0165289297578316,-0.015850572211142944,-0.04039526078745259,0.00015430769553551307
2022-05-19,-0.024641253716042644,-0.012327912460986301,0.007180760791240859,-0.014728537156721067,-0.014822253926588425,-0.004941802850005783,-0.0036996730292584434,0.009118913258415295,-0.0009885950607106953,0.0054053147711619065,-0.005833781800992588,0.00015384615384615385
2022-05-20,0.0017472269640328442,-0.017126350879934416,-0.006469497028656179,-0.012935018890666394,-0.008198800324819788,0.011762246217628558,-0.0022912564609309793,0.02029750589619428,0.009401201614587462,0.007899923590530822,0.00014614176965843662,0.00015046153618739202
2022-05-23,0.0401192561638084,0.05936192264695661,0.002790742603305141,0.021529851532753552,0.06187148814949506,0.013898948717174564,0.03203193216859357,0.00040882026791866366,0.016666873663419457,0.02209881190254559,0.018555039930923556,0.00015276922629429746
