date,AAPL,AMZN,FB,GOOG,NFLX
2014-05-09,78.733045183544,292.24,57.24,518.73,46.93571428571428
2014-05-12,79.712934887152,302.86,59.83,529.92,49.35
2014-05-13,79.83798427642901,304.64,59.83,533.09,49.591428571428565
2014-05-14,79.852775064408,297.62,59.23,526.65,50.268571428571434
2014-05-15,79.17374343446299,295.19,57.919,519.98,49.17
2014-05-16,80.342215684804,297.7,58.0199,520.63,49.98285714285714
2014-05-19,81.294204583815,296.755,59.21,528.86,52.07142857142857
2014-05-20,81.310339988883,301.19,58.56,529.77,53.095714285714294
2014-05-21,81.525478723123,305.01,60.49,538.94,55.8
2014-05-22,81.654561963667,304.91,60.52,545.06,55.97142857142857
2014-05-23,82.576969286721,312.24,61.351000000000006,552.7,57.478571428571435
2014-05-27,84.12327893906999,310.82,63.48,565.95,56.972857142857144
2014-05-28,83.905450970652,310.16,63.51,561.68,57.32
2014-05-29,85.434280600844,313.78,63.83,560.08,59.31428571428571
2014-05-30,85.114261733663,312.55,63.3,559.89,59.69
2014-06-02,84.529353299948,308.84,63.08,553.93,60.29428571428571
2014-06-03,85.724717892068,307.19,62.87,544.94,59.652857142857144
2014-06-04,86.70359913285999,306.78,63.34,544.66,60.45857142857143
2014-06-05,87.04378725637699,323.57,63.18600000000001,553.9,61.19285714285714
2014-06-06,86.80444541453501,329.67,62.5,556.33,61.44714285714285
2014-06-09,88.19343486747101,327.5,62.88,562.12,60.44142857142857
2014-06-10,88.711112446736,332.41,65.77,560.55,61.18428571428571
2014-06-11,88.344031981439,335.2,65.781,558.84,61.42857142857142
2014-06-12,86.866297800629,325.91,64.2901,551.35,60.35
2014-06-13,85.915653518706,326.27,64.5,551.76,61.10142857142856
2014-06-16,86.78158692402201,327.62,64.19,544.28,61.46571428571429
2014-06-17,86.66863908854602,325.62,64.4,543.01,63.378571428571426
2014-06-18,86.762762284776,334.38,65.6,553.37,64.09714285714286
2014-06-19,86.46156805684,327.0,64.3415,554.9,63.05571428571428
2014-06-20,85.567397692655,324.2,64.5,556.36,62.88285714285714
2014-06-23,85.492099135671,327.24,65.37,564.95,62.78857142857142
2014-06-24,84.97442155640701,324.16,65.72,564.62,62.33714285714286
2014-06-25,85.049720113391,327.44,67.44,578.65,63.45857142857143
2014-06-26,85.557985373032,325.69,67.13,576.0,62.801428571428566
2014-06-27,86.574515892316,324.57,67.6,577.24,63.154285714285706
2014-06-30,87.468686256501,324.78,67.29,575.28,62.94285714285714
2014-07-01,88.02401311425699,332.39,68.06,582.67,67.58571428571429
2014-07-02,87.986363835765,332.85,66.45,582.335,66.67714285714285
2014-07-03,88.50404141503,337.49199999999996,66.29,584.73,67.47857142857143
2014-07-07,90.328148957967,333.55,65.29,582.25,65.80285714285714
2014-07-08,89.746467605266,323.81,62.76,571.09,63.578571428571436
2014-07-09,89.78411688375799,329.97,64.97,576.08,63.28571428571429
2014-07-10,89.449979537141,327.92,64.8725,571.1,62.65
2014-07-11,89.624107450167,346.2,66.34,579.18,62.85142857142856
2014-07-14,90.78182276379499,355.32,67.9,584.87,64.65429999999999
2014-07-15,89.718230646397,354.44,67.165,584.78,64.15571428571428
2014-07-16,89.209965386755,355.9,67.66,582.66,63.491428571428564
2014-07-17,87.61918924727199,352.454,66.4099,573.7299,62.76571428571428
2014-07-18,88.88053419995,358.66,68.4199,595.08,63.45285714285714
2014-07-21,88.418389306461,359.76,69.4,589.47,64.56427142857143
2014-07-22,89.15349146901698,360.84,69.27,594.74,61.584285714285706
2014-07-23,91.47833441589701,358.14,71.29,595.98,61.128571428571426
2014-07-24,91.32773730192899,358.61,74.98,593.35,60.768571428571434
2014-07-25,91.931066989763,324.01,75.19,589.02,60.26571428571428
2014-07-28,93.200788906905,320.41,74.92,590.6,60.665714285714294
2014-07-29,92.598400451033,320.0,73.71,585.61,60.61142857142857
2014-07-30,92.381917099704,322.51,74.67699999999999,587.42,62.051428571428566
2014-07-31,89.98177559583999,312.99,72.65,571.6,60.38857142857143
2014-08-01,90.480628535859,307.06,72.36,566.07,60.771428571428565
2014-08-04,89.97236327621701,313.65,73.51,573.15,60.385714285714286
2014-08-05,89.529984253937,312.32,72.69,565.07,60.40714285714286
2014-08-06,89.37938713996901,313.89,72.47,566.374,61.47142857142857
2014-08-07,89.36997482034599,311.45,73.17,563.36,64.23857142857143
2014-08-08,89.61591251566,316.8,73.06,568.77,63.69285714285714
2014-08-11,90.79830528159401,318.33,73.44,567.88,64.50571428571429
2014-08-12,90.779386997339,319.32,72.83,562.73,63.77285714285714
2014-08-13,91.980698047528,326.28,73.77,574.78,64.50428571428571
2014-08-14,92.226635742842,333.21,74.296,574.65,64.41
2014-08-15,92.680674564961,333.63,73.63,573.48,65.58428571428571
2014-08-18,93.796853336002,334.53,74.59,582.16,66.57142857142857
2014-08-19,95.09275580746599,335.13,75.29,586.86,66.87857142857142
2014-08-20,95.13059237597601,335.78,74.81,584.49,67.45571428571428
2014-08-21,95.14005151810301,332.91,74.57,583.37,67.43571428571428
2014-08-22,95.84002803553601,331.59,74.57,582.56,68.45571428571428
2014-08-25,96.04812916234002,334.02,75.02,580.2,68.70428571428572
2014-08-26,95.432339009842,341.83,75.9601,577.86,68.48
2014-08-27,96.606218547861,343.18,74.63,571.0,67.8142857142857
2014-08-28,96.719728253391,340.02,73.855,569.2,67.88714285714285
2014-08-29,96.956206806577,339.04,74.82,571.6,68.2342857142857
2014-09-02,97.712938176775,342.38,76.68,577.33,68.08571428571429
2014-09-03,93.58875220919799,339.0,75.83,577.94,68.19857142857144
2014-09-04,92.813102554745,345.95,75.95,581.98,67.52428571428571
2014-09-05,93.61712963558,346.38,77.26,586.08,67.95428571428572
2014-09-08,93.040121965804,342.34,77.89,589.72,68.47571428571429
2014-09-09,92.690133707088,329.75,76.67,581.01,68.42999999999999
2014-09-10,95.53733548745701,331.33,77.43,583.1,69.19857142857144
2014-09-11,95.944078598938,330.52,77.92,581.35,68.7942857142857
2014-09-12,96.16163886786998,331.19,77.48,575.62,68.07857142857142
2014-09-15,96.13326144148701,323.89,74.58,573.1,65.39285714285714
2014-09-16,95.404907497672,327.76,76.08,579.95,65.27285714285715
2014-09-17,96.08596573084999,324.0,76.43,584.77,64.93285714285713
2014-09-18,96.284607715527,325.0,77.0,589.27,65.57285714285713
2014-09-19,95.499498918947,331.32,77.91,596.08,65.36
2014-09-22,95.594090340222,324.5,76.8,587.37,63.25428571428571
2014-09-23,97.088634796362,323.63,78.29,581.13,63.414285714285704
2014-09-24,96.246771147017,328.21,78.535,587.99,64.36571428571428
2014-09-25,92.576624001558,321.93,77.22,575.06,63.35571428571429
2014-09-26,95.30085693427,323.21,78.79,577.1,64.10714285714285
2014-09-29,94.695471838112,321.82,79.0,576.36,64.22285714285714
2014-09-30,95.30085693427,322.44,79.04,577.36,64.45428571428572
2014-10-01,93.815771620257,317.46,76.55,568.27,62.68571428571428
2014-10-02,94.496829853435,318.41,77.08,570.08,64.28285714285714
2014-10-03,94.23197387386601,322.74,77.44,575.28,65.64857142857143
2014-10-06,94.23197387386601,322.2,77.555,577.35,66.21142857142857
2014-10-07,93.409028508776,316.98,76.29,563.74,65.17857142857143
2014-10-08,95.348152644907,322.7,77.52,572.5,66.69428571428571
2014-10-09,95.556253771712,315.37,75.91,560.88,65.94571428571429
2014-10-10,95.281938650015,311.39,72.91,544.49,64.58285714285714
2014-10-13,94.41169757428801,306.45,72.99,533.21,62.654285714285706
2014-10-14,93.409028508776,308.31,73.59,537.94,64.16
2014-10-15,92.26447231135201,305.97,73.21,530.03,64.08428571428571
2014-10-16,91.053702119036,302.86,72.63,524.51,51.671428571428564
2014-10-17,92.387441159009,303.64,75.95,511.17,51.01285714285714
2014-10-20,94.36440186365,306.21,76.95,520.84,51.31714285714286
2014-10-21,96.927829380195,315.33,78.69,526.54,52.284285714285716
2014-10-22,97.419704770824,312.97,78.37,532.71,53.521428571428565
2014-10-23,99.160186922278,313.18,80.04,543.98,54.72
2014-10-24,99.52909346525,287.06,80.67,539.78,55.00285714285714
2014-10-27,99.42504290184701,289.97,80.28,540.77,54.2
2014-10-28,100.96688306863001,295.59,80.77,548.9,55.174285714285716
2014-10-29,101.53443159626998,294.12,75.86,549.33,54.014285714285705
2014-10-30,101.19390247968,299.07,74.11,550.31,54.14428571428571
2014-10-31,102.15873497669001,305.46,74.99,559.08,56.10999999999999
2014-11-03,103.48301487453001,305.72,73.88,555.22,55.48714285714286
2014-11-04,102.72628350433,302.81,75.76,554.11,54.68285714285714
2014-11-05,102.97222119965001,296.52,74.83,545.92,54.34
2014-11-06,103.2654546056,296.64,75.26,542.04,54.757142857142846
2014-11-07,103.55995590208,299.86,75.6,541.01,54.88
2014-11-10,103.38895514929001,305.11,75.0,547.49,55.32428571428571
2014-11-11,104.2154587878,312.01,74.61,550.29,54.65
2014-11-12,105.68796527021999,311.51,74.72,547.31,54.83714285714286
2014-11-13,107.17947183628,316.48,74.25,545.38,54.201428571428565
2014-11-14,108.47147752408002,327.82,74.88,544.4,55.14857142857144
2014-11-17,108.29097672945998,323.05,74.24,536.51,54.448571428571434
2014-11-18,109.69698291911999,324.93,74.34,535.03,54.43285714285714
2014-11-19,108.93697957336,326.54,73.33,536.99,51.871428571428574
2014-11-20,110.49498643217,330.54,73.6,534.83,52.591428571428565
2014-11-21,110.64698710133001,332.63,73.75,537.5,51.46857142857142
2014-11-24,112.69424611398,335.64,74.01,539.27,50.924285714285716
2014-11-25,111.72049182722,335.04,75.63,541.08,49.85571428571429
2014-11-26,113.05049768229999,333.57,77.62,540.37,50.165714285714294
2014-11-28,112.98399738955,338.64,77.7,541.83,49.51285714285714
2014-12-01,109.31698124624,326.0,75.1,533.8,48.83
2014-12-02,108.89897940607,326.31,75.46,533.75,50.33
2014-12-03,110.13398484293998,316.5,74.88,531.32,50.731428571428566
2014-12-04,109.71598300277,316.93,75.24,537.31,50.085714285714296
2014-12-05,109.25048095349001,312.63,76.36,525.26,50.131428571428565
2014-12-08,106.78047007976,306.64,76.52,526.98,48.49714285714286
2014-12-09,108.41447727315,312.5,76.84,533.37,49.11142857142857
2014-12-10,106.35296819775999,305.84,76.18,526.06,47.76
2014-12-11,106.03946681764,307.36,77.73,528.34,47.804285714285705
2014-12-12,104.24395891326999,307.32,77.83,518.66,47.78285714285714
2014-12-15,102.81420261905001,306.07,76.99,513.8,46.72
2014-12-16,101.40819642939002,295.06,74.69,495.39,45.20571428571429
2014-12-17,103.93995757497,298.88,76.11,504.89,47.664285714285704
2014-12-18,107.01797112531,297.73,78.4,511.1,47.77428571428571
2014-12-19,106.19146748679,299.9,79.88,516.35,48.588571428571434
2014-12-22,107.29347233815001,306.54,81.45,524.87,48.097142857142856
2014-12-23,106.91347066526,306.285,80.61,530.59,48.061428571428564
2014-12-24,106.40996844870001,303.03,80.77,528.77,48.871428571428574
2014-12-26,108.29097672945998,309.09,80.775,534.03,48.578571428571436
2014-12-29,108.21497639488001,312.04,80.02,530.33,48.847142857142856
2014-12-30,106.89447058161998,310.3,79.22,530.42,49.03285714285714
2014-12-31,104.8614616317,310.35,78.02,526.4,48.801428571428566
2015-01-02,103.86395724039,308.52,78.45,524.81,49.84857142857143
2015-01-05,100.9379443592,302.19,77.19,513.87,47.311428571428564
2015-01-06,100.94744440102,295.29,76.15,501.96,46.50142857142857
2015-01-07,102.36295063250999,298.42,76.15,501.1,46.74285714285714
2015-01-08,106.29596794683,300.46,78.175,502.68,47.779285714285706
2015-01-09,106.40996844870001,296.93,77.74,496.17,47.04142857142857
2015-01-12,103.78795690580999,291.41,76.72,492.55,45.54714285714285
2015-01-13,104.70946096255,294.74,76.45,496.18,46.25571428571429
2015-01-14,104.31045920603,293.27,76.28,500.87,46.32
2015-01-15,101.47944674306,286.95,74.05,501.79,46.25142857142857
2015-01-16,100.69094327183001,290.74,75.18,508.08,48.19142857142857
2015-01-20,103.28445468924,289.44,76.24,506.9,49.828571428571436
2015-01-21,104.07295816047,297.25,76.74,518.04,58.46857142857142
2015-01-22,106.78047007976,310.32,77.65,534.39,61.205714285714286
2015-01-23,107.33147250543001,312.39,77.83,539.95,62.49357142857142
2015-01-26,107.4454730073,309.66,77.495,535.21,63.79428571428571
2015-01-27,103.68345644576999,306.75,75.78,518.63,64.88142857142857
2015-01-28,109.54498224996999,303.91,76.24,510.0,63.20857142857143
2015-01-29,112.95549726408001,311.78,78.0,510.66,63.4
2015-01-30,111.30248998705,354.53,75.91,534.52,63.11428571428571
2015-02-02,112.69899613488998,364.47,74.99,528.48,63.00928571428571
2015-02-03,112.71799621853,363.55,75.4,529.24,65.27428571428571
2015-02-04,113.58250002433998,364.75,75.63,522.76,64.10142857142857
2015-02-05,114.39000357921002,373.89,75.615,527.58,64.13
2015-02-06,113.42673941701,374.28,74.47,531.0,63.48
2015-02-09,114.18018366268998,370.56,74.44,527.83,63.295
2015-02-10,116.37375551722,372.995,75.19,536.94,64.85
2015-02-11,119.10141443198,375.14,76.51,535.97,64.9842857142857
2015-02-12,120.60830292335,377.17,76.23,542.93,65.24714285714286
2015-02-13,121.19961359718,381.83,75.74,549.01,66.58571428571429
2015-02-17,121.91490876713999,375.43,75.6,542.84,67.13714285714285
2015-02-18,122.75895706768999,373.37,76.71,539.7,67.86571428571428
2015-02-19,122.50621944097,378.995,79.42,542.87,67.8
2015-02-20,123.50286404443999,383.66,79.895,538.95,68.3142857142857
2015-02-23,126.84567680536001,380.14,78.84,531.91,67.40571428571428
2015-02-24,126.05408348395001,378.59,78.45,536.09,67.83999999999999
2015-02-25,122.83048658468,385.37,79.56,543.87,68.33285714285714
2015-02-26,124.38029278625,384.8,80.41,555.48,69.00428571428571
2015-02-27,122.5157567099,380.16,78.97,558.4,67.84428571428572
2015-03-02,123.11660465266,385.655,79.75,571.34,68.60714285714285
2015-03-03,123.37411091385,384.61,79.6,573.64,67.81571428571428
2015-03-04,122.59205486136001,382.72,80.895,573.37,67.11
2015-03-05,120.56061657868999,387.83,81.21,575.33,66.80714285714285
2015-03-06,120.74182468841002,380.09,80.005,567.685,64.8742857142857
2015-03-09,121.25683721078,378.56,79.44,568.85,63.661428571428566
2015-03-10,118.74853548147,369.51,77.55,555.01,62.15142857142857
2015-03-11,116.58357543373998,366.37,77.57,551.18,62.88428571428571
2015-03-12,118.69131186788,374.24,78.93,555.51,64.04571428571428
2015-03-13,117.87110673966002,370.58,78.05,547.32,62.628571428571426
2015-03-16,119.16817531451001,373.35,78.07,554.51,60.28142857142856
2015-03-17,121.16146452145,371.92,79.365,550.84,59.78857142857142
2015-03-18,122.52529397883,375.135,80.91,559.5,60.44571428571428
2015-03-19,121.59541025789,373.24,82.75,557.99,60.74428571428571
2015-03-20,120.07421586312,378.49,83.8,560.36,61.185
2015-03-23,121.32359809331001,375.11,84.43,558.81,60.71428571428571
2015-03-24,120.82766010881001,374.09,85.31,570.19,62.61142857142857
2015-03-25,117.67082409206999,370.96,82.92,558.785,60.25
2015-03-26,118.49102922028999,367.35,83.01,555.17,59.75142857142857
2015-03-27,117.54683959594999,370.56,83.3,548.34,59.25285714285714
2015-03-30,120.52246750296001,374.59,83.195,552.03,60.36714285714285
2015-03-31,118.67223733001002,372.1,82.215,548.0,59.527142857142856
2015-04-01,118.50056648921999,370.255,81.665,542.56,59.01714285714286
2015-04-02,119.52105426501998,372.25,81.555,535.53,59.154285714285706
2015-04-06,121.45711985836999,377.04,82.44,536.765,60.33
2015-04-07,120.17912582138001,374.41,82.32,537.02,60.49428571428571
2015-04-08,119.78809779514,381.2,82.275,541.61,63.05
2015-04-09,120.70367561268,383.54,82.17,540.78,62.78571428571429
2015-04-10,121.21868813504999,382.65,82.04,540.01,64.93857142857142
2015-04-13,120.98025641173,382.36,83.01,539.17,67.81142857142856
2015-04-14,120.45570662043,385.11,83.515,530.39,68.38714285714285
2015-04-15,120.9134955292,383.45,82.705,532.53,67.92285714285714
2015-04-16,120.33172212431002,386.04,82.31,533.8,80.29285714285712
2015-04-17,118.97742993586,375.56,80.775,524.05,81.64999999999998
2015-04-20,121.69555158168998,389.51,83.09,535.38,81.05571428571426
2015-04-21,121.03748002533001,391.18,83.62,533.97,80.06285714285714
2015-04-22,122.66835301283001,389.8,84.63,539.365,79.66857142857141
2015-04-23,123.66976625076,389.99,82.41,547.0,79.86571428571428
2015-04-24,124.25153965566003,445.1,81.53,565.06,79.77071428571428
2015-04-27,126.51187239272,438.56,81.91,555.37,80.86857142857143
2015-04-28,124.51858318578002,429.31,80.68,553.68,80.43714285714285
2015-04-29,122.68742755068999,429.37,80.465,549.08,80.40714285714286
2015-04-30,119.35892069316999,421.78,78.77,537.34,79.5
2015-05-01,122.98308288761001,422.87,78.99,537.9,79.57571428571428
2015-05-04,122.74465116428999,423.04,78.81,540.78,79.27142857142857
2015-05-05,119.97884317379,421.19,77.56,530.8,80.79285714285712
2015-05-06,119.22539892811001,419.1,78.1,524.22,80.07714285714285
2015-05-07,119.95976863593,426.88,78.425,530.7,80.74857142857142
2015-05-08,122.21990797793998,433.69,78.51,538.22,82.08571428571429
2015-05-11,120.97491596751001,432.85,78.01,535.7,84.27785714285714
2015-05-12,120.53916876386002,431.02,77.46,529.04,83.37714285714286
2015-05-13,120.67803325733,426.87,78.44,529.62,82.87285714285714
2015-05-14,123.49363057322999,432.28,81.37,538.4,83.83571428571429
2015-05-15,123.32124706409999,426.0,80.42,533.85,87.60714285714285
2015-05-18,124.68116141395001,425.24,80.88,532.3,88.26714285714287
2015-05-19,124.56623907453002,421.71,80.63,537.36,88.06857142857143
2015-05-20,124.55666221291,423.86,80.55,539.27,88.78999999999998
2015-05-21,125.8303848082,431.63,80.48,542.51,89.00285714285714
2015-05-22,126.93172389435,427.63,80.54,540.11,88.83857142857143
2015-05-26,124.13528030168999,425.47,79.335,532.32,87.99285714285715
2015-05-27,126.45766924421999,431.42,80.55,539.79,89.85714285714285
2015-05-28,126.20388241133001,426.57,80.145,539.78,89.50714285714285
2015-05-29,124.76735316851999,429.23,79.19,532.11,89.15142857142855
2015-06-01,125.01156313979999,430.92,80.29,533.99,89.00285714285714
2015-06-02,124.46089359671998,430.99,80.445,539.18,89.13
2015-06-03,124.61412338262,436.59,82.44,540.31,88.80857142857144
2015-06-04,123.8862818996,430.78,82.05,536.7,89.34857142857143
2015-06-05,123.20632472467,426.95,82.14,533.33,90.46
2015-06-08,122.39229148708,423.5,80.67,526.83,89.6042857142857
2015-06-09,122.02837074556999,425.48,80.67,526.69,92.45
2015-06-10,123.4265925419,430.77,82.16,536.69,95.87142857142857
2015-06-11,123.14886355496,432.97,81.83,534.61,95.0942857142857
2015-06-12,121.7889492051,429.92,81.53,532.33,94.41857142857141
2015-06-15,121.54952766463,423.67,80.71,527.2,93.43142857142857
2015-06-16,122.20075425471,427.26,81.06,528.15,95.27285714285713
