date,AAPL,AMZN,BA,GOOG,IBM,MGM,T,TSLA,SP500
30/03/2015,120.5224675,374.59,140.9702638,552.03,147.1034227,21.03879994,28.6370277,190.57,2086.23999
31/03/2015,118.6722373,372.1,138.5515206,548,145.1410791,20.80140868,28.35908264,188.77,2067.889893
01/04/2015,118.5005665,370.255,137.222135,542.56,143.9473955,20.65303915,28.56754144,187.59,2059.689941
02/04/2015,119.5210543,372.25,137.812973,535.53,145.0958639,21.10803905,28.77600024,191,2066.959961
06/04/2015,121.4571199,377.04,139.3362273,536.765,146.5337101,21.10803905,28.9497159,203.1,2080.620117
07/04/2015,120.1791258,374.41,140.6194537,537.02,146.5608392,20.8805391,28.80205759,203.25,2076.330078
08/04/2015,119.7880978,381.2,141.5795655,541.61,146.361892,21.35532161,28.76731445,207.67,2081.899902
09/04/2015,120.7036756,383.54,141.6349566,540.78,146.8050018,22.36423444,28.80255772,210.09,2091.179932
10/04/2015,121.2186881,382.65,142.5212137,540.01,147.2752408,22.30488663,28.87304425,210.9,2102.060059
13/04/2015,120.9802564,382.36,141.4687834,539.17,146.841174,21.760865,28.96996322,209.78,2092.429932
14/04/2015,120.4557066,385.11,141.4410879,530.39,146.7688296,21.52347375,28.80255772,207.46,2095.840088
15/04/2015,120.9134955,383.45,140.721004,532.53,148.4237092,21.89934324,28.97877404,207.83,2106.629883
16/04/2015,120.3317221,386.04,140.2963392,533.8,147.5194034,21.71140849,28.85542261,206.7,2104.98999
17/04/2015,118.9774299,375.56,138.108392,524.05,145.2948111,21.19706077,28.64396303,206.79,2081.179932
20/04/2015,121.6955516,389.51,140.9425683,535.38,150.2594499,21.59271287,28.92590914,205.27,2100.399902
21/04/2015,121.03748,391.18,141.55187,533.97,148.5412689,21.47401724,28.77612527,209.41,2097.290039
22/04/2015,122.668353,389.8,139.5762553,539.365,149.5360053,21.79053891,28.95234159,219.44,2107.959961
23/04/2015,123.6697663,389.99,138.3576518,547,153.9490175,21.83999542,30.15942339,218.6,2112.929932
24/04/2015,124.2515397,445.1,137.0005707,565.06,153.5330369,21.760865,29.96558544,218.425,2117.689941
27/04/2015,126.5118724,438.56,136.44666,555.37,154.3921274,21.68173459,30.03607197,231.55,2108.919922
28/04/2015,124.5185832,429.31,136.1789366,553.68,157.2768628,22.11695189,30.7145048,230.48,2114.76001
29/04/2015,122.6874276,429.37,134.9234057,549.08,157.7109296,20.8805391,30.62639664,232.45,2106.850098
30/04/2015,119.3589207,421.78,132.3292575,537.34,154.8985386,20.92010431,30.52066685,226.05,2085.51001
01/05/2015,122.9830829,422.87,133.5570928,537.9,157.0507864,21.16738687,30.3268289,226.03,2108.290039
04/05/2015,122.7446512,423.04,132.9570229,540.78,157.3220781,21.03879994,30.42374787,230.51,2114.48999
05/05/2015,119.9788432,421.19,131.9322881,530.8,156.517246,19.92108278,29.71007177,232.95,2089.459961
06/05/2015,119.2253989,419.1,131.0460311,524.22,154.952797,19.36716985,29.41050403,230.43,2080.149902
07/05/2015,119.9597686,426.88,131.4641445,530.7,155.8093429,19.53532199,29.40169321,236.8,2088
08/05/2015,122.219908,433.69,135.1528338,538.22,157.349303,19.71336543,29.68363933,236.61,2116.100098
11/05/2015,120.974916,432.85,135.5523644,535.7,155.9278013,19.1396699,29.507423,239.49,2105.330078
12/05/2015,120.5391688,431.02,135.1249596,529.04,155.4084065,18.91216995,29.65720688,244.74,2099.120117
13/05/2015,120.6780333,426.87,135.3014964,529.62,156.9848154,19.1495612,29.86866646,243.18,2098.47998
14/05/2015,123.4936306,432.28,137.475686,538.4,158.5976731,19.10999599,30.07131523,244.1,2121.100098
15/05/2015,123.3212471,426,136.4722139,533.85,157.8778101,19.25836553,30.24753155,248.84,2122.72998
18/05/2015,124.6811614,425.24,136.3142599,532.3,157.6955663,19.46608288,30.72331562,248.75,2129.199951
19/05/2015,124.5662391,421.71,136.6301678,537.36,158.0782783,19.49575678,30.28277482,247.14,2127.830078
20/05/2015,124.5566622,423.86,136.0448091,539.27,158.3334196,19.85184366,30.50304522,244.35,2125.850098
21/05/2015,125.8303848,431.63,136.9089101,542.51,157.9507076,19.98043059,30.89953194,245.62,2130.820068
22/05/2015,126.9317239,427.63,134.5488922,540.11,156.9301423,20.28706096,30.58234256,247.73,2126.060059
26/05/2015,124.1352803,425.47,132.681319,532.32,155.0256945,19.65401762,30.5470993,247.455,2104.199951
27/05/2015,126.4576692,431.42,132.8671472,539.79,156.7296741,19.69358283,30.79380215,247.43,2123.47998
28/05/2015,126.2038824,426.57,132.2446228,539.78,156.4654206,19.97053929,30.66163991,251.45,2120.790039
29/05/2015,124.7673532,429.23,130.5628778,532.11,154.5883093,19.83206106,30.43255869,250.8,2107.389893
01/06/2015,125.0115631,430.92,131.2411507,533.99,155.0712554,19.36716985,30.26515319,249.45,2111.72998
02/06/2015,124.4608936,430.99,133.0994324,539.18,154.5883093,19.5551046,30.273964,248.35,2109.600098
03/06/2015,124.6141234,436.59,133.6197513,540.31,154.8343385,19.49575678,30.86428868,248.99,2114.070068
04/06/2015,123.8862819,430.78,131.1854022,536.7,153.4310612,20.05956101,31.07574826,245.92,2095.840088
05/06/2015,123.2063247,426.95,130.7579974,533.33,152.5380665,20.05956101,30.45899114,249.14,2092.830078
08/06/2015,122.3922915,423.5,130.6743747,526.83,150.6609553,18.96162646,30.47661277,256.29,2079.280029
09/06/2015,122.0283707,425.48,130.1726386,526.69,150.9707698,19.1396699,30.40612624,256,2080.149902
10/06/2015,123.4265925,430.77,131.5849328,536.69,153.9231195,19.31771334,30.59115338,250.7,2105.199951
11/06/2015,123.1488636,432.97,132.8299816,534.61,153.7955488,19.60456111,30.73212644,251.41,2108.860107
12/06/2015,121.7889492,429.92,132.681319,532.33,152.1644667,19.21880032,30.52947767,250.69,2094.110107
15/06/2015,121.5495277,423.67,132.2074572,527.2,151.4992768,19.02097427,30.31801808,250.38,2084.429932
16/06/2015,122.2007543,427.26,132.2539142,528.15,152.0277839,18.88249604,30.5470993,253.12,2096.290039
17/06/2015,121.9134484,427.81,133.2666778,529.26,152.3284861,19.20890902,30.66163991,260.41,2100.439941
18/06/2015,122.4689064,439.39,135.0785025,536.73,153.3126027,19.28803944,30.85547786,261.89,2121.23999
19/06/2015,121.2430681,434.92,134.8462173,536.69,152.1644667,19.28803944,30.82904541,262.51,2109.98999
22/06/2015,122.2103311,436.29,135.3758276,538.19,152.8387688,18.88249604,30.87309949,259.79,2122.850098
23/06/2015,121.6548731,445.99,134.1958187,540.48,153.6497537,19.16934381,31.63964049,267.67,2124.199951
24/06/2015,122.6891742,440.84,132.8671472,537.84,152.1462423,18.42749614,31.52509988,265.17,2108.580078
25/06/2015,122.1049856,440.1,132.3561197,535.23,151.3352574,18.43738744,31.87753253,268.79,2102.310059
26/06/2015,121.386721,438.1,132.383994,531.69,150.7703016,18.18021358,31.82466763,267.09,2101.48999
29/06/2015,119.2606577,429.86,128.8997156,521.52,148.5013662,17.3889094,31.51628907,262.02,2057.639893
30/06/2015,120.1177869,434.09,128.8904242,520.51,148.2188883,18.05162665,31.29601867,268.26,2063.110107
01/07/2015,121.2430681,437.39,130.7579974,521.84,149.8864191,18.34836572,31.34007275,269.15,2077.419922
02/07/2015,121.0898383,437.71,130.2748441,523.4,150.4331505,18.34836572,31.4810458,280.02,2076.780029
06/07/2015,120.6684564,436.04,130.5628778,522.86,150.1051117,18.07140926,31.37531601,279.72,2068.76001
07/07/2015,120.3715737,436.72,133.0065184,525.02,150.3511408,18.84293083,31.51628907,267.88,2081.340088
08/07/2015,117.3835929,429.7,131.8636751,516.83,148.6744978,17.3790181,31.06693745,254.96,2046.680054
09/07/2015,114.9893775,434.39,132.681319,520.68,149.3032389,17.64608326,30.70974357,257.92,2051.310059
10/07/2015,118.06355,443.51,134.2422757,530.13,152.128018,17.95271363,30.94191959,259.15,2076.620117
13/07/2015,120.3428431,455.57,136.2306372,546.55,154.3422802,18.64510479,31.14730607,262.16,2099.600098
14/07/2015,120.2949588,465.57,137.2805665,561.1,153.6406416,18.7143439,31.3616224,265.65,2108.949951
15/07/2015,121.453759,461.19,136.4815053,560.22,153.567744,18.33847442,31.01335837,263.14,2107.399902
16/07/2015,123.0722487,475.48,137.9681307,579.85,155.818455,18.48684395,31.39734178,266.68,2124.290039
17/07/2015,124.1352803,483.01,136.4350482,672.93,157.1943958,18.2494527,31.26339408,274.66,2126.639893
20/07/2015,126.4816114,488.1,136.3235513,663.02,157.8413613,18.259344,31.16516576,282.26,2128.280029
21/07/2015,125.2174657,488,134.725429,662.3,148.5924881,18.2791266,30.87048082,266.77,2119.209961
22/07/2015,119.9214612,488.27,136.0912661,662.1,146.1139723,18.31869181,30.60258541,267.87,2114.149902
23/07/2015,119.864,482.18,135.7567754,644.28,147.3714546,18.47695265,30.29897061,267.2,2102.149902
24/07/2015,119.2319272,529.42,133.8520366,623.56,145.5672409,17.91314842,30.6204451,265.41,2079.649902
27/07/2015,117.5751301,531.41,131.0367397,627.26,144.947612,17.49771372,30.64723464,253.01,2067.639893
28/07/2015,118.1593187,526.03,131.7614696,628,145.8406066,17.8142354,30.65616449,264.82,2093.25
29/07/2015,117.785821,529,133.9263678,631.93,146.7882744,18.02195274,30.97763898,263.82,2108.570068
30/07/2015,117.1920556,536.76,132.8764386,632.59,146.6698159,19.43640897,31.07586729,266.79,2108.629883
31/07/2015,116.1673314,536.15,133.9542421,625.61,147.6083715,19.40673506,31.02228821,266.15,2103.840088
03/08/2015,113.428349,535.03,133.5082544,631.21,144.6195731,19.63423501,30.95084944,259.99,2098.040039
04/08/2015,109.7891416,531.9,133.3688833,629.25,143.60812,21.51358245,30.87941066,266.28,2093.320068
05/08/2015,110.5169831,537.01,135.5244902,643.78,143.8814857,22.11695189,30.87048082,270.13,2099.840088
06/08/2015,110.7564046,529.46,134.4679695,642.68,143.6263444,21.7509737,30.57579587,246.13,2083.560059
07/08/2015,111.1315892,522.62,133.1590058,635.3,142.523788,21.95869105,30.54900633,242.51,2077.570068
10/08/2015,115.1720382,524,136.3753166,633.73,144.0214271,22.35434314,31.0580076,241.14,2104.179932
11/08/2015,109.1787055,527.46,134.6830135,660.78,142.8821188,21.93890844,30.94191959,237.37,2084.070068
12/08/2015,110.8622259,525.91,133.1683555,659.56,143.4793368,21.83010412,30.37933923,238.17,2086.050049
13/08/2015,110.7756449,529.66,135.3935938,656.45,142.4778481,22.00814756,30.19181245,242.51,2083.389893
14/08/2015,111.5548743,531.52,135.6553865,657.12,143.1026301,22.23564751,30.40612878,243.15,2091.540039
17/08/2015,112.7092883,535.22,135.0476534,660.87,143.6171564,22.39390835,30.56686602,254.99,2102.439941
18/08/2015,112.0743606,535.02,135.1972492,656.13,143.3415173,22.23564751,30.67402418,260.72,2096.919922
19/08/2015,110.6409632,532.92,133.439498,660.9,141.4396075,21.83010412,30.68295403,255.25,2079.610107
20/08/2015,108.3706157,515.78,128.1101459,646.83,140.2635474,21.04869124,30.31683031,242.18,2035.72998
21/08/2015,101.7423552,494.47,123.1454336,612.48,136.7629309,20.36619138,29.80782903,230.77,1970.890015
24/08/2015,99.20264435,463.37,118.9193508,589.61,131.8198031,19.32760464,28.90591449,218.87,1893.209961
25/08/2015,99.79909159,466.37,117.3298949,582.06,129.5136227,19.00119167,28.39691322,220.03,1867.609985
26/08/2015,105.5230611,500.77,120.9295451,628.62,134.7875174,19.39684376,29.19166959,224.84,1940.51001
27/08/2015,108.6303588,518.37,123.2950294,637.61,136.4781038,20.31673487,29.86140811,242.99,1987.660034
28/08/2015,108.9863031,518.01,124.5759439,630.38,135.9635775,20.61347394,29.72746041,248.48,1988.869995
31/08/2015,108.4764369,512.89,122.1824103,618.25,135.8808858,20.20793055,29.64709179,249.06,1972.180054
01/09/2015,103.6278981,496.54,119.1530944,597.79,131.0939535,19.65401762,28.86126526,238.63,1913.849976
02/09/2015,108.072392,510.55,122.1356616,614.34,133.2715024,20.03977841,29.3077576,247.69,1948.859985
03/09/2015,106.177229,504.72,122.5003015,606.25,134.8610211,20.26727836,29.50421424,245.57,1951.130005
04/09/2015,105.1190162,499,121.3222342,600.7,132.0311264,20.25738706,29.07558158,241.93,1921.219971
08/09/2015,108.0435317,517.54,125.1182289,614.66,135.2744798,21.23662598,29.59351271,248.17,1969.410034
09/09/2015,105.9655865,516.89,124.0243092,612.72,133.2715024,20.8904304,29.27203822,248.91,1942.040039
10/09/2015,108.2936547,522.24,124.8657859,621.35,134.3281189,20.49477831,29.24524867,248.48,1952.290039
11/09/2015,109.8713539,529.44,125.9129568,625.77,135.4031114,20.73216957,29.21845913,250.24,1961.050049
14/09/2015,110.9295667,521.38,125.688563,623.24,133.8227805,20.77173478,29.06665174,253.19,1953.030029
15/09/2015,111.8627181,522.37,127.4369645,635.14,135.5501189,20.37608269,29.34347699,253.57,1978.089966
16/09/2015,111.9877796,527.39,128.2784412,635.98,136.3586602,20.95966952,29.41491577,262.25,1995.310059
17/09/2015,109.5923705,538.87,128.5121847,642.9,136.110585,20.73216957,29.27203822,262.07,1990.199951
18/09/2015,109.140225,540.26,127.24062,629.25,132.775352,20.4354305,29.06665174,260.62,1958.030029
21/09/2015,110.8333656,548.39,127.1751718,635.44,134.585382,20.17825664,29.07558158,264.2,1966.969971
22/09/2015,109.0921244,538.4,125.2771745,622.69,132.7018482,19.41662636,28.81661602,260.94,1942.73999
23/09/2015,109.9771752,536.07,123.1080346,622.36,131.9943745,19.1495612,28.75410709,261.06,1938.76001
24/09/2015,110.6313431,533.75,121.3128844,625.8,132.6834723,19.33749595,28.67373847,263.12,1932.23999
25/09/2015,110.3523597,524.25,122.4909518,611.97,133.6114572,19.54521329,28.8701951,256.91,1931.339966
28/09/2015,108.1685932,504.06,119.7982265,594.89,130.946946,18.38793093,28.48621169,248.43,1881.77002
29/09/2015,104.9169937,496.07,120.3779104,594.97,130.9010061,17.56695284,28.63801908,246.65,1884.089966
30/09/2015,105.7731841,511.67,122.4348533,608.42,133.1979986,18.2494527,29.09344128,248.4,1920.030029
01/10/2015,105.4172398,520.72,122.1169621,611.29,131.9300588,18.46706135,29.04879204,239.88,1923.819946
02/10/2015,106.1868491,532.54,123.9401616,626.91,132.8396678,19.5748872,29.14702036,247.57,1951.359985
05/10/2015,106.5716538,543.68,125.3052237,641.47,136.9375023,20.07934362,29.85247827,246.15,1987.050049
06/10/2015,107.08152,537.48,125.8755579,645.44,136.6986151,20.21782185,29.7453201,241.46,1979.920044
07/10/2015,106.5716538,541.94,128.1101459,642.36,137.9022391,20.49477831,29.99535582,231.96,1995.829956
08/10/2015,105.3402789,533.16,129.9987935,639.16,139.9144045,20.91021301,30.24893974,226.72,2013.430054
09/10/2015,107.8607495,539.8,130.6158763,643.61,140.0154722,20.99923473,30.01346895,220.69,2014.890015
12/10/2015,107.3605034,550.19,131.5321509,646.67,138.866976,20.85086519,30.15837405,215.58,2017.459961
13/10/2015,107.5432856,548.9,131.167511,652.3,137.4704046,20.90032171,30.0859215,219.25,2003.689941
14/10/2015,106.0233072,544.83,125.4922185,651.16,137.8287354,20.98934343,30.13120435,216.88,1994.23999
15/10/2015,107.6106264,562.44,128.4560863,661.74,137.9022391,21.39488682,30.33044886,221.31,2023.859985
16/10/2015,106.8217769,570.76,128.6524308,662.2,138.1778782,21.3157564,30.6383722,227.01,2033.109985
19/10/2015,107.4855649,573.15,129.4191095,666.1,137.1028858,20.77173478,30.45724082,228.1,2033.660034
20/10/2015,109.4480687,560.88,129.8491976,650.28,129.2196077,20.74206087,30.56591965,213.03,2030.77002
21/10/2015,109.4384486,555.77,132.0089877,642.61,129.4768708,20.03977841,30.43007112,210.09,2018.939941
22/10/2015,111.1123489,563.91,136.7960549,651.79,132.3894573,20.24749576,30.75610759,211.72,2052.51001
23/10/2015,114.5563508,599.03,137.1606948,702,132.9315475,21.05858254,30.55686308,209.09,2075.149902
26/10/2015,110.9007064,608.61,137.1606948,712.78,131.9943745,21.46412594,30.48441053,215.26,2071.179932
27/10/2015,110.1984378,611.01,138.8062491,708.49,126.665352,20.71238696,30.07686494,210.35,2065.889893
28/10/2015,114.739133,617.1,138.2639642,712.95,129.3941791,21.52347375,30.26705288,212.96,2090.350098
29/10/2015,115.9512677,626.55,137.6094823,716.92,129.1369159,22.55216919,30.38478827,211.63,2089.409912
30/10/2015,114.9603957,625.9,138.4416092,710.81,128.7050814,22.93792997,30.348562,206.93,2079.360107
02/11/2015,116.5765753,628.35,138.7501507,721.11,128.9715325,23.52151681,30.43912769,213.79,2104.050049
03/11/2015,117.9137715,625.31,138.4603087,722.16,130.3589159,23.87760369,30.45724082,208.35,2109.790039
04/11/2015,117.3654249,640.95,139.4046325,728.11,130.1292167,23.76879937,30.32139229,231.63,2102.310059
05/11/2015,116.8266983,655.65,139.1976751,731.25,128.5305099,23.65010374,30.19460033,231.77,2099.929932
06/11/2015,116.9619591,659.37,139.1694536,733.76,128.218119,23.58086462,30.03158209,232.36,2099.199951
09/11/2015,116.4885463,655.49,137.3256512,724.89,125.4914552,23.0665169,29.74177189,225.33,2078.580078
10/11/2015,112.8171813,659.68,136.5448573,728.32,125.639845,23.17532123,29.69648905,216.5,2081.719971
11/11/2015,112.1795232,673.25,136.3943429,735.4,125.2224985,23.0467343,29.81422444,219.08,2075
12/11/2015,111.8027252,665.6,134.0895898,731.23,123.3861739,22.55216919,29.60592336,212.94,2045.969971
13/11/2015,108.5371426,642.35,134.1366256,717,122.1897806,22.26532142,29.26177374,207.19,2023.040039
16/11/2015,110.3100255,647.81,135.858135,728.96,124.0075565,22.38401705,29.92290327,214.31,2053.189941
17/11/2015,109.8414434,643.3,137.4197228,725.3,124.1095745,22.00814756,30.12214778,214,2050.439941
18/11/2015,113.3195786,663.54,139.4892969,740,125.9644479,22.47303877,30.37573171,221.07,2083.580078
19/11/2015,114.7591401,661.27,140.3923838,738.41,126.8176896,22.28510402,30.44818426,221.8,2081.23999
20/11/2015,115.2615375,668.45,140.5428983,756.6,128.4499781,22.21586491,30.48441053,220.01,2089.169922
23/11/2015,113.764007,678.99,139.5457399,755.98,128.4128806,22.42358226,30.30327916,217.75,2086.590088
24/11/2015,114.855755,671.15,139.8373617,748.28,128.5427218,22.71043002,30.23988317,218.25,2089.139893
25/11/2015,114.0345286,675.34,138.6896887,748.15,127.9862598,22.67086481,30.29422259,229.64,2088.870117
27/11/2015,113.8219759,673.26,138.2381453,750.26,128.4128806,22.52249528,30.40290141,231.61,2090.110107
30/11/2015,114.2953888,664.8,136.827072,742.6,129.3032198,22.49282137,30.4934671,230.26,2080.409912
01/12/2015,113.367886,679.06,138.9813105,767.04,131.028252,23.02695169,30.58403279,237.19,2102.629883
02/12/2015,112.3437684,676.01,138.2475524,762.38,129.5629021,23.17532123,30.39384484,231.99,2079.51001
03/12/2015,111.3003279,666.25,136.9305507,752.54,128.8395015,22.14662579,29.97724268,232.71,2049.620117
04/12/2015,115.0006773,672.64,139.6962543,766.81,130.2399309,22.38401705,30.89195613,230.38,2091.689941
07/12/2015,114.2760658,669.83,139.6492186,763.25,129.4237866,22.07738668,31.03686123,231.13,2077.070068
08/12/2015,114.2277584,677.33,136.3943429,762.37,128.0326316,21.67184328,30.65648534,226.72,2063.590088
09/12/2015,111.7061103,664.79,135.6888062,751.61,126.6971228,21.82021282,30.40290141,224.52,2047.619995
10/12/2015,112.2374921,662.32,137.7301589,749.46,126.8547871,21.82021282,30.4934671,227.07,2052.22998
11/12/2015,109.3487075,640.15,136.0462781,738.87,124.805152,20.82119129,30.04063866,217.02,2012.369995
14/12/2015,108.6724035,657.91,134.522319,747.77,126.0664659,20.58380003,30.43007112,218.58,2021.939941
15/12/2015,106.7497676,658.64,137.8430448,743.4,127.7914981,20.92010431,30.62025906,221.09,2043.410034
16/12/2015,107.570994,675.77,139.3293753,758.09,129.1826531,21.83999542,31.15459662,234.51,2073.070068
17/12/2015,105.2908831,670.65,136.9305507,749.43,126.826964,21.21684338,30.81950358,233.39,2041.890015
18/12/2015,102.4407445,664.14,131.3050719,739.31,125.1112061,20.93988691,30.43007112,230.46,2005.550049
21/12/2015,103.6967378,664.51,132.5468164,747.77,125.6676681,21.38499552,30.87384299,232.56,2021.150024
22/12/2015,103.6001229,663.15,133.9390754,750,127.9213392,21.50369114,31.16365319,229.95,2038.969971
23/12/2015,104.9334081,663.7,135.5194774,750.31,128.4870756,22.25543012,31.49874623,229.7,2064.290039
24/12/2015,104.3730418,662.79,135.0208982,748.4,128.218119,22.26532142,31.39006741,230.57,2060.98999
28/12/2015,103.2040019,675.2,135.9710209,762.51,127.6245595,22.38401705,31.4806331,228.95,2056.5
29/12/2015,105.0590074,693.97,138.6144315,776.6,129.637097,22.69064742,31.63459477,237.19,2078.360107
30/12/2015,103.6870763,689.07,137.7301589,771,129.2290249,22.27521272,31.46251996,238.09,2063.360107
31/12/2015,101.69681,675.89,136.0180567,758.88,127.6338339,22.47303877,31.16365319,240.01,2043.939941
04/01/2016,101.7837634,636.99,132.1705302,741.84,126.0850146,22.00814756,31.10931378,223.41,2012.660034
05/01/2016,99.23313086,633.79,132.706738,742.58,125.992271,22.50271267,31.32667143,223.43,2016.709961
06/01/2016,97.29117202,632.65,130.5995353,743.62,125.361614,22.14662579,31.28138858,219.04,1990.26001
07/01/2016,93.18504013,607.94,125.124571,726.39,123.2192353,20.39586529,30.77625753,215.65,1943.089966
08/01/2016,93.67777596,607.05,122.2836101,714.47,122.0784882,20.26727836,30.80381013,211,1922.030029
11/01/2016,95.19462938,617.74,122.4905675,716.03,123.5623869,20.60358264,31.18036237,207.85,1923.670044
12/01/2016,96.576222,617.89,124.0991911,726.07,123.2563328,20.90032171,31.13444137,209.97,1938.680054
13/01/2016,94.09321989,581.81,120.5244721,700.56,121.6518674,19.80238715,30.98749415,200.31,1890.280029
14/01/2016,96.15111658,593,121.5404448,714.72,123.2656072,20.04966971,31.50180941,206.18,1921.839966
15/01/2016,93.84202123,570.18,118.1820905,694.45,120.5945896,19.64412632,31.21709918,204.99,1880.329956
19/01/2016,93.38793135,574.48,118.5865981,701.79,118.8139112,19.41662636,31.69467763,204.72,1881.329956
20/01/2016,93.51353068,571.77,114.8989933,698.45,113.017432,18.90227865,31.13444137,198.7,1859.329956
21/01/2016,93.04011783,575.02,116.0842948,706.59,113.9912405,18.81325693,31.72223023,199.97,1868.98999
22/01/2016,97.98679907,596.38,117.2225606,725.25,113.6109915,19.1297786,32.27328229,202.55,1906.900024
25/01/2016,96.07382468,596.53,116.6581313,711.67,113.2214681,18.68467,32.14470348,196.38,1877.079956
26/01/2016,96.60520646,601.25,120.4209934,713.04,113.6944608,18.90227865,32.51207152,193.56,1903.630005
27/01/2016,90.25760963,583.35,109.668615,699.99,112.182739,19.25836553,32.58554513,188.07,1882.949951
28/01/2016,90.90492925,635.35,111.0138382,730.96,113.3513092,19.07043079,32.63146613,189.7,1893.359985
29/01/2016,94.04491245,587,113.0081551,742.95,115.7348214,19.86173497,33.11822878,191.2,1940.23999
01/02/2016,93.16571716,574.81,114.3533783,752,115.7719189,19.83206106,33.22843919,196.94,1939.380005
02/02/2016,91.28172723,552.1,110.5528876,764.65,114.0190636,18.88249604,33.11822878,182.78,1903.030029
03/02/2016,93.08842526,531.07,114.6450001,726.95,115.6699009,18.34836572,33.72438605,173.48,1912.530029
04/02/2016,93.83235975,536.26,116.2818451,708.01,118.3872903,18.56597437,33.54988623,175.33,1915.449951
05/02/2016,91.32627809,502.13,115.2940938,683.57,119.240532,17.68564847,33.87133326,162.6,1880.050049
08/02/2016,92.28791407,488.1,112.3872829,682.74,118.9715754,16.68662694,34.08256989,147.99,1853.439941
09/02/2016,92.26848708,482.07,111.8322607,678.11,116.2451044,16.37999657,33.66009664,148.25,1852.209961
10/02/2016,91.56911546,490.48,110.4870375,684.12,112.6098098,16.98336601,33.45804422,143.67,1851.859985
11/02/2016,91.01544625,503.82,102.9667785,683.11,110.4173898,16.74597475,33.2559918,150.47,1829.079956
12/02/2016,91.2971376,507.08,103.1471888,682.4,113.4062017,17.91314842,33.49478102,151.04,1864.780029
16/02/2016,93.87121372,521.1,106.9168135,691,114.9989854,18.94184386,33.66009664,155.17,1895.579956
17/02/2016,95.30881095,534.1,110.468047,708.4,118.1470756,19.85184366,33.65091244,168.68,1926.819946
18/02/2016,93.50210092,525,111.635966,697.35,124.0965913,18.19999618,33.97235948,166.77,1917.829956
19/02/2016,93.28840404,534.9,109.3476043,700.91,124.6868582,17.86369191,33.58662303,166.58,1917.780029
22/02/2016,94.1043376,559.5,111.465051,706.46,125.333341,18.55608307,33.85296486,177.74,1945.5
23/02/2016,91.97708224,552.94,110.9997824,695.85,124.0497447,18.02195274,33.74275445,177.21,1921.27002
24/02/2016,93.34668501,554.04,109.7559012,699.56,124.4245173,18.05162665,34.07338569,179,1929.800049
25/02/2016,93.98777566,555.15,110.9238202,705.75,126.0173011,18.14064837,34.32135911,187.43,1951.699951
26/02/2016,94.13347808,555.23,112.1961873,705.07,123.70308,18.66488739,34.10093829,190.34,1948.050049
29/02/2016,93.9197812,552.52,112.2151778,697.77,122.7661484,18.72423521,33.93562267,191.93,1932.22998
01/03/2016,97.6497632,579.04,113.9053371,718.81,125.8955,19.71336543,34.33972751,186.35,1978.349976
02/03/2016,97.86346009,580.21,113.6109835,718.85,127.703778,20.04966971,34.61525354,188.34,1986.449951
03/03/2016,98.5919722,577.49,113.5730024,712.42,129.1091754,20.10901752,34.89077957,195.74,1993.400024
04/03/2016,100.0587099,575.14,114.9593128,710.89,129.1091754,19.59466981,34.83567437,201.04,1999.98999
07/03/2016,98.9513715,562.8,116.6969484,695.16,131.3109647,19.60456111,35.01935839,205.29,2001.76001
08/03/2016,98.13543794,560.26,116.1747081,693.97,130.2990785,19.1198873,34.98262158,202.6,1979.26001
09/03/2016,98.22285939,559.47,116.6589673,705.24,131.5545669,19.83206106,34.88159537,208.72,1989.26001
10/03/2016,98.27142687,558.93,116.7349295,712.82,131.3484419,20.11890883,35.18467401,205.18,1989.569946
11/03/2016,99.3301978,569.61,118.3396312,726.82,133.3815835,20.58380003,35.23059501,207.5,2022.189941
14/03/2016,99.58274867,573.37,119.9633235,730.49,133.7750948,20.71238696,35.19385821,215.15,2019.640015
15/03/2016,101.5837286,577.02,119.982314,728.33,133.9437425,20.4453218,35.37754223,218.34,2015.930054
16/03/2016,102.9339044,574.27,121.1312425,736.09,135.6583273,20.96956082,35.60714725,221.93,2027.219971
17/03/2016,102.768775,559.44,124.103264,737.78,137.7664234,20.72227826,35.92859429,226.38,2040.589966
18/03/2016,102.8853369,552.08,127.1987242,737.6,137.81327,21.18716947,35.41427903,232.74,2049.580078
21/03/2016,102.8756234,553.98,129.0028267,742.09,139.2561447,20.74206087,35.74491027,238.32,2051.600098
22/03/2016,103.6624165,560.48,128.3001763,740.75,138.7595709,21.00912603,35.47856844,234.24,2049.800049
23/03/2016,103.0893203,569.63,126.1542438,738.06,136.2298556,20.53434352,35.39591063,222.58,2036.709961
24/03/2016,102.6424995,582.95,125.4515933,735.3,138.6190312,20.29695227,35.70817346,227.75,2035.939941
28/03/2016,102.1762518,579.87,124.6634854,733.53,139.0406504,20.22771315,35.88267328,230.26,2037.050049
29/03/2016,104.594912,593.86,124.274179,744.77,139.9119968,20.98934343,36.23167292,230.13,2055.01001
30/03/2016,106.421049,598.69,122.0902654,750.53,139.0500197,21.05858254,36.15819931,226.89,2063.949951
31/03/2016,105.8673798,593.64,120.5330401,744.95,141.8982918,21.20695208,35.97451529,229.77,2059.73999
01/04/2016,106.8387293,598.5,120.5520306,749.91,142.9008086,21.68173459,35.86430488,237.59,2072.780029
04/04/2016,107.9363542,593.19,119.9633235,745.29,142.4791894,21.38499552,36.14901511,246.99,2066.129883
