,K,vol,price
63,10.0,0.41500000000000026,4.3134599497712625
64,10.0,0.42000000000000026,4.329903142868588
65,10.0,0.42500000000000027,4.346455762375698
66,10.0,0.43000000000000027,4.363114272500072
67,10.0,0.4350000000000003,4.379875252862292
68,10.0,0.4400000000000003,4.396735394340124
69,10.0,0.4450000000000003,4.413691495038162
70,10.0,0.4500000000000003,4.430740456384173
71,10.0,0.4550000000000003,4.447879279352408
72,10.0,0.4600000000000003,4.4651050608133795
73,10.0,0.4650000000000003,4.482414990008938
74,10.0,0.4700000000000003,4.499806345150954
75,10.0,0.4750000000000003,4.517276490141502
76,10.0,0.4800000000000003,4.53482287141215
77,10.0,0.4850000000000003,4.552443014879536
78,10.0,0.4900000000000003,4.570134523014385
79,10.0,0.49500000000000033,4.587895072020856
80,10.1,0.1,3.638749017943441
81,10.1,0.10500000000000001,3.6389493954880443
82,10.1,0.11000000000000001,3.639257155591636
83,10.1,0.11500000000000002,3.639704248916562
84,10.1,0.12000000000000002,3.640324259503144
85,10.1,0.12500000000000003,3.6411510957595947
86,10.1,0.13000000000000003,3.6422178255791966
87,10.1,0.13500000000000004,3.6435557231815725
88,10.1,0.14000000000000004,3.6451935519361403
89,10.1,0.14500000000000005,3.647157076778768
90,10.1,0.15000000000000005,3.6494687812461226
91,10.1,0.15500000000000005,3.6521477551535426
92,10.1,0.16000000000000006,3.6552097166647535
93,10.1,0.16500000000000006,3.6586671344117363
94,10.1,0.17000000000000007,3.6625294194793216
95,10.1,0.17500000000000007,3.6668031621287103
96,10.1,0.18000000000000008,3.6714923932521693
97,10.1,0.18500000000000008,3.676598855251477
98,10.1,0.19000000000000009,3.682122271090977
99,10.1,0.1950000000000001,3.688060603627198
100,10.1,0.2000000000000001,3.694410299987309
101,10.1,0.2050000000000001,3.701166517832286
102,10.1,0.2100000000000001,3.708323331889112
103,10.1,0.2150000000000001,3.7158739202640216
104,10.1,0.2200000000000001,3.723810730841665
105,10.1,0.22500000000000012,3.7321256286087134
106,10.1,0.23000000000000012,3.740810025077465
107,10.1,0.23500000000000013,3.749854991176246
108,10.1,0.24000000000000013,3.759251355059204
109,10.1,0.24500000000000013,3.768989786299576
110,10.1,0.2500000000000001,3.7790608678914577
111,10.1,0.2550000000000001,3.7894551574133164
112,10.1,0.2600000000000001,3.800163238615065
113,10.1,0.2650000000000001,3.8111757645889277
114,10.1,0.27000000000000013,3.822483493579149
115,10.1,0.27500000000000013,3.8340773183814747
116,10.1,0.28000000000000014,3.845948290183326
117,10.1,0.28500000000000014,3.858087637601349
118,10.1,0.29000000000000015,3.870486781585935
119,10.1,0.29500000000000015,3.883137346782533
120,10.1,0.30000000000000016,3.896031169867328
121,10.1,0.30500000000000016,3.9091603053099604
122,10.1,0.31000000000000016,3.9225170289580102
123,10.1,0.31500000000000017,3.9360938397864134
124,10.1,0.3200000000000002,3.949883460109456
125,10.1,0.3250000000000002,3.963878834512884
126,10.1,0.3300000000000002,3.9780731277283126
127,10.1,0.3350000000000002,3.9924597216413824
128,10.1,0.3400000000000002,4.007032211598008
129,10.1,0.3450000000000002,4.02178440214961
130,10.1,0.3500000000000002,4.036710302357753
131,10.1,0.3550000000000002,4.051804120760804
132,10.1,0.3600000000000002,4.0670602600898365
133,10.1,0.3650000000000002,4.082473311807638
134,10.1,0.3700000000000002,4.0980380505332
135,10.1,0.3750000000000002,4.113749428403975
136,10.1,0.3800000000000002,4.129602569419759
137,10.1,0.38500000000000023,4.1455927638045775
138,10.1,0.39000000000000024,4.161715462416604
139,10.1,0.39500000000000024,4.177966271230684
140,10.1,0.40000000000000024,4.194340945913485
141,10.1,0.40500000000000025,4.210835386507109
142,10.1,0.41000000000000025,4.227445632233777
143,10.1,0.41500000000000026,4.2441678564312255
144,10.1,0.42000000000000026,4.26099836162598
145,10.1,0.42500000000000027,4.277933574749673
146,10.1,0.43000000000000027,4.294970042501713
147,10.1,0.4350000000000003,4.31210442686025
148,10.1,0.4400000000000003,4.329333500742088
149,10.1,0.4450000000000003,4.346654143811169
150,10.1,0.4500000000000003,4.364063338434474
151,10.1,0.4550000000000003,4.381558165783417
152,10.1,0.4600000000000003,4.399135802078311
153,10.1,0.4650000000000003,4.416793514972995
154,10.1,0.4700000000000003,4.4345286600764
155,10.1,0.4750000000000003,4.452338677607518
156,10.1,0.4800000000000003,4.470221089180058
157,10.1,0.4850000000000003,4.488173494712947
158,10.1,0.4900000000000003,4.506193569462668
159,10.1,0.49500000000000033,4.524279061173512
160,10.2,0.1,3.5418131525821757
161,10.2,0.10500000000000001,3.542082412056958
162,10.2,0.11000000000000001,3.5424852543970555
163,10.2,0.11500000000000002,3.5430572491222243
164,10.2,0.12000000000000002,3.543834736706973
165,10.2,0.12500000000000003,3.5448534455091156
166,10.2,0.13000000000000003,3.5461473419160363
167,10.2,0.13500000000000004,3.5477477549379195
168,10.2,0.14000000000000004,3.549682774343303
169,10.2,0.14500000000000005,3.5519768953025377
170,10.2,0.15000000000000005,3.5546508694242114
171,10.2,0.15500000000000005,3.5577217182337932
172,10.2,0.16000000000000006,3.561202867089209
173,10.2,0.16500000000000006,3.565104362577598
174,10.2,0.17000000000000007,3.5694331427437813
175,10.2,0.17500000000000007,3.5741933359091806
176,10.2,0.18000000000000008,3.5793865697091256
177,10.2,0.18500000000000008,3.585012277011497
178,10.2,0.19000000000000009,3.591067989500896
179,10.2,0.1950000000000001,3.5975496129620943
180,10.2,0.2000000000000001,3.6044516807769984
181,10.2,0.2050000000000001,3.6117675839845678
182,10.2,0.2100000000000001,3.619489777567207
183,10.2,0.2150000000000001,3.6276099635322634
184,10.2,0.2200000000000001,3.63611925195001
185,10.2,0.22500000000000012,3.64500830146868
186,10.2,0.23000000000000012,3.654267441016442
187,10.2,0.23500000000000013,3.6638867744686188
188,10.2,0.24000000000000013,3.673856270043945
189,10.2,0.24500000000000013,3.6841658361242295
190,10.2,0.2500000000000001,3.6948053850885927
191,10.2,0.2550000000000001,3.705764886631087
192,10.2,0.2600000000000001,3.717034411899979
193,10.2,0.2650000000000001,3.728604169665376
194,10.2,0.27000000000000013,3.7404645355941106
195,10.2,0.27500000000000013,3.752606075589796
196,10.2,0.28000000000000014,3.7650195640438433
197,10.2,0.28500000000000014,3.7776959977402704
198,10.2,0.29000000000000015,3.7906266060642686
199,10.2,0.29500000000000015,3.8038028580808163
200,10.2,0.30000000000000016,3.817216466975351
201,10.2,0.30500000000000016,3.8308593922825143
202,10.2,0.31000000000000016,3.844723840270901
203,10.2,0.31500000000000017,3.858802262800804
204,10.2,0.3200000000000002,3.873087354927148
205,10.2,0.3250000000000002,3.8875720514810697
206,10.2,0.3300000000000002,3.9022495228295915
207,10.2,0.3350000000000002,3.9171131699834865
208,10.2,0.3400000000000002,3.932156619197965
209,10.2,0.3450000000000002,3.947373716188827
210,10.2,0.3500000000000002,3.962758520067635
211,10.2,0.3550000000000002,3.978305297083197
212,10.2,0.3600000000000002,3.9940085142424904
213,10.2,0.3650000000000002,4.009862832872091
214,10.2,0.3700000000000002,4.025863102170792
215,10.2,0.3750000000000002,4.04200435279519
216,10.2,0.3800000000000002,4.058281790512502
217,10.2,0.38500000000000023,4.07469078994828
218,10.2,0.39000000000000024,4.0912268884512875
219,10.2,0.39500000000000024,4.1078857800930635
220,10.2,0.40000000000000024,4.124663309815699
221,10.2,0.40500000000000025,4.141555467738074
222,10.2,0.41000000000000025,4.158558383627884
223,10.2,0.41500000000000026,4.175668321544488
224,10.2,0.42000000000000026,4.192881674655543
225,10.2,0.42500000000000027,4.210194960228797
226,10.2,0.43000000000000027,4.227604814799043
227,10.2,0.4350000000000003,4.245107989509003
228,10.2,0.4400000000000003,4.262701345622166
229,10.2,0.4450000000000003,4.2803818502047255
230,10.2,0.4500000000000003,4.298146571973196
231,10.2,0.4550000000000003,4.315992677303884
232,10.2,0.4600000000000003,4.333917426399932
233,10.2,0.4650000000000003,4.35191816961151
234,10.2,0.4700000000000003,4.369992343904422
235,10.2,0.4750000000000003,4.38813746947236
236,10.2,0.4800000000000003,4.406351146487891
237,10.2,0.4850000000000003,4.4246310519873555
238,10.2,0.4900000000000003,4.442974936884688
239,10.2,0.49500000000000033,4.461380623109407
240,10.299999999999999,0.1,3.4449186286018527
241,10.299999999999999,0.10500000000000001,3.4452761698485475
242,10.299999999999999,0.11000000000000001,3.445797786883661
243,10.299999999999999,0.11500000000000002,3.4465223595346117
244,10.299999999999999,0.12000000000000002,3.4474884926847036
245,10.299999999999999,0.12500000000000003,3.448733125673389
246,10.299999999999999,0.13000000000000003,3.450290458596916
247,10.299999999999999,0.13500000000000004,3.4521912046380123
248,10.299999999999999,0.14000000000000004,3.454462140534787
249,10.299999999999999,0.14500000000000005,3.4571259081380408
250,10.299999999999999,0.15000000000000005,3.460201013683154
251,10.299999999999999,0.15500000000000005,3.463701973156235
252,10.299999999999999,0.16000000000000006,3.4676395582391795
253,10.299999999999999,0.16500000000000006,3.472021105201609
254,10.299999999999999,0.17000000000000007,3.476850857173316
255,10.299999999999999,0.17500000000000007,3.4821303176028415
256,10.299999999999999,0.18000000000000008,3.4878585989924105
257,10.299999999999999,0.18500000000000008,3.4940327560974964
258,10.299999999999999,0.19000000000000009,3.50064809675532
259,10.299999999999999,0.1950000000000001,3.5076984665026547
260,10.299999999999999,0.2000000000000001,3.515176505327025
261,10.299999999999999,0.2050000000000001,3.5230738764308693
262,10.299999999999999,0.2100000000000001,3.531381467922472
263,10.299999999999999,0.2150000000000001,3.540089569003648
264,10.299999999999999,0.2200000000000001,3.5491880226031522
265,10.299999999999999,0.22500000000000012,3.55866635658489
266,10.299999999999999,0.23000000000000012,3.568513895702459
267,10.299999999999999,0.23500000000000013,3.5787198564212304
268,10.299999999999999,0.24000000000000013,3.5892734266204496
269,10.299999999999999,0.24500000000000013,3.6001638320444087
270,10.299999999999999,0.2500000000000001,3.611380391211087
271,10.299999999999999,0.2550000000000001,3.6229125603205965
272,10.299999999999999,0.2600000000000001,3.6347499695422893
273,10.299999999999999,0.2650000000000001,3.64688245190316
274,10.299999999999999,0.27000000000000013,3.6593000658548487
275,10.299999999999999,0.27500000000000013,3.671993112462971
276,10.299999999999999,0.28000000000000014,3.6849521480417557
277,10.299999999999999,0.28500000000000014,3.6981679929485924
278,10.299999999999999,0.29000000000000015,3.7116317371568925
279,10.299999999999999,0.29500000000000015,3.725334743140559
280,10.299999999999999,0.30000000000000016,3.7392686465285703
281,10.299999999999999,0.30500000000000016,3.753425354922891
282,10.299999999999999,0.31000000000000016,3.7677970452159215
283,10.299999999999999,0.31500000000000017,3.7823761596942065
284,10.299999999999999,0.3200000000000002,3.797155401172237
285,10.299999999999999,0.3250000000000002,3.81212772736324
286,10.299999999999999,0.3300000000000002,3.827286344661859
287,10.299999999999999,0.3350000000000002,3.842624701486141
288,10.299999999999999,0.3400000000000002,3.85813648130277
289,10.299999999999999,0.3450000000000002,3.8738155954391242
290,10.299999999999999,0.3500000000000002,3.8896561757686
291,10.299999999999999,0.3550000000000002,3.905652567340632
292,10.299999999999999,0.3600000000000002,3.9217993210145368
293,10.299999999999999,0.3650000000000002,3.9380911861452486
294,10.299999999999999,0.3700000000000002,3.9545231033601453
295,10.299999999999999,0.3750000000000002,3.9710901974582766
296,10.299999999999999,0.3800000000000002,3.987787770456822
297,10.299999999999999,0.38500000000000023,4.0046112948040395
298,10.299999999999999,0.39000000000000024,4.021556406773369
299,10.299999999999999,0.39500000000000024,4.03861890004933
300,10.299999999999999,0.40000000000000024,4.055794719512713
301,10.299999999999999,0.40500000000000025,4.073079955229766
302,10.299999999999999,0.41000000000000025,4.090470836647796
303,10.299999999999999,0.41500000000000026,4.107963726997794
304,10.299999999999999,0.42000000000000026,4.125555117903131
305,10.299999999999999,0.42500000000000027,4.143241624192159
306,10.299999999999999,0.43000000000000027,4.161019978911477
307,10.299999999999999,0.4350000000000003,4.178887028535936
308,10.299999999999999,0.4400000000000003,4.19683972837074
309,10.299999999999999,0.4450000000000003,4.214875138140591
310,10.299999999999999,0.4500000000000003,4.2329904177604
311,10.299999999999999,0.4550000000000003,4.251182823281937
312,10.299999999999999,0.4600000000000003,4.269449703010546
313,10.299999999999999,0.4650000000000003,4.287788493785962
314,10.299999999999999,0.4700000000000003,4.306196717421301
315,10.299999999999999,0.4750000000000003,4.324671977294215
316,10.299999999999999,0.4800000000000003,4.34321195508435
317,10.299999999999999,0.4850000000000003,4.361814407651264
318,10.299999999999999,0.4900000000000003,4.3804771640470594
319,10.299999999999999,0.49500000000000033,4.399198122658245
320,10.399999999999999,0.1,3.348078720296167
321,10.399999999999999,0.10500000000000001,3.348548019156018
322,10.399999999999999,0.11000000000000001,3.3492163409402274
323,10.399999999999999,0.11500000000000002,3.3501253767533257
324,10.399999999999999,0.12000000000000002,3.351315340311686
325,10.399999999999999,0.12500000000000003,3.352823645415995
326,10.399999999999999,0.13000000000000003,3.3546839715256915
327,10.399999999999999,0.13500000000000004,3.3569256911392547
328,10.399999999999999,0.14000000000000004,3.359573604406595
329,10.399999999999999,0.14500000000000005,3.3626479161133407
330,10.399999999999999,0.15000000000000005,3.366164391310285
331,10.399999999999999,0.15500000000000005,3.370134633181422
332,10.399999999999999,0.16000000000000006,3.3745664366256456
333,10.399999999999999,0.16500000000000006,3.379464181233871
334,10.399999999999999,0.17000000000000007,3.3848292366615773
335,10.399999999999999,0.17500000000000007,3.3906603612918538
336,10.399999999999999,0.18000000000000008,3.3969540814302253
337,10.399999999999999,0.18500000000000008,3.403705043165994
338,10.399999999999999,0.19000000000000009,3.4109063326725853
339,10.399999999999999,0.1950000000000001,3.4185497633287927
340,10.399999999999999,0.2000000000000001,3.426626129842454
341,10.399999999999999,0.2050000000000001,3.4351254307401184
342,10.399999999999999,0.2100000000000001,3.444037061310368
343,10.399999999999999,0.2150000000000001,3.453349979481702
344,10.399999999999999,0.2200000000000001,3.4630528472774262
345,10.399999999999999,0.22500000000000012,3.473134150494001
346,10.399999999999999,0.23000000000000012,3.4835822991512853
347,10.399999999999999,0.23500000000000013,3.494385711102817
348,10.399999999999999,0.24000000000000013,3.5055328810002564
349,10.399999999999999,0.24500000000000013,3.5170124365976925
350,10.399999999999999,0.2500000000000001,3.52881318417203
351,10.399999999999999,0.2550000000000001,3.54092414463352
352,10.399999999999999,0.2600000000000001,3.5533345817106916
353,10.399999999999999,0.2650000000000001,3.566034023419462
354,10.399999999999999,0.27000000000000013,3.57901227786801
355,10.399999999999999,0.27500000000000013,3.59225944430737
356,10.399999999999999,0.28000000000000014,3.6057659202119083
357,10.399999999999999,0.28500000000000014,3.619522405063263
358,10.399999999999999,0.29000000000000015,3.633519901414065
359,10.399999999999999,0.29500000000000015,3.6477497137235027
360,10.399999999999999,0.30000000000000016,3.662203445383213
361,10.399999999999999,0.30500000000000016,3.676872994288737
362,10.399999999999999,0.31000000000000016,3.6917505472569205
363,10.399999999999999,0.31500000000000017,3.7068285735427846
364,10.399999999999999,0.3200000000000002,3.722099817668928
365,10.399999999999999,0.3250000000000002,3.7375572917460627
366,10.399999999999999,0.3300000000000002,3.7531942674337966
367,10.399999999999999,0.3350000000000002,3.7690042676656104
368,10.399999999999999,0.3400000000000002,3.784981058240562
369,10.399999999999999,0.3450000000000002,3.8011186393661136
370,10.399999999999999,0.3500000000000002,3.8174112372209956
371,10.399999999999999,0.3550000000000002,3.8338532955940234
372,10.399999999999999,0.3600000000000002,3.850439467643704
373,10.399999999999999,0.3650000000000002,3.8671646078142574
374,10.399999999999999,0.3700000000000002,3.8840237639356987
375,10.399999999999999,0.3750000000000002,3.9010121695293085
376,10.399999999999999,0.3800000000000002,3.9181252363340846
377,10.399999999999999,0.38500000000000023,3.9353585470654
378,10.399999999999999,0.39000000000000024,3.9527078484131604
379,10.399999999999999,0.39500000000000024,3.970169044283705
380,10.399999999999999,0.40000000000000024,3.987738189287086
381,10.399999999999999,0.40500000000000025,4.005411482469234
382,10.399999999999999,0.41000000000000025,4.023185261286881
383,10.399999999999999,0.41500000000000026,4.041055995821664
384,10.399999999999999,0.42000000000000026,4.059020283228818
385,10.399999999999999,0.42500000000000027,4.0770748424149685
386,10.399999999999999,0.43000000000000027,4.095216508938944
387,10.399999999999999,0.4350000000000003,4.113442230129003
388,10.399999999999999,0.4400000000000003,4.13174906040954
389,10.399999999999999,0.4450000000000003,4.15013415683017
390,10.399999999999999,0.4500000000000003,4.1685947747898755
391,10.399999999999999,0.4550000000000003,4.187128263948898
392,10.399999999999999,0.4600000000000003,4.205732064321115
393,10.399999999999999,0.4650000000000003,4.224403702539593
394,10.399999999999999,0.4700000000000003,4.243140788288256
395,10.399999999999999,0.4750000000000003,4.261941010892646
396,10.399999999999999,0.4800000000000003,4.280802136062942
397,10.399999999999999,0.4850000000000003,4.299722002782664
398,10.399999999999999,0.4900000000000003,4.31869852033658
399,10.399999999999999,0.49500000000000033,4.337729665471587
400,10.499999999999998,0.1,3.251310100804716
401,10.499999999999998,0.10500000000000001,3.251919176924984
402,10.499999999999998,0.11000000000000001,3.252766708541449
403,10.499999999999998,0.11500000000000002,3.2538965005507468
404,10.499999999999998,0.12000000000000002,3.2553495621349775
405,10.499999999999998,0.12500000000000003,3.257162932325569
406,10.499999999999998,0.13000000000000003,3.2593689457601567
407,10.499999999999998,0.13500000000000004,3.261994876487039
408,10.499999999999998,0.14000000000000004,3.2650628810669797
409,10.499999999999998,0.14500000000000005,3.2685901619593203
410,10.499999999999998,0.15000000000000005,3.272589280839213
411,10.499999999999998,0.15500000000000005,3.2770685639060115
412,10.499999999999998,0.16000000000000006,3.282032554231579
413,10.499999999999998,0.16500000000000006,3.287482478054665
414,10.499999999999998,0.17000000000000007,3.2934167019148894
415,10.499999999999998,0.17500000000000007,3.2998311654734955
416,10.499999999999998,0.18000000000000008,3.30671978092864
417,10.499999999999998,0.18500000000000008,3.3140747943746867
418,10.499999999999998,0.19000000000000009,3.3218871075874414
419,10.499999999999998,0.1950000000000001,3.330146560832718
420,10.499999999999998,0.2000000000000001,3.338842178647246
421,10.499999999999998,0.2050000000000001,3.3479623813352326
422,10.499999999999998,0.2100000000000001,3.357495165323572
423,10.499999999999998,0.2150000000000001,3.3674282556473347
424,10.499999999999998,0.2200000000000001,3.3777492337870356
425,10.499999999999998,0.22500000000000012,3.38844564391694
426,10.499999999999998,0.23000000000000012,3.399505080397203
427,10.499999999999998,0.23500000000000013,3.4109152590840814
428,10.499999999999998,0.24000000000000013,3.4226640747652493
429,10.499999999999998,0.24500000000000013,3.4347396467641698
430,10.499999999999998,0.2500000000000001,3.4471303545091114
431,10.499999999999998,0.2550000000000001,3.459824864632145
432,10.499999999999998,0.2600000000000001,3.4728121509549013
433,10.499999999999998,0.2650000000000001,3.4860815085309067
434,10.499999999999998,0.27000000000000013,3.499622562748552
435,10.499999999999998,0.27500000000000013,3.5134252743532866
436,10.499999999999998,0.28000000000000014,3.527479941120502
437,10.499999999999998,0.28500000000000014,3.5417771968001315
438,10.499999999999998,0.29000000000000015,3.5563080078589344
439,10.499999999999998,0.29500000000000015,3.5710636684639976
440,10.499999999999998,0.30000000000000016,3.586035794080943
441,10.499999999999998,0.30500000000000016,3.6012163139998457
442,10.499999999999998,0.31000000000000016,3.6165974630506
443,10.499999999999998,0.31500000000000017,3.6321717727256813
444,10.499999999999998,0.3200000000000002,3.6479320618910656
445,10.499999999999998,0.3250000000000002,3.663871427234594
446,10.499999999999998,0.3300000000000002,3.6799832335743465
447,10.499999999999998,0.3350000000000002,3.6962611041270987
448,10.499999999999998,0.3400000000000002,3.712698910817968
449,10.499999999999998,0.3450000000000002,3.729290764696308
450,10.499999999999998,0.3500000000000002,3.7460310065095808
451,10.499999999999998,0.3550000000000002,3.7629141974756957
452,10.499999999999998,0.3600000000000002,3.779935110284854
453,10.499999999999998,0.3650000000000002,3.7970887203542203
454,10.499999999999998,0.3700000000000002,3.8143701973522273
455,10.499999999999998,0.3750000000000002,3.831774897003929
456,10.499999999999998,0.3800000000000002,3.849298353184442
457,10.499999999999998,0.38500000000000023,3.866936270303902
458,10.499999999999998,0.39000000000000024,3.884684515984409
459,10.499999999999998,0.39500000000000024,3.902539114027067
460,10.499999999999998,0.40000000000000024,3.9204962376653407
461,10.499999999999998,0.40500000000000025,3.9385522030994125
462,10.499999999999998,0.41000000000000025,3.9567034633051543
463,10.499999999999998,0.41500000000000026,3.9749466021102995
464,10.499999999999998,0.42000000000000026,3.9932783285298843
465,10.499999999999998,0.42500000000000027,4.011695471352474
466,10.499999999999998,0.43000000000000027,4.0301949739683955
467,10.499999999999998,0.4350000000000003,4.048773889431092
468,10.499999999999998,0.4400000000000003,4.06742937574251
469,10.499999999999998,0.4450000000000003,4.086158691353593
470,10.499999999999998,0.4500000000000003,4.104959190870912
471,10.499999999999998,0.4550000000000003,4.123828320960705
472,10.499999999999998,0.4600000000000003,4.142763616441702
473,10.499999999999998,0.4650000000000003,4.161762696558361
474,10.499999999999998,0.4700000000000003,4.180823261426407
475,10.499999999999998,0.4750000000000003,4.199943088642765
476,10.499999999999998,0.4800000000000003,4.219120030052268
477,10.499999999999998,0.4850000000000003,4.238352008663868
478,10.499999999999998,0.4900000000000003,4.2576370157092605
479,10.499999999999998,0.49500000000000033,4.2769731078371604
480,10.599999999999998,0.1,3.1546334490312216
481,10.599999999999998,0.10500000000000001,3.1554152903819865
482,10.599999999999998,0.11000000000000001,3.156479379416824
483,10.599999999999998,0.11500000000000002,3.1578707414814424
484,10.599999999999998,0.12000000000000002,3.159630225245298
485,10.599999999999998,0.12500000000000003,3.1617935552927054
486,10.599999999999998,0.13000000000000003,3.1643908523708806
487,10.599999999999998,0.13500000000000004,3.1674465259852393
488,10.599999999999998,0.14000000000000004,3.170979440996774
489,10.599999999999998,0.14500000000000005,3.175003269896342
490,10.599999999999998,0.15000000000000005,3.1795269580436667
491,10.599999999999998,0.15500000000000005,3.1845552457829154
492,10.599999999999998,0.16000000000000006,3.1900892065431066
493,10.599999999999998,0.16500000000000006,3.1961267727602802
494,10.599999999999998,0.17000000000000007,3.202663231499473
495,10.599999999999998,0.17500000000000007,3.2096916792116765
496,10.599999999999998,0.18000000000000008,3.217203430517584
497,10.599999999999998,0.18500000000000008,3.2251883796883263
498,10.599999999999998,0.19000000000000009,3.233635315988403
499,10.599999999999998,0.1950000000000001,3.2425321955908935
500,10.599999999999998,0.2000000000000001,3.251866373640336
501,10.599999999999998,0.2050000000000001,3.2616248004313455
502,10.599999999999998,0.2100000000000001,3.27179418574762
503,10.599999999999998,0.2150000000000001,3.2823611352800537
504,10.599999999999998,0.2200000000000001,3.293312262795366
505,10.599999999999998,0.22500000000000012,3.3046342814142378
506,10.599999999999998,0.23000000000000012,3.316314077018813
507,10.599999999999998,0.23500000000000013,3.3283387664682387
508,10.599999999999998,0.24000000000000013,3.3406957429732476
509,10.599999999999998,0.24500000000000013,3.3533727106759397
510,10.599999999999998,0.2500000000000001,3.3663577102029976
511,10.599999999999998,0.2550000000000001,3.3796391367116545
512,10.599999999999998,0.2600000000000001,3.393205751727324
513,10.599999999999998,0.2650000000000001,3.4070466898783973
514,10.599999999999998,0.27000000000000013,3.421151461465678
515,10.599999999999998,0.27500000000000013,3.4355099516583447
516,10.599999999999998,0.28000000000000014,3.4501124169832487
517,10.599999999999998,0.28500000000000014,3.4649494796671174
518,10.599999999999998,0.29000000000000015,3.480012120299783
519,10.599999999999998,0.29500000000000015,3.495291669208558
520,10.599999999999998,0.30000000000000016,3.5107797968678893
521,10.599999999999998,0.30500000000000016,3.526468503612473
522,10.599999999999998,0.31000000000000016,3.5423501088746834
523,10.599999999999998,0.31500000000000017,3.5584172401274534
524,10.599999999999998,0.3200000000000002,3.5746628216801613
525,10.599999999999998,0.3250000000000002,3.5910800634469897
526,10.599999999999998,0.3300000000000002,3.6076624497837457
527,10.599999999999998,0.3350000000000002,3.6244037284693063
528,10.599999999999998,0.3400000000000002,3.6412978998916152
529,10.599999999999998,0.3450000000000002,3.6583392064843823
530,10.599999999999998,0.3500000000000002,3.675522122449399
531,10.599999999999998,0.3550000000000002,3.692841343789982
532,10.599999999999998,0.3600000000000002,3.7102917786734535
533,10.599999999999998,0.3650000000000002,3.727868538134092
534,10.599999999999998,0.3700000000000002,3.745566927123039
535,10.599999999999998,0.3750000000000002,3.763382435907314
536,10.599999999999998,0.3800000000000002,3.7813107318168315
537,10.599999999999998,0.38500000000000023,3.799347651335599
538,10.599999999999998,0.39000000000000024,3.817489192531193
539,10.599999999999998,0.39500000000000024,3.8357315078149687
540,10.599999999999998,0.40000000000000024,3.8540708970241955
541,10.599999999999998,0.40500000000000025,3.8725038008164265
542,10.599999999999998,0.41000000000000025,3.8910267943657724
543,10.599999999999998,0.41500000000000026,3.9096365813502443
544,10.599999999999998,0.42000000000000026,3.92832998821915
545,10.599999999999998,0.42500000000000027,3.9471039587294205
