,Date,ticker,Adj Close,return,CUR_MKT_CAP,BoP
31,2019-02-15,GE,76.73986053466797,0.00496785576322736,87763.9803,0.3669859444383281
32,2019-02-19,GE,77.04407501220703,0.003956393407163093,88111.905,0.36553715685199395
33,2019-02-20,GE,76.81591033935547,-0.0029658762748861764,87850.9615,0.3666226719460332
34,2019-02-21,GE,76.28352355957031,-0.006954812466143909,87242.0934,0.3691807878318013
35,2019-02-22,GE,77.34830474853516,0.013861688038545593,88459.8295,0.3640997633351538
36,2019-02-25,GE,82.2918930053711,0.06195393728134446,94113.6043,0.34223134839151265
37,2019-02-26,GE,84.31800842285156,0.02432286781202077,92721.9059,0.3339009649737888
38,2019-02-27,GE,86.05816650390625,0.02042795708480534,94711.2715,0.3271501946543658
39,2019-02-28,GE,82.18238067626953,-0.046082490242824375,90445.7822,0.34258307639602603
40,2019-03-01,GE,81.23320770263672,-0.011616806661854258,89401.1726,0.3465844106332097
41,2019-03-04,GE,82.10327911376953,0.010653830724528829,90358.7314,0.34291200877854744
42,2019-03-05,GE,78.22749328613281,-0.04835679383346087,86093.2422,0.35990642432967423
43,2019-03-06,GE,72.05789947509766,-0.08215120708222681,79303.2797,0.3907165741970775
44,2019-03-07,GE,74.74720764160156,0.03664190037834945,82263.0069,0.3766620211684056
45,2019-03-08,GE,75.8557357788086,0.01472146735148781,83394.6674,0.3715538381511481
46,2019-03-11,GE,78.38954162597656,0.032857197870921645,86180.293,0.35954409808363
47,2019-03-12,GE,77.28101348876953,-0.014242216509277778,84961.5818,0.3646973012399709
48,2019-03-13,GE,79.33972930908203,0.026290698975694436,87224.9026,0.3552271677737913
49,2019-03-14,GE,81.55680847167969,0.027560810595384143,89662.325,0.3455783253274355
50,2019-03-15,GE,78.86463165283203,-0.0335669545673188,86702.5978,0.3573725966692874
51,2019-03-18,GE,80.7649917602539,0.02381074201972911,88791.817,0.3489670575097711
52,2019-03-19,GE,80.68580627441406,-0.0009809241348224993,88751.2104,0.3493083694285315
53,2019-03-20,GE,80.92334747314453,0.0029397019201984013,89012.4995,0.3482864307606576
54,2019-03-21,GE,81.31926727294922,0.004880599173441315,89447.9814,0.3465844106332097
55,2019-03-22,GE,79.02301025390625,-0.028643899210066825,86922.1864,0.3566588201726229
56,2019-03-25,GE,78.23119354248047,-0.010070616674054796,86051.2226,0.360269481572216
57,2019-03-26,GE,79.97319030761719,0.02202299493428993,87967.34300000001,0.3524229074889868
58,2019-03-27,GE,78.86463165283203,-0.01395859802871449,86747.9937,0.3573725966692874
59,2019-03-28,GE,78.31036376953125,-0.007052905322634096,86138.319,0.35990642432967423
60,2019-03-29,GE,79.1021728515625,0.010060390072631854,87009.2828,0.4035186829150189
61,2019-04-01,GE,79.97319030761719,0.010951113278716857,87967.34300000001,0.3991219317501497
62,2019-04-02,GE,81.08171081542969,0.013765964346040492,89186.6923,0.3936697897803321
63,2019-04-03,GE,79.97319030761719,-0.013765964346040514,87967.34300000001,0.3991219317501497
64,2019-04-04,GE,79.41889190673828,-0.006955184067774966,87357.6683,0.4019131063863992
65,2019-04-05,GE,79.26055145263672,-0.0019957280326207134,87183.4756,0.4027061855670103
66,2019-04-08,GE,75.14310455322266,-0.05334618904270053,82654.4638,0.4247727465805794
67,2019-04-09,GE,73.00521850585938,-0.02886343123536072,80302.8616,0.4372158097236796
68,2019-04-10,GE,72.5301284790039,-0.006528884210042306,79780.2833,0.4400827355542842
69,2019-04-11,GE,72.21340942382812,-0.004376286019327022,79431.8978,0.44200848656294206
70,2019-04-12,GE,71.26322937011719,-0.013245277462339855,78386.7413,0.4479082683866344
71,2019-04-15,GE,71.1048583984375,-0.0022248109037231907,78212.5485,0.4489136290177769
72,2019-04-16,GE,72.37178039550781,0.017660783487944778,79606.0906,0.4410532351254796
73,2019-04-17,GE,72.21340942382812,-0.0021906951218817784,79431.8978,0.44200848656294206
74,2019-04-18,GE,74.03458404541016,0.024906581248628858,81435.1145,0.4311459860308701
75,2019-04-22,GE,73.7970199584961,-0.003213985169299916,81173.8254,0.4325259515570935
76,2019-04-23,GE,73.87620544433594,0.001072442119596432,81260.9218,0.4320587599913589
77,2019-04-24,GE,73.7970199584961,-0.0010724421195964131,81173.8254,0.4325259515570935
78,2019-04-25,GE,72.21340942382812,-0.021692596079328958,79431.8978,0.44200848656294206
79,2019-04-26,GE,75.77656555175781,0.04816332851609454,83351.2349,0.42122999157540014
80,2019-04-29,GE,77.04347229003906,0.016580754474658673,84744.7769,0.4143016944939305
81,2019-04-30,GE,80.52745819091797,0.044228384067632284,88690.6174,0.3963849690819724
82,2019-05-01,GE,79.97319030761719,-0.006906764450559134,88080.1608,0.3991219317501497
83,2019-05-02,GE,81.16088104248047,0.014741913169689685,89388.28199999999,0.39328273095528377
84,2019-05-03,GE,83.14042663574219,0.024097694822247027,91568.484,0.3839213729028295
85,2019-05-06,GE,82.58616638183594,-0.006688876061815849,90958.0274,0.3865033046032544
86,2019-05-07,GE,80.0523681640625,-0.03116116671738025,88167.3689,0.3987240829346093
87,2019-05-08,GE,80.44827270507812,0.004933380226268622,88603.4093,0.39676241866370415
88,2019-05-09,GE,79.49809265136719,-0.011881373226686785,87556.9123,0.4015096763832008
89,2019-05-10,GE,80.21073913574219,0.008924380777981997,88341.785,0.3979465955668749
90,2019-05-13,GE,78.1520004272461,-0.02600175652625614,86074.375,0.4084299950988401
91,2019-05-14,GE,81.71515655517578,0.04458384559395508,89998.7386,0.3906097418069606
92,2019-05-15,GE,81.2400894165039,-0.005830662053597478,89475.4901,0.3928964325003929
93,2019-05-16,GE,80.21073913574219,-0.01275142701410143,88341.785,0.3979465955668749
94,2019-05-17,GE,79.18135833740234,-0.012916513756057874,87208.08,0.4031120248317007
95,2019-05-20,GE,78.23119354248047,-0.01207243416853654,86161.58300000001,0.4080133828389572
96,2019-05-21,GE,78.86463165283203,0.008064396905575349,86859.2477,0.40472721385785976
97,2019-05-22,GE,78.38954162597656,-0.00604233849448191,86335.9992,0.4071827028787817
98,2019-05-23,GE,75.6973876953125,-0.03494686963073912,83370.9245,0.421674045962471
99,2019-05-24,GE,74.82638549804688,-0.011573081119696522,82411.6356,0.4265847623922874
100,2019-05-28,GE,74.11375427246094,-0.009569437290593024,81626.7629,0.4306817692407081
101,2019-05-29,GE,74.19294738769531,0.0010679641833422407,81713.97099999999,0.4302185510239202
102,2019-05-30,GE,74.98474884033203,0.010615647089996962,82586.0518,0.42567682615358415
103,2019-05-31,GE,74.7472152709961,-0.003172786385433613,82324.4275,0.4270219489281749
104,2019-06-03,GE,75.4598388671875,0.009488621516006806,83109.3002,0.42299395118649796
105,2019-06-04,GE,79.18135833740234,0.048140317394559366,87208.08,0.4031120248317007
106,2019-06-05,GE,78.31036376953125,-0.011060942585595384,86248.7911,0.4075976196299013
107,2019-06-06,GE,78.54791259765625,0.0030288361599994144,86510.4154,0.4063719115734721
108,2019-06-07,GE,79.02301025390625,0.006030288931114322,87033.6638,0.403926162297532
109,2019-06-10,GE,79.57726287841797,0.0069893307226762255,87644.1204,0.40110705547310577
110,2019-06-11,GE,80.13153839111328,0.00694110448083488,88254.57699999999,0.3983428935627789
111,2019-06-12,GE,81.3984375,0.015686563195836722,89649.9062,0.3921414846476609
112,2019-06-13,GE,81.63597869873047,0.0029140027284697656,89911.5305,0.390991554582421
113,2019-06-14,GE,81.00253295898438,-0.007789654938955662,89213.8658,0.3940576112227608
114,2019-06-17,GE,79.57726287841797,-0.017752015466185808,87644.1204,0.40110705547310577
115,2019-06-18,GE,82.50698852539062,0.03615458933577607,90870.8194,0.38686216101203136
116,2019-06-19,GE,81.87352752685547,-0.007707289762795107,90173.1547,0.38986354775828463
117,2019-06-20,GE,84.16978454589844,0.02766029408199729,92702.189,0.3792188092529389
118,2019-06-21,GE,82.98207092285156,-0.014211431986130903,91394.0678,0.3846597684348194
119,2019-06-24,GE,81.3984375,-0.01926849399217571,89649.9062,0.3921414846476609
120,2019-06-25,GE,80.92334747314453,-0.005853698362722357,89126.6578,0.3944461975386557
121,2019-06-26,GE,81.31926727294922,0.004880599173441315,89562.6982,0.3925108921772579
122,2019-06-27,GE,82.34861755371094,0.01257869073210558,90696.4032,0.38761192294274976
123,2019-06-28,GE,83.22045135498047,0.010531458140606735,91568.484,0.3908081913396905
124,2019-07-01,GE,84.25079345703125,0.012304859899736464,92702.189,0.3860258637328701
125,2019-07-02,GE,84.17153930664062,-0.0009411359519844373,92614.981,0.386383833700398
126,2019-07-03,GE,84.09229278564453,-0.0009419317968679252,92527.7729,0.3867574257425743
127,2019-07-05,GE,83.22045135498047,-0.01042179215088413,91568.484,0.3908081913396905
128,2019-07-08,GE,80.84272003173828,-0.028987588104472762,88952.2416,0.40230116265036
129,2019-07-09,GE,81.23899841308594,0.0048898688237180785,89388.28199999999,0.4003362824772809
130,2019-07-10,GE,80.84272003173828,-0.004889868823718046,88952.2416,0.40230116265036
131,2019-07-11,GE,80.1294174194336,-0.008862493750586559,88167.3689,0.40587710041399466
132,2019-07-12,GE,82.19009399414062,0.025391738458972232,90434.77900000001,0.3957104981995173
133,2019-07-15,GE,81.39753723144531,-0.00968976637106165,89562.6982,0.3995525011986575
134,2019-07-16,GE,82.26936340332031,0.010653765846346652,90521.987,0.3953194180898166
135,2019-07-17,GE,79.09906005859375,-0.0392977915029648,87033.6638,0.41116730397598783
136,2019-07-18,GE,79.73311614990234,0.007984017779963874,87731.3285,0.4078968836678088
137,2019-07-19,GE,79.5746078491211,-0.001989964442520188,87556.9123,0.4087137777414477
138,2019-07-22,GE,80.92198181152344,0.0167904579075412,89039.4497,0.4018969536210916
139,2019-07-23,GE,84.40930938720703,0.0421921933183016,92876.6052,0.385297064036372
140,2019-07-24,GE,84.64708709716797,0.002813000533545937,93138.2294,0.3842163906712261
141,2019-07-25,GE,82.6656494140625,-0.023686544902954496,90958.0274,0.3934219844204894
142,2019-07-26,GE,83.2997055053711,0.007640861870751786,91655.6921,0.3904267364229102
143,2019-07-29,GE,82.26936340332031,-0.012446230561665132,90521.987,0.3953194180898166
144,2019-07-30,GE,83.37897491455078,0.013397394981209615,91742.9002,0.3900612396146195
145,2019-07-31,GE,82.82416534423828,-0.0066763074421427974,91197.9024,0.3926804366606456
146,2019-08-01,GE,79.8916244506836,-0.036048848914802416,87968.8858,0.4070832485243232
147,2019-08-02,GE,79.257568359375,-0.007968113879046848,87270.72,0.41034058268362733
148,2019-08-05,GE,76.56282043457031,-0.034591322002268235,84303.5155,0.4247907905356612
149,2019-08-06,GE,75.84949493408203,-0.009360538972219928,83518.079,0.4287796929937399
150,2019-08-07,GE,74.9776611328125,-0.01156082941870136,82558.1011,0.4337642057777392
151,2019-08-08,GE,75.2154312133789,0.003166194603027493,82819.9133,0.4323950361049855
152,2019-08-09,GE,72.52066802978516,-0.03648481470324329,79852.7088,0.4484707148623195
153,2019-08-12,GE,71.72811126708984,-0.010988858858653012,78980.0016,0.4534119247336205
154,2019-08-13,GE,74.10584259033203,0.03261163791829727,81598.1232,0.4388659703326604
155,2019-08-14,GE,71.56958770751953,-0.034824145521302266,78805.4602,0.4544215214032537
156,2019-08-15,GE,63.48532104492188,-0.11986151651626907,69903.8467,0.5122950819672131
157,2019-08-16,GE,69.66740417480469,0.09292383495280204,76710.9629,0.466831613836889
158,2019-08-19,GE,68.71631622314453,-0.013745878843056166,75663.7142,0.4732831653178097
159,2019-08-20,GE,66.41783905029297,-0.03402098984320187,73132.8634,0.4896680050925473
160,2019-08-21,GE,64.67418670654297,-0.026603527885042656,71212.9075,0.5028663381273257
161,2019-08-22,GE,64.91194915771484,0.0036695703038008287,71474.7197,0.5010271055664112
162,2019-08-23,GE,63.16828155517578,-0.027229422169509302,69554.7638,0.514853524172373
163,2019-08-26,GE,63.80234146118164,0.009987588650962307,70252.9296,0.5097359567743909
164,2019-08-27,GE,62.85125732421875,-0.015018949701068266,69205.681,0.517464424320828
165,2019-08-28,GE,62.93051147460938,0.0012601851863887582,69292.9517,0.5167958656330749
166,2019-08-29,GE,64.27790069580078,0.021184756408748336,70776.5539,0.5059704513256426
167,2019-08-30,GE,65.38749694824219,0.01711518043493954,71998.344,0.4973887092762994
168,2019-09-03,GE,66.02156066894531,0.009650303456534226,72696.5098,0.4926108374384237
169,2019-09-04,GE,69.74666595458984,0.05488825414344747,76798.2336,0.4663091629750525
170,2019-09-05,GE,69.82592010498047,0.0011356694197088516,76885.5043,0.4657661853749418
171,2019-09-06,GE,69.03335571289061,-0.011415485126359485,76012.7971,0.471120324130783
172,2019-09-09,GE,71.01478576660156,0.028298301675895164,78194.5651,0.4579803068468056
173,2019-09-10,GE,72.44143676757812,0.019890361122549927,79765.4381,0.4489539373260304
174,2019-09-11,GE,74.18508911132812,0.02378470788954191,81685.3939,0.4384042086804033
175,2019-09-12,GE,73.39250946044922,-0.010741295140802734,80812.6867,0.4431445537534343
176,2019-09-13,GE,74.10662078857422,0.009682998218735672,81510.8525,0.4393480075567857
177,2019-09-16,GE,74.4239730834961,0.0042732311177967105,81859.9354,0.437464456012949
178,2019-09-17,GE,74.26528930664062,-0.002134435729240648,81685.3939,0.4384042086804033
179,2019-09-18,GE,74.4239730834961,0.0021344357292407065,81859.9354,0.437464456012949
180,2019-09-19,GE,74.74134826660156,0.0042553545174308345,82209.0182,0.43561596096881
181,2019-09-20,GE,74.34464263916016,-0.005321848972190193,81772.6646,0.4379242391066345
182,2019-09-23,GE,74.10662078857422,-0.0032067366630373767,81510.8525,0.4393480075567857
183,2019-09-24,GE,71.17090606689453,-0.04042076543112785,78281.8358,0.4574565416285453
184,2019-09-25,GE,72.67842102050781,0.020960405949684676,79939.9795,0.4479684630202034
185,2019-09-26,GE,71.567626953125,-0.01540168400723051,78718.1894,0.4549176599035575
186,2019-09-27,GE,71.72630310058594,0.0022146955179287555,78892.7309,0.4539264639128461
187,2019-09-30,GE,70.932861328125,-0.011123715144873649,78020.0237,0.3576921701183961
188,2019-10-01,GE,68.31455230712889,-0.037611006160708865,75140.0899,0.37140204271123495
189,2019-10-02,GE,67.52111053466797,-0.011682510763203832,74267.3827,0.3757703291748084
190,2019-10-03,GE,69.10797882080078,0.023229894202693557,76012.7971,0.3671341508187092
191,2019-10-04,GE,67.99716949462889,-0.016204112616484818,74791.007,0.3731343283582089
192,2019-10-07,GE,67.91783142089844,-0.0011674661694055974,74703.7363,0.37356643879113904
193,2019-10-08,GE,65.69621276855469,-0.03325733354653542,72260.1562,0.3862047657668096
194,2019-10-09,GE,66.25163269042969,0.008418829431676735,72871.0512,0.3829656862745098
195,2019-10-10,GE,67.04505920410156,0.011904809834920873,73743.7584,0.3784295175023652
196,2019-10-11,GE,69.82207489013672,0.040585300158520916,76798.2336,0.363385297430866
197,2019-10-14,GE,69.18731689453125,-0.009132654985436396,76100.0678,0.3667167846272324
198,2019-10-15,GE,70.53616333007812,0.019307969383816685,77583.6701,0.35969929139239604
199,2019-10-16,GE,70.6155014038086,0.001124153685826581,77670.9408,0.35929864903707964
200,2019-10-17,GE,71.72630310058594,0.015607842689193203,78892.7309,0.3537318712415989
201,2019-10-18,GE,71.091552734375,-0.008889008199050806,78194.5651,0.3569006745422749
202,2019-10-21,GE,69.74272155761719,-0.019155456686136246,76710.9629,0.3637951105937136
203,2019-10-22,GE,71.88499450683594,0.030254478630391417,79067.2723,0.3529577862487646
204,2019-10-23,GE,72.51974487304688,0.008791324399939826,79765.4381,0.349870547897278
205,2019-10-24,GE,71.01220703125,-0.02100707557784456,78107.2944,0.35729598399313994
206,2019-10-25,GE,71.408935546875,0.005571216949903436,78543.648,0.35531552018192153
207,2019-10-28,GE,71.96432495117188,0.007747500202080178,79154.543,0.3525720128336213
208,2019-10-29,GE,71.96432495117188,0.0,79154.543,0.3525720128336213
209,2019-10-30,GE,80.2160415649414,0.10855300495158518,88296.1804,0.31629554655870445
210,2019-10-31,GE,79.18457794189453,-0.012941957480691406,87160.819,0.3204203915537185
211,2019-11-01,GE,82.3582992553711,0.0392976749137909,90654.2386,0.3080714725816389
212,2019-11-04,GE,86.7221908569336,0.05163056912655109,95457.6906,0.2925687536571094
213,2019-11-05,GE,87.03955841064453,0.003652908743776983,95807.0325,0.2915026963999417
214,2019-11-06,GE,87.43627166748047,0.004547494519069401,96243.71,0.2901831055395955
215,2019-11-07,GE,89.57853698730469,0.024205544526867056,98601.7682,0.2832379765478956
216,2019-11-08,GE,91.40343475341795,0.020167308379494653,100610.4845,0.2775850104094379
217,2019-11-11,GE,90.05460357666016,-0.014866864347401318,99125.7812,0.2817456963344885
218,2019-11-12,GE,90.61000061035156,0.0061483962043225255,99737.1296,0.2800179211469534
219,2019-11-13,GE,89.57853698730469,-0.011448840236415979,98601.7682,0.2832379765478956
220,2019-11-14,GE,89.57853698730469,0.0,98601.7682,0.2832379765478956
221,2019-11-15,GE,91.40343475341795,0.020167308379494653,100610.4845,0.2775850104094379
222,2019-11-18,GE,90.76868438720705,-0.006968716595993366,99911.8006,0.2795248078266946
223,2019-11-19,GE,91.2447509765625,0.0052311267464545215,100435.8135,0.27807129748067405
224,2019-11-20,GE,90.3719711303711,-0.009611301809621591,99475.1231,0.2807569206580942
225,2019-11-21,GE,91.48277282714844,0.01221651398844365,100697.82,0.2773463501220324
226,2019-11-22,GE,91.6414566040039,0.0017330728660665494,100872.491,0.27686259309504696
227,2019-11-25,GE,91.87947845458984,0.00259394912054241,101134.4974,0.2761439262143429
228,2019-11-26,GE,90.05460357666016,-0.020061508663293492,99125.7812,0.2817456963344885
229,2019-11-27,GE,89.57853698730469,-0.005300444032093286,98601.7682,0.2832379765478956
230,2019-11-29,GE,89.41985321044922,-0.0017730195031362124,98427.0972,0.2837442896461709
231,2019-12-02,GE,88.54708099365234,-0.009808330043506194,97466.4068,0.2865411616378693
232,2019-12-03,GE,87.19822692871094,-0.01535040186507426,95981.7035,0.2909683426443203
233,2019-12-04,GE,86.4841537475586,-0.008222793835884507,95195.6841,0.2933755794167693
234,2019-12-05,GE,85.61136627197266,-0.010143145602157374,94234.9937,0.2963665461442712
235,2019-12-06,GE,88.0710220336914,0.028325499654348617,96942.3939,0.2880848121687025
236,2019-12-09,GE,87.19822692871094,-0.009959560216306784,95981.7035,0.2909683426443203
237,2019-12-10,GE,87.35693359375,0.0018184132545380274,96156.3745,0.2904443799012489
238,2019-12-11,GE,87.03955841064453,-0.003639700888757836,95807.0325,0.2915026963999417
239,2019-12-12,GE,90.76868438720705,0.04195163082943766,99911.8006,0.2795248078266946
240,2019-12-13,GE,89.97525024414062,-0.008779705292832184,99038.4457,0.2819919914274435
241,2019-12-16,GE,88.62641143798828,-0.015104724541221585,97553.7423,0.28628685943315196
242,2019-12-17,GE,88.0710220336914,-0.006286353144857368,96942.3939,0.2880848121687025
243,2019-12-18,GE,86.96022033691406,-0.012692780955267295,95719.69699999999,0.2917663535041139
244,2019-12-19,GE,87.59495544433594,0.00727263344941629,96418.381,0.2896535743251072
245,2019-12-20,GE,87.59495544433594,0.0,96331.0455,0.28991389557301483
246,2019-12-23,GE,88.62734985351562,0.011717089035637744,97466.4068,0.2865411616378693
247,2019-12-24,GE,88.86560821533203,0.0026847093824551673,97728.4133,0.28577144000228616
248,2019-12-26,GE,89.1832504272461,0.003568038024223378,98077.7553,0.2847542570761433
249,2019-12-27,GE,88.78618621826172,-0.0044621691824795135,97641.0778,0.2860248269549797
250,2019-12-30,GE,87.99202728271484,-0.008984865978352517,96767.7229,0.2886086178533291
251,2019-12-31,GE,88.62734985351562,0.007194287754153677,97466.4068,0.290309469894908
252,2020-01-02,GE,94.74232482910156,0.06672033717134022,104191.2396,0.27156939956005754
253,2020-01-03,GE,95.05998229980469,0.003347248746301953,104540.5815,0.2706652952958372
254,2020-01-06,GE,96.4100570678711,0.014102437619473619,106025.2849,0.2668730484908329
255,2020-01-07,GE,95.69530487060548,-0.0074412862629052905,105239.2655,0.268867797703869
256,2020-01-08,GE,94.82172393798828,-0.009170697869284476,104278.5751,0.2713409670592066
257,2020-01-09,GE,94.58348846435548,-0.0025156181949510643,104016.5686,0.2720274203639727
258,2020-01-10,GE,92.6775360107422,-0.02035680705398456,101920.5168,0.27762354247640203
259,2020-01-13,GE,96.25121307373048,0.037835463227956334,105850.6139,0.2673153519206608
260,2020-01-14,GE,95.5364761352539,-0.007453452828944541,105064.5945,0.26930949046644403
261,2020-01-15,GE,94.26583099365234,-0.013389343297490856,103667.2266,0.272940662699929
262,2020-01-16,GE,94.02758026123048,-0.0025306340565255728,103405.2202,0.27363524421945545
263,2020-01-17,GE,93.78933715820312,-0.0025369730701906906,103143.2137,0.2743258442377857
264,2020-01-21,GE,92.59811401367188,-0.012782398777012578,101833.1813,0.2778549597110308
265,2020-01-22,GE,90.29508209228516,-0.02518577736135904,99300.4521,0.2849489941300508
266,2020-01-23,GE,93.47168731689452,0.03457558393324358,102793.8717,0.2752621872333397
267,2020-01-24,GE,92.99518585205078,-0.0051108542119373155,102269.8588,0.27667109340416113
268,2020-01-27,GE,90.8509750366211,-0.02332719961822149,99911.8006,0.2831978703520149
269,2020-01-28,GE,93.15401458740234,0.025033667048857226,102444.5298,0.2761973153620947
270,2020-01-29,GE,102.76325988769531,0.09817370083968543,113012.1241,0.25037556334501754
271,2020-01-30,GE,101.09552764892578,-0.016362006908854185,111178.0788,0.25450473378804844
272,2020-01-31,GE,98.87191009521484,-0.02224071316094447,108732.6851,0.2602269178723847
273,2020-02-03,GE,97.3630142211914,-0.015378767238303797,107073.3107,0.2642566460546483
274,2020-02-04,GE,99.90430450439452,0.0257663651144111,109868.0464,0.2575394679234593
275,2020-02-05,GE,102.12793731689452,0.022013541885166413,112313.4401,0.2519335903055954
276,2020-02-06,GE,102.84266662597656,0.006973997170001044,113099.4595,0.25018138150158864
277,2020-02-07,GE,101.8896942138672,-0.009309513071581272,112051.4337,0.252518875785965
278,2020-02-10,GE,102.52501678466795,0.0062160361491334784,112750.1176,0.2509536237703273
279,2020-02-11,GE,102.04852294921876,-0.00465841963494508,112226.1047,0.25212414592945565
280,2020-02-12,GE,104.5103988647461,0.023838161765341783,114933.5048,0.2461902065535833
281,2020-02-13,GE,102.76325988769531,-0.01685868206942473,113012.1241,0.25037556334501754
282,2020-02-14,GE,101.8896942138672,-0.008537096210105255,112051.4337,0.252518875785965
283,2020-02-18,GE,101.2543716430664,-0.00625491706570019,111352.7498,0.2541037759821111
284,2020-02-19,GE,100.1425552368164,-0.011041158555088292,110130.0529,0.2569241046194954
285,2020-02-20,GE,99.50723266601562,-0.0063643915876571595,109431.369,0.25856496444731736
286,2020-02-21,GE,97.28360748291016,-0.022599830602867903,106985.9753,0.26447330142022163
287,2020-02-24,GE,94.18640899658205,-0.032354608025288584,103659.1515,0.2731717977436009
288,2020-02-25,GE,89.89800262451172,-0.0466001695219124,98939.4262,0.2862049227246709
289,2020-02-26,GE,86.95964050292969,-0.03323161472992765,95705.5404,0.2958754955914551
290,2020-02-27,GE,82.51238250732422,-0.05249573567748447,90811.0105,0.3118178983473652
291,2020-02-28,GE,86.40372467041016,0.0460824114160683,95093.7242,0.2977785718539694
292,2020-03-02,GE,89.0244140625,0.029879862931517433,97978.0007,0.2890089881795324
293,2020-03-03,GE,86.40372467041016,-0.029879862931517436,95093.7242,0.2977785718539694
294,2020-03-04,GE,86.95964050292969,0.00641332426141625,95705.5404,0.2958754955914551
295,2020-03-05,GE,80.0505142211914,-0.08278624558132196,88101.5386,0.3214090573072349
296,2020-03-06,GE,74.72441864013672,-0.0688509350238822,82158.1808,0.3446611980423244
297,2020-03-09,GE,65.26462554931639,-0.13535676071281838,71757.3047,0.3946174184128488
298,2020-03-10,GE,70.35223388671875,0.07506436951873514,77351.0532,0.3660858105139844
299,2020-03-11,GE,65.26462554931639,-0.07506436951873514,71757.3047,0.3946174184128488
300,2020-03-12,GE,57.47420120239258,-0.12711399505776275,63191.8774,0.4481089801039613
301,2020-03-13,GE,62.40282821655274,0.08227442595382134,68619.3407,0.4127115146512588
302,2020-03-16,GE,52.94303894042969,-0.16439399969631058,58217.1731,0.4864523033516564
303,2020-03-17,GE,56.28178787231445,0.061154400560484976,61888.5263,0.4576030750926647
304,2020-03-18,GE,52.46607971191406,-0.07020413913656234,57692.6941,0.4908939178243582
305,2020-03-19,GE,51.51214981079102,-0.018349161557713576,56643.736,0.4999750012499374
306,2020-03-20,GE,51.83012390136719,0.006153824231167717,56993.3887,0.4968944099378882
307,2020-03-23,GE,48.57086563110352,-0.06494764419270327,53409.4486,0.5302508086324832
308,2020-03-24,GE,55.72533798217773,0.13741106589407742,61276.6341,0.4621712806766188
309,2020-03-25,GE,60.09750366210938,0.07553335984039303,66084.3586,0.4285408185129634
310,2020-03-26,GE,64.54917144775389,0.07145897711493175,70979.4963,0.3989945337748873
311,2020-03-27,GE,60.57446670532226,-0.06355381859959629,66608.8377,0.4251700680272109
312,2020-03-30,GE,62.72080993652344,0.0348198266978603,68968.9933,0.41062702747094815
313,2020-03-31,GE,63.11827850341797,0.006317113284914275,69406.0592,0.5079494082389394
