Date,AAP,ABMD,AOS,APA,ATO,CBOE,Brent,COP,CVX,DVA,DVN,ET,FFIV,FTI,HII,HSIC,IFF,IPGP,IRM,IVZ,JNPR,LNC,LPG,MOS,NCLH,NI,NOV,PRGO,PVH,QCOM,SEE,UNM,WU,XRAY,SP500,rf
2015-07-02,157.85372924804688,65.20999908447266,33.15167236328125,49.74983215332031,45.15707778930664,56.89154052734375,56.93000030517578,50.64641189575195,72.48773193359375,78.94000244140625,49.39014434814453,19.004112243652344,120.44000244140625,27.67721176147461,102.09088134765625,56.64706039428711,96.2844467163086,82.91999816894531,20.5632266998291,28.364192962646484,22.430097579956055,50.288944244384766,15.27740478515625,41.79649353027344,55.4900016784668,14.002501487731934,44.34434509277344,170.0887451171875,116.91190338134766,51.32289123535156,47.322998046875,29.363296508789062,15.077073097229004,49.205657958984375,2076.780029296875,3.0000000260770322e-05
2015-07-06,159.12930297851562,65.69999694824219,33.03321075439453,48.62831497192383,45.38212966918945,57.81053924560547,52.529998779296875,49.42460632324219,71.6559829711914,79.55000305175781,48.3745002746582,18.783885955810547,117.55000305175781,26.884248733520508,102.262451171875,56.66666793823242,95.73463439941406,82.98999786376953,20.35466194152832,28.0927734375,22.120834350585938,49.778743743896484,15.148090362548828,41.617313385009766,55.34000015258789,13.878875732421875,42.13742446899414,171.92222595214844,115.02639770507812,51.32289123535156,47.67881774902344,29.20025062561035,15.045320510864258,49.6269645690918,2068.760009765625,4.9999998882412914e-05
2015-07-07,159.23638916015625,65.68000030517578,32.044490814208984,48.803550720214844,46.593936920166016,57.65736770629883,52.33000183105469,49.91835021972656,72.03404998779297,79.66000366210938,48.920738220214844,18.672298431396484,118.31999969482422,26.898157119750977,103.21951293945312,56.92156982421875,95.69972229003906,84.36000061035156,20.178682327270508,28.009836196899414,22.241100311279297,49.66819381713867,14.492289543151855,41.16037368774414,56.540000915527344,14.109638214111328,42.24028396606445,169.40350341796875,114.8576889038086,51.07078552246094,47.83391189575195,29.298072814941406,15.164409637451172,49.96208190917969,2081.340087890625,9.999999776482583e-05
2015-07-08,155.7893829345703,64.38999938964844,29.524860382080078,46.84089660644531,46.593936920166016,57.75310516357422,51.650001525878906,48.83879852294922,70.7411117553711,78.80999755859375,47.41009521484375,18.49318504333496,117.83999633789062,25.826967239379883,101.06158447265625,55.89019775390625,94.64376068115234,81.3499984741211,19.904939651489258,27.308650970458984,22.000566482543945,47.97874069213867,14.316793441772461,40.40775680541992,55.790000915527344,14.12612533569336,41.29579544067383,166.9773406982422,112.01949310302734,50.34701156616211,46.702613830566406,28.458431243896484,14.965926170349121,49.06203842163086,2046.6800537109375,9.999999776482583e-05
2015-07-09,157.81472778320312,65.72000122070312,29.77545928955078,47.16508483886719,45.82356643676758,58.28917694091797,52.779998779296875,49.09822463989258,70.90746307373047,78.81999969482422,47.74294662475586,18.94537925720215,115.3499984741211,26.035640716552734,101.65750122070312,56.250980377197266,95.04521942138672,83.0,19.989669799804688,27.48206329345703,22.086475372314453,48.6357536315918,14.538472175598145,40.05833435058594,55.47999954223633,13.80469799041748,41.68854904174805,166.69024658203125,111.99964141845703,50.30634689331055,46.611385345458984,28.841569900512695,15.013557434082031,48.68860626220703,2051.31005859375,8.000000379979611e-05
2015-07-10,159.80116271972656,68.04000091552734,30.23564338684082,46.38527297973633,46.16114044189453,59.20818328857422,52.7400016784668,49.483177185058594,71.38380432128906,79.30000305175781,47.66613006591797,19.203779220581055,116.38999938964844,26.049551010131836,103.08409118652344,57.04705810546875,97.00004577636719,83.63999938964844,20.152610778808594,27.843963623046875,22.464460372924805,49.85591125488281,14.981830596923828,40.354000091552734,57.650001525878906,13.936566352844238,42.07195281982422,167.47740173339844,112.73397827148438,51.01386642456055,47.23176193237305,29.23286247253418,15.108834266662598,49.253536224365234,2076.6201171875,8.000000379979611e-05
2015-07-13,164.8646697998047,67.91000366210938,30.764171600341797,46.66565704345703,46.334266662597656,57.81053924560547,52.20000076293945,49.315818786621094,71.52745819091797,79.5,47.28207015991211,19.253700256347656,116.98999786376953,25.86870002746582,104.92599487304688,57.462745666503906,98.30908966064453,83.55999755859375,20.30251693725586,28.26618194580078,22.455869674682617,50.28253936767578,15.600686073303223,40.64070510864258,58.5,13.936566352844238,42.735904693603516,170.403564453125,115.64166259765625,51.5831184387207,48.17146682739258,29.526329040527344,15.156473159790039,49.99080276489258,2099.60009765625,8.000000379979611e-05
2015-07-14,162.81973266601562,69.0199966430664,30.973764419555664,47.6557502746582,46.39484786987305,58.16472625732422,53.040000915527344,49.81792068481445,72.24576568603516,80.06999969482422,47.91364288330078,19.171483993530273,118.25,26.119110107421875,105.73859405517578,57.74117660522461,98.7541732788086,84.9800033569336,20.537155151367188,28.650705337524414,22.387142181396484,49.949771881103516,15.656106948852539,40.97222137451172,59.220001220703125,13.829425811767578,42.56758117675781,172.41302490234375,114.87752532958984,51.99787139892578,48.563777923583984,29.510026931762695,15.219987869262695,50.2397575378418,2108.949951171875,9.999999776482583e-05
2015-07-15,164.046630859375,67.55000305175781,30.964643478393555,46.858421325683594,46.472747802734375,58.796539306640625,51.40999984741211,48.88901901245117,71.25525665283203,79.66999816894531,46.80413055419922,18.942447662353516,117.8499984741211,25.409616470336914,104.50164031982422,57.81960678100586,98.343994140625,83.83000183105469,20.471975326538086,28.61301040649414,22.464460372924805,49.93271255493164,15.221983909606934,40.721343994140625,58.7400016784668,13.994258880615234,40.88432693481445,172.86672973632812,113.92484283447266,51.94908142089844,48.11674880981445,29.632301330566406,15.053255081176758,50.11528015136719,2107.39990234375,0.00013000000268220902
2015-07-16,164.913330078125,68.83999633789062,31.02843475341797,46.14870834350586,47.7624626159668,58.94013214111328,50.90999984741211,48.495689392089844,71.4367446899414,79.83999633789062,46.40300369262695,18.851415634155273,117.93000030517578,25.687847137451172,106.17198181152344,58.101959228515625,98.91998291015625,85.12000274658203,20.70661735534668,29.10308265686035,22.63627052307129,50.42759704589844,15.526792526245117,40.56007766723633,59.189998626708984,14.274474143981934,40.66924285888672,172.9871063232422,114.54010772705078,52.493934631347656,48.26272201538086,29.85240936279297,15.299386024475098,50.258907318115234,2124.2900390625,9.999999776482583e-05
