Date,ticker,PX_TO_BOOK_RATIO,CURR_ENTP_VAL,CUR_MKT_CAP,VOLUME,Close,Volume,Dividends,return,return_for_momentum,momentum,dividend_yield
2019-04-22,GD,4.1758,65637.96,51068.96,4870123,166.6583099,9153600.0,0.0,0.007779687,0.697044589,34.76190236,0.0
2019-04-22,GE,2.3194,145506.1145,81435.1145,30344608,76.40966797,34134989.0,0.0,-0.092742157,0.647850855,36.37678423,0.0
2019-04-22,GOOG,4.7013,761079.0049,861153.0049,5077147,1272.180054,5494700.0,0.0,0.070651716,0.729096867,35.97072005,0.0
2019-04-22,MSFT,9.9696,901245.9728,946520.9728,77156295,126.6119385,132620000.0,0.0,0.007650939,0.696979967,34.48513277,0.0
2019-04-22,UNH,4.0857,243607.6657,212777.6657,73411835,227.7093811,39698000.0,0.0,0.021538448,0.703974391,34.60591274,0.0
2019-04-22,UNP,7.0542,151119.6916,125046.6916,19535738,168.2026978,15547600.0,0.0,-0.011110443,0.687607389,34.72136019,0.0
2019-04-22,VZ,4.2974,374730.28,239821.28,46667783,50.7912178,82421400.0,0.0,-0.011597343,0.687365321,34.66489283,0.0
2019-04-22,WFC,1.2294,,214676.202,107731868,44.29753494,86317000.0,0.0,-0.01428469,0.686030342,34.95005932,0.0
2019-04-22,WMT,4.0961,349680.0189,296094.0189,17397702,97.25687408,26896800.0,0.0,-0.00540269,0.690449484,34.54003237,0.0
2019-04-22,XOM,1.7951,389980.8056,343431.8056,33347098,68.66446686,62238200.0,0.0,0.038242271,0.712451114,35.59905848,0.0
2019-04-29,AAPL,8.8916,850550.704,963331.704,389981812,51.76369476,745822400.0,0.0,0.071289235,0.729426933,35.11322,0.0
2019-04-29,DIS,2.7708,313880.186,251523.186,64356336,132.7081451,75360700.0,0.0,0.002161199,0.694228364,36.11286976,0.0
2019-04-29,DUK,1.4925,127335.9458,65720.9458,11323279,81.24401093,13582100.0,0.0,0.02436259,0.705402666,34.71800838,0.0
2019-04-29,ECL,6.4818,60995.0975,53316.0975,3903837,180.7616882,5585400.0,0.0,0.021472049,0.703940835,36.01314383,0.0
2019-04-29,EMR,5.1725,49079.5363,44080.5363,12328875,66.3425293,15850200.0,0.0,0.060439988,0.723823729,34.75087096,0.0
2019-04-29,ETN,2.1834,43122.1786,35537.1786,8905059,46.26220703,15765800.0,0.0,0.007241743,0.696774608,33.10258581,0.0
2019-04-29,F,1.141,31161.1728,41531.1728,326741943,9.922548294,221184900.0,0.0,0.002885978,0.694591211,36.33488477,0.0
2019-04-29,FCX,1.854,33518.8375,18132.8375,145048253,11.73517704,111945200.0,0.0,0.049752967,0.718333052,36.15788964,0.0
2019-04-29,FDX,2.4106,63500.1516,47956.1516,11493738,181.6188354,7173600.0,0.0,0.05497742,0.721013658,36.21646507,0.0
2019-04-29,GD,4.2046,66008.4353,51439.4353,9153933,165.3667908,6673100.0,0.0,0.020643023,0.703521958,34.771572,0.0
2019-04-29,GE,2.374,147422.2349,83351.2349,34134993,83.83506775,61326339.0,0.0,0.035873718,0.711244896,36.27363106,0.0
2019-04-29,GOOG,4.8374,786018.7976,886092.7976,6646245,1185.400024,15271100.0,0.0,0.017985993,0.702180614,35.94479652,0.0
2019-04-29,MSFT,10.4965,950048.4196,995323.4196,132620050,125.6469345,119573700.0,0.0,0.013826695,0.700084425,34.4839105,0.0
2019-04-29,UNH,4.3667,256511.9531,225681.9531,39698564,222.8573151,27623100.0,0.0,-0.036572462,0.675028133,34.61178451,0.0
2019-04-29,UNP,7.0766,151516.081,125443.081,15547613,170.0819244,11924600.0,0.0,0.018473103,0.702426389,34.73721334,0.0
2019-04-29,VZ,4.1893,368923.88,234014.88,82421324,51.38368988,64905000.0,0.0,0.005781897,0.696042308,34.6960269,0.0
2019-04-29,WFC,1.2392,,216390.724,86316935,44.9348526,86440200.0,0.0,0.031317962,0.708928759,34.98808148,0.0
2019-04-29,WMT,4.0306,344685.1624,291099.1624,26897113,97.78374481,28174400.0,0.0,0.00166687,0.693980963,34.53473837,0.0
2019-04-29,XOM,1.7809,387271.6184,340722.6184,62238190,66.08815765,65196100.0,0.0,0.011815826,0.699072545,36.34076904,0.0
2019-05-03,WMT,4.0306,344685.1624,291099.1624,26897113,,,,,,,
2019-05-06,AAPL,9.2159,861496.6312,974277.6312,745822676,48.20196533,694654400.0,0.0,,,34.39243679,0.0
2019-05-06,DIS,2.6601,303831.4824,241474.4824,75360734,132.4216461,61507400.0,0.0,-0.007432798,0.689437688,36.1130981,0.0
2019-05-06,DUK,1.4898,127219.5225,65604.5225,13582109,79.28861237,14168600.0,0.0,0.009018835,0.697666765,34.681446,0.0
2019-05-06,ECL,6.4857,61003.7977,53324.7977,5585363,176.9217377,5663600.0,0.0,-0.002537068,0.691879451,35.9887019,0.0
2019-05-06,EMR,5.1278,48698.472,43699.472,15850223,62.45155716,19321800.0,0.0,0.032033034,0.709291957,34.7007723,0.0
2019-05-06,ETN,2.1581,42617.68,35032.68,15765907,45.92839813,11096600.0,0.0,0.034201852,0.71039432,33.13962107,0.0
2019-05-06,F,1.141,31161.1728,41531.1728,221185023,9.893953323,184518100.0,0.0,0.008708245,0.697510782,36.31346663,0.0
2019-05-06,FCX,1.7724,32720.9927,17334.9927,111945101,11.16560364,97814400.0,0.0,0.092061291,0.740236862,36.12065697,0.0
2019-05-06,FDX,2.4632,64547.6615,49003.6615,7173687,171.9034119,8548700.0,0.0,0.046455981,0.716644917,36.14499294,0.0
2019-05-06,GD,4.172,65609.7919,51040.7919,6673119,161.9881134,7920300.0,0.0,0.039539666,0.713112424,34.73364996,0.0
2019-05-06,GE,2.6047,155639.484,91568.484,61326344,80.88089752,33813163.0,0.0,0.012916487,0.699626278,36.26085022,0.0
2019-05-06,GOOG,4.5047,724221.8572,824295.8572,18328501,1164.27002,6924800.0,0.0,0.001693455,0.693994267,35.92487361,0.0
2019-05-06,MSFT,10.4165,942462.2299,987737.2299,119573665,123.921608,146827400.0,0.0,-0.007366849,0.68947054,34.47266041,0.0
2019-05-06,UNH,4.2736,251703.1183,220873.1183,27623100,231.1586304,24727200.0,0.0,-0.003278224,0.691509412,34.60155858,0.0
2019-05-06,UNP,7.1556,152917.6006,126844.6006,11924545,166.9688263,14365800.0,0.0,0.007417271,0.696862693,34.67812886,0.0
2019-05-06,VZ,4.2382,371653.64,236744.64,64905067,51.08745193,60658600.0,0.0,-0.020522612,0.682938521,34.65694108,0.0
2019-05-06,WFC,1.2571,,218649.7812,86440559,43.5493927,106243700.0,0.0,0.021614941,0.704013051,34.95110217,0.0
2019-05-06,WMT,4.2835,361761.0809,292676.0809,28175182,97.62088776,30054100.0,0.0,0.005058506,0.695679632,34.53514786,0.0
2019-05-06,XOM,1.7141,374331.8455,327782.8455,65196061,65.31186676,62496400.0,0.0,,,36.28978111,0.0
2019-05-13,AAPL,8.5818,794458.9685,907239.9685,694654536,46.38022995,745662000.0,0.0,0.05452881,0.720783213,34.40562827,0.0
2019-05-13,DIS,2.6543,303588.6435,241231.6435,61507350,133.4095764,51779300.0,0.0,0.016802253,0.701583596,36.1044842,0.0
2019-05-13,DUK,1.454,125640.5317,64025.5317,14168789,78.57673645,21235500.0,0.0,-0.029044888,0.678730184,34.67558164,0.0
2019-05-13,ECL,6.3479,59871.0061,52192.0061,5663889,177.37117,4373600.0,0.0,-0.005219662,0.690540755,35.98859476,0.0
2019-05-13,EMR,4.827,46162.7292,41163.7292,19321714,60.48274612,11988500.0,0.0,0.028464605,0.707480759,34.68503832,0.0
2019-05-13,ETN,2.124,42063.419,34478.419,11096567,44.38412094,8926100.0,0.0,0.01742078,0.701895505,33.13247081,0.0
2019-05-13,F,1.1377,31041.4865,41411.4865,184518088,9.808168411,193711900.0,0.0,0.045733713,0.716275461,36.20814001,0.0
2019-05-13,FCX,1.6864,31879.7199,16493.7199,97814367,10.1835804,104085000.0,0.0,0.028363709,0.707429594,36.06605551,0.0
2019-05-13,FDX,2.3315,61926.2809,46382.2809,8548991,164.1001282,11257000.0,0.0,0.060591659,0.723901859,36.11507438,0.0
2019-05-13,GD,4.0868,64566.964,49997.964,7920267,155.7081299,5030200.0,0.0,0.014165036,0.700254779,34.7436456,0.0
2019-05-13,GE,2.5129,152412.785,88341.785,33813179,79.8429184,34492614.0,0.0,0.056570311,0.721832308,36.20149643,0.0
2019-05-13,GOOG,4.4217,709300.773,809374.773,7755156,1162.300049,8726500.0,0.0,0.025117145,0.70578461,35.90409928,0.0
2019-05-13,MSFT,10.2734,928899.0422,974174.0422,146827040,124.8378906,139816600.0,0.0,0.0106974,0.698510185,34.50179493,0.0
2019-05-13,UNH,4.4328,259473.0496,228643.0496,24727343,231.9176636,24056600.0,0.0,-0.025563224,0.680447251,34.58692099,0.0
2019-05-13,UNP,7.0247,150595.8914,124522.8914,14365855,165.7349548,20026900.0,0.0,0.0141296,0.700236936,34.6819691,0.0
2019-05-13,VZ,4.2137,370288.76,235379.76,60659376,52.14673233,63473300.0,0.0,-0.020952904,0.682725606,34.65351201,0.0
2019-05-13,WFC,1.2183,,211908.2669,106243907,42.61817551,107733200.0,0.0,-0.010231846,0.688044344,34.92058767,0.0
2019-05-13,WMT,4.2763,361273.6697,292188.6697,30054151,97.12831879,49948800.0,0.0,-0.017786409,0.68429352,34.55825621,0.0
2019-05-13,XOM,1.694,370481.5501,323932.5501,62496411,65.49963379,49027100.0,0.0,0.02413278,0.705286368,36.20840537,0.0
2019-05-20,AAPL,8.2257,756822.175,869603.175,745661888,43.91888809,627880400.0,0.0,0.022032164,0.704223938,34.39170536,0.0
2019-05-20,DIS,2.6741,305388.3424,243031.3424,51779278,131.1867218,31466400.0,0.0,0.005663962,0.695983171,36.15690742,0.0
2019-05-20,DUK,1.4409,125096.6,63481.6,21235708,80.89245605,13903900.0,0.0,0.036697005,0.711664008,34.65851305,0.0
2019-05-20,ECL,6.3641,60003.5975,52324.5975,4373903,178.299408,4295900.0,0.0,-0.008784133,0.688764759,36.0495037,0.0
2019-05-20,EMR,4.6749,44865.0231,39866.0231,11988557,58.78540039,15330500.0,0.0,0.037309838,0.711976092,34.63145196,0.0
2019-05-20,ETN,2.0526,40904.125,33319.125,8926126,43.61761093,8977800.0,0.0,0.038192812,0.712425912,33.09057101,0.0
2019-05-20,F,1.1279,30682.4273,41052.4273,193711848,9.369707108,176327700.0,0.0,0.032044023,0.709297539,36.28511531,0.0
2019-05-20,FCX,1.5381,30429.0803,15043.0803,104085197,9.898794174,91038600.0,0.0,0.037396919,0.712020446,36.09772225,0.0
2019-05-20,FDX,2.2256,59820.8381,44276.8381,11257689,154.4522705,10430900.0,0.0,0.035966772,0.711292259,36.17024345,0.0
2019-05-20,GD,3.9284,62628.633,48059.633,5030409,153.5180664,6872300.0,0.0,0.019763421,0.703077714,34.68713778,0.0
2019-05-20,GE,2.4807,151279.08,87208.08,34492613,75.45156097,33579902.0,0.0,0.001058845,0.693676743,36.25632153,0.0
2019-05-20,GOOG,4.426,708936.7351,809010.7351,10299791,1133.469971,5738500.0,0.0,0.026678947,0.706575622,35.92191485,0.0
2019-05-20,MSFT,10.3494,936102.091,981377.091,139816701,123.5095673,92123900.0,0.0,0.020487218,0.703443254,34.49516037,0.0
2019-05-20,UNH,4.4474,260223.8206,229393.8206,24056852,237.9226532,21682600.0,0.0,0.023824617,0.705130439,34.57278541,0.0
2019-05-20,UNP,6.9728,149675.7018,123602.7018,20026812,163.4096527,12969500.0,0.0,0.031806826,0.709177048,34.62315286,0.0
2019-05-20,VZ,4.3011,375169.24,240260.24,63473630,53.25088501,66875900.0,0.0,0.087501933,0.737854915,34.65935218,0.0
2019-05-20,WFC,1.1808,,205391.4697,107733299,43.05647659,81494500.0,0.0,0.039766775,0.71322823,34.83448586,0.0
2019-05-20,WMT,4.2323,358263.1889,289178.1889,49948840,98.87133789,32361900.0,0.0,0.01205234,0.699191508,34.58238137,0.0
2019-05-20,XOM,1.6796,367731.339,321182.339,49027739,63.93786621,45216100.0,0.0,0.045980357,0.71640161,36.26762163,0.0
2019-05-27,AAPL,7.7892,710673.3927,823454.3927,627880464,42.96184158,418765600.0,0.0,-0.082627269,0.652686712,34.39618289,0.0
2019-05-27,DIS,2.6296,301339.0199,238982.0199,31466501,130.4457855,29382700.0,0.0,-0.044438656,0.671174681,36.15682932,0.0
2019-05-27,DUK,1.4675,126268.68,64653.68,13904300,77.97775269,11658400.0,0.0,-0.016565583,0.684898691,34.68355462,0.0
2019-05-27,ECL,6.3974,60277.4275,52598.4275,4295993,179.8725128,3338000.0,0.0,-0.076623152,0.655569314,36.03605535,0.0
2019-05-27,EMR,4.5097,43456.6122,38457.6122,15330846,56.63253784,14163200.0,0.0,-0.055534041,0.665765614,34.69927885,0.0
2019-05-27,ETN,2.0171,40328.709,32743.709,8977760,41.98314285,7401800.0,0.0,-0.059795114,0.663696489,33.06339195,0.0
2019-05-27,F,1.0775,28847.2362,39217.2362,176327671,9.074223518,132928800.0,0.0,-0.024897523,0.680775903,36.30390672,0.0
2019-05-27,FCX,1.4951,30008.3963,14622.3963,91038604,9.535446167,67798600.0,0.0,-0.063830174,0.661741294,36.12814165,0.0
2019-05-27,FDX,2.0948,57217.6977,41673.6977,10431239,148.9958344,8157100.0,0.0,-0.023952505,0.681242641,36.15466683,0.0
2019-05-27,GD,3.8731,61952.6725,47383.6725,6872420,150.5138092,5959400.0,0.0,-0.078597159,0.654620591,34.74741422,0.0
2019-05-27,GE,2.3442,146482.6356,82411.6356,33579901,75.37171173,26708626.0,0.0,-0.055627282,0.665720289,36.27528938,0.0
2019-05-27,GOOG,4.3118,688489.257,788563.257,5687961,1103.630005,5362900.0,0.0,0.034653866,0.710624217,35.9318338,0.0
2019-05-27,MSFT,10.2015,922079.1342,967354.1342,92123847,121.0049438,89367900.0,0.0,-0.060548395,0.663331177,34.51035874,0.0
2019-05-27,UNH,4.5625,266163.4651,235333.4651,21682786,232.321228,16063400.0,0.0,-0.020345684,0.683026081,35.31168718,0.0
2019-05-27,UNP,6.8749,147941.4982,121868.4982,12969623,158.2938995,13312400.0,0.0,-0.035865078,0.675375421,34.68333092,0.0
2019-05-27,VZ,4.3922,380239.1182,245330.1182,66876942,48.78937149,82680700.0,0.0,-0.051808313,0.667578499,34.66559327,0.0
2019-05-27,WFC,1.193,,207503.8109,81494875,41.37785721,67359800.0,0.0,-0.028001903,0.679244239,34.91249193,0.0
2019-05-27,WMT,4.3082,363452.6844,294367.6844,32362192,97.68685913,27739000.0,0.0,-0.044537405,0.671126405,34.60778497,0.0
2019-05-27,XOM,1.6395,360073.059,313524.059,45216831,61.06454468,51903500.0,0.0,-0.052437033,0.66727233,36.30220921,0.0
2019-06-03,AAPL,7.6195,692729.2002,805510.2002,418765284,46.66244125,617392800.0,0.0,-0.013528998,0.686405561,34.37827692,0.0
2019-06-03,DIS,2.6147,299989.2457,237632.2457,29382847,136.3733521,36045300.0,0.0,-0.025815781,0.680322595,36.1784946,0.0
2019-06-03,DUK,1.4147,123939.08,62324.08,11658610,79.28025818,14608500.0,0.0,-0.009490667,0.688413106,34.70407534,0.0
2019-06-03,ECL,6.4538,60741.4974,53062.4974,3338038,194.1966858,8266600.0,0.0,-0.000603423,0.692845515,36.07673879,0.0
2019-06-03,EMR,4.3445,42048.2014,37049.2014,14163095,59.866539,18185200.0,0.0,0.014393259,0.700369705,34.70238571,0.0
2019-06-03,ETN,1.9415,39101.719,31516.719,7401780,44.57010269,9664300.0,0.0,0.009018889,0.697666792,33.11706658,0.0
2019-06-03,F,1.0435,27610.477,37980.477,132928688,9.302985191,166375500.0,0.0,-0.022290615,0.682063981,36.34241909,0.0
2019-06-03,FCX,1.4402,29471.6615,14085.6615,67798549,10.16394043,130745900.0,0.0,-0.0285733,0.678962581,36.12630821,0.0
2019-06-03,FDX,2.266,55463.4511,40201.4511,8157202,152.6077423,12728900.0,0.0,-0.040492523,0.673105861,36.18168553,0.0
2019-06-03,GD,3.7973,61025.3934,46456.3934,5959800,162.8210907,5636700.0,0.0,0.015758658,0.701057551,34.73248704,0.0
2019-06-03,GE,2.3418,146395.4275,82324.4275,26708617,79.6832428,28681838.0,0.0,-0.024741554,0.68085292,36.32664767,0.0
2019-06-03,GOOG,4.1902,667040.474,767114.474,5342964,1066.040039,13638100.0,0.0,-0.017951608,0.684211659,35.93912324,0.0
2019-06-03,MSFT,9.9946,902462.3203,947737.3203,89367881,128.5579529,147636900.0,0.0,-0.007959174,0.689175512,34.48001878,0.0
2019-06-03,UNH,4.4551,260622.9647,229792.9647,16063892,237.0963745,18653300.0,0.0,0.005689473,0.695995963,35.99432412,0.0
2019-06-03,UNP,6.6597,144126.2505,118053.2505,13312505,164.0741577,13642200.0,0.0,0.02938608,0.707948159,34.67905356,0.0
2019-06-03,VZ,4.0242,359684.6562,224775.6562,82681002,51.38368988,67805900.0,0.0,-0.018006056,0.684184679,34.66329643,0.0
2019-06-03,WFC,1.1465,,199413.9937,67360028,42.55289078,85960300.0,0.0,0.000877033,0.693585793,34.92372635,0.0
2019-06-03,WMT,4.2566,359926.1211,290841.1211,27739219,102.1359177,34355600.0,0.0,-0.02798507,0.679252538,34.59605132,0.0
2019-06-03,XOM,1.5659,345983.5163,299434.5163,51903558,64.35202789,53706200.0,0.0,0.003088674,0.69469271,36.32200897,0.0
2019-06-10,AAPL,8.2758,762113.4113,874894.4113,617392644,47.29802704,447372400.0,0.0,-0.030856399,0.677837991,34.38830206,0.0
2019-06-10,DIS,2.7335,310787.4392,248430.4392,36045244,139.9397736,49433400.0,0.0,0.010075456,0.698197598,36.17458364,0.0
2019-06-10,DUK,1.4383,124980.12,63365.12,14608928,80.03626251,15754200.0,0.0,-0.01871541,0.683833258,34.73208053,0.0
2019-06-10,ECL,6.9677,64967.1273,57288.1273,8266767,194.3139038,4523000.0,0.0,0.047787346,0.71732628,36.05276467,0.0
2019-06-10,EMR,4.5926,44163.8928,39164.8928,18185339,59.01103592,16183500.0,0.0,-0.044555449,0.671117584,34.70981263,0.0
2019-06-10,ETN,2.0612,41043.748,33458.748,9664329,44.16993713,7344900.0,0.0,-0.060046506,0.663574558,33.08930996,0.0
2019-06-10,F,1.0698,28567.968,38937.968,166375511,9.512682915,129173400.0,0.0,-0.001001526,0.692646543,36.32931181,0.0
2019-06-10,FCX,1.5351,30400.0676,15014.0676,130745810,10.45854664,89952400.0,0.0,-0.062776502,0.66225146,36.08087973,0.0
2019-06-10,FDX,2.3209,56438.0002,41176.0002,12729340,158.914032,9154000.0,0.0,-0.004850244,0.690724999,36.08746589,0.0
2019-06-10,GD,4.1078,64824.0601,50255.0601,5636791,160.2753601,4345900.0,0.0,-0.035451774,0.675578389,34.77259491,0.0
2019-06-10,GE,2.4757,151104.6638,87033.6638,28681829,81.67932129,30333215.0,0.0,-0.024144069,0.681148011,36.30137403,0.0
2019-06-10,GOOG,4.0458,640769.5866,740843.5866,13861863,1085.349976,6131100.0,0.0,-0.033103361,0.676732473,35.92534018,0.0
2019-06-10,MSFT,10.6185,961619.2747,1006894.275,147636968,129.5852509,102505800.0,0.0,-0.033556623,0.676509618,34.48838247,0.0
2019-06-10,UNH,4.5467,265346.17,234516.17,18653574,235.7512512,13899100.0,0.0,,,35.28437291,0.0
2019-06-10,UNP,6.8669,147799.9306,121726.9306,13642537,159.3228149,14211200.0,0.0,-0.011195379,0.687565158,34.69765278,0.0
2019-06-10,VZ,4.2382,371636.8484,236727.8484,67806326,52.31728745,63290300.0,0.0,0.008789293,0.697551483,34.70129219,0.0
2019-06-10,WFC,1.179,,205076.8657,85960389,42.51558685,84568300.0,0.0,-0.028116054,0.679187965,34.9720754,0.0
2019-06-10,WMT,4.4505,371856.8299,302771.8299,34355817,105.0345688,27719000.0,0.0,-0.018710709,0.683835587,34.60917123,0.0
2019-06-10,XOM,1.6502,362103.9841,315554.9841,53706489,64.15357208,42658600.0,0.0,-0.04394312,0.671416976,36.31349905,0.0
2019-06-17,AAPL,8.3885,774030.1955,886811.1955,447372084,48.78022385,526635600.0,0.0,0.004335818,0.695317439,34.37152163,0.0
