Date,AMZN,BAC,COST,DIS,DPZ,KO,MCD,MSFT,NAT,SBUX
1970-11-20,,,,0.4757286012172699,,0.19031426310539246,0.14399297535419464,,,
1970-11-23,,,,0.47829341888427734,,0.18943855166435242,0.1467357575893402,,,
1970-11-24,,,,0.47914794087409973,,0.19233539700508118,0.14719299972057343,,,
1970-11-25,,,,0.4864139258861542,,0.1967332661151886,0.14765015244483948,,,
1970-11-27,,,,0.5018020868301392,,0.19614693522453308,0.15267804265022278,,,
1970-11-30,,,,0.512914776802063,,0.19644016027450562,0.15862101316452026,,,
1970-12-01,,,,0.5043666362762451,,0.1967332661151886,0.15724921226501465,,,
1970-12-02,,,,0.512914776802063,,0.19761286675930023,0.15999208390712738,,,
1970-12-03,,,,0.5086411237716675,,0.20083792507648468,0.16044925153255463,,,
1970-12-04,,,,0.512914776802063,,0.20171736180782318,0.16273491084575653,,,
1970-12-07,,,,0.5124877095222473,,0.20289041101932526,0.15953491628170013,,,
1970-12-08,,,,0.5026567578315735,,0.2052357792854309,0.16364938020706177,,,
1970-12-09,,,,0.49923738837242126,,0.2023041695356369,0.16090652346611023,,,
1970-12-10,,,,0.4962451159954071,,0.19995836913585663,0.16044925153255463,,,
1970-12-11,,,,0.5039392709732056,,0.19790589809417725,0.16044925153255463,,,
1970-12-14,,,,0.49068862199783325,,0.19702641665935516,0.1618208885192871,,,
1970-12-15,,,,0.48043081164360046,,0.19761286675930023,0.16227765381336212,,,
1970-12-16,,,,0.48214012384414673,,0.19761286675930023,0.16273491084575653,,,
1970-12-17,,,,0.4838497042655945,,0.1967332661151886,0.1668487787246704,,,
1970-12-18,,,,0.4748739004135132,,0.19585388898849487,0.16867776215076447,,,
1970-12-21,,,,0.47530126571655273,,0.19497394561767578,0.16639208793640137,,,
1970-12-22,,,,0.4744461476802826,,0.19438771903514862,0.16273491084575653,,,
1970-12-23,,,,0.47188177704811096,,0.19321498274803162,0.16593493521213531,,,
1970-12-24,,,,0.4710269570350647,,0.19468076527118683,0.1668487787246704,,,
1970-12-28,,,,0.4787207543849945,,0.19644016027450562,0.16456329822540283,,,
1970-12-29,,,,0.4958178400993347,,0.19849233329296112,0.16822047531604767,,,
1970-12-30,,,,0.48983344435691833,,0.2014242559671402,0.1695917248725891,,,
1970-12-31,,,,0.48342257738113403,,0.1987856775522232,0.1695917248725891,,,
1971-01-04,,,,0.47273653745651245,,0.19497394561767578,0.16319209337234497,,,
1971-01-05,,,,0.4825674593448639,,0.19233539700508118,0.16547776758670807,,,
1971-01-06,,,,0.5060760378837585,,0.1955605298280716,0.16456329822540283,,,
1971-01-07,,,,0.5171896815299988,,0.2014242559671402,0.16410650312900543,,,
1971-01-08,,,,0.5090681314468384,,0.2014242559671402,0.16227765381336212,,,
1971-01-11,,,,0.519753634929657,,0.20113122463226318,0.16364938020706177,,,
1971-01-12,,,,0.5300121307373047,,0.2005448043346405,0.16639208793640137,,,
1971-01-13,,,,0.5317217707633972,,0.20171736180782318,0.1668487787246704,,,
1971-01-14,,,,0.5381328463554382,,0.20171736180782318,0.16822047531604767,,,
1971-01-15,,,,0.5428352355957031,,0.20113122463226318,0.1691344827413559,,,
1971-01-18,,,,0.535141110420227,,0.1987856775522232,0.17462000250816345,,,
1971-01-19,,,,0.5265925526618958,,0.1987856775522232,0.17507728934288025,,,
1971-01-20,,,,0.518044114112854,,0.20025162398815155,0.1759916990995407,,,
1971-01-21,,,,0.5283022522926331,,0.2005448043346405,0.17873403429985046,,,
1971-01-22,,,,0.5231730341911316,,0.19966523349285126,0.18239128589630127,,,
1971-01-25,,,,0.5436899065971375,,0.20113122463226318,0.18284852802753448,,,
1971-01-26,,,,0.5411257147789001,,0.2005448043346405,0.18467669188976288,,,
1971-01-27,,,,0.5372785925865173,,0.20113122463226318,0.18101957440376282,,,
1971-01-28,,,,0.5389887094497681,,0.20406313240528107,0.18147680163383484,,,
1971-01-29,,,,0.5432624220848083,,0.20406313240528107,0.18650518357753754,,,
1971-02-01,,,,0.5479640960693359,,0.20289041101932526,0.18650518357753754,,,
1971-02-02,,,,0.5590770840644836,,0.20259706676006317,0.18741965293884277,,,
1971-02-03,,,,0.5676256418228149,,0.20259706676006317,0.18833352625370026,,,
1971-02-04,,,,0.5847232341766357,,0.20171736180782318,0.1892480105161667,,,
1971-02-05,,,,0.5949814915657043,,0.20171736180782318,0.1965619921684265,,,
1971-02-08,,,,0.5915621519088745,,0.20171736180782318,0.19701918959617615,,,
1971-02-09,,,,0.5744652152061462,,0.2031836360692978,0.19473356008529663,,,
1971-02-10,,,,0.5642063021659851,,0.20464938879013062,0.19564767181873322,,,
1971-02-11,,,,0.5684807300567627,,0.20699506998062134,0.19519034028053284,,,
1971-02-12,,,,0.591134250164032,,0.20699506998062134,0.1965619921684265,,,
1971-02-16,,,,0.5894246697425842,,0.20758134126663208,0.19564767181873322,,,
1971-02-17,,,,0.591134250164032,,0.20406313240528107,0.19884763658046722,,,
1971-02-18,,,,0.5924167037010193,,0.2023041695356369,0.197933167219162,,,
1971-02-19,,,,0.593271791934967,,0.20113122463226318,0.19701918959617615,,,
1971-02-22,,,,0.5894246697425842,,0.19819921255111694,0.19381913542747498,,,
1971-02-23,,,,0.5808761715888977,,0.19995836913585663,0.19701918959617615,,,
1971-02-24,,,,0.6018204092979431,,0.2014242559671402,0.20021875202655792,,,
1971-02-25,,,,0.6073769330978394,,0.20259706676006317,0.20021875202655792,,,
1971-02-26,,,,0.6078038811683655,,0.20435641705989838,0.2029614895582199,,,
1971-03-01,,,,0.6368691921234131,,0.20582228899002075,0.21118992567062378,,,
1971-03-02,,,,0.6667896509170532,,0.20582228899002075,0.2130182385444641,,,
1971-03-03,,,,0.6471276879310608,,0.20611552894115448,0.2121039777994156,,,
1971-03-04,,,,0.6667896509170532,,0.21022018790245056,0.2153039425611496,,,
