date,adj_close
2017-08-21,16.59
2017-08-18,17.12
2017-08-17,17.81
2017-08-16,18.18
2017-08-15,18.22
2017-08-14,18.83
2017-08-11,18.55
2017-08-10,18.71
2017-08-09,19.1
2017-08-08,19.25
2017-08-07,18.56
2017-08-04,18.39
2017-08-03,18.31
2017-08-02,18.56
2017-08-01,18.3
2017-07-31,20.02
2017-07-28,19.44
2017-07-27,19.42
2017-07-26,19.65
2017-07-25,20.11
2017-07-24,20.27
2017-07-21,20.64
2017-07-20,20.64
2017-07-19,20.49
2017-07-18,20.22
2017-07-17,20.45
2017-07-14,20.39
2017-07-13,19.93
2017-07-12,19.96
2017-07-11,20.25
2017-07-10,20.6
2017-07-07,20.64
2017-07-06,20.65
2017-07-05,22.14
2017-07-03,22.28
2017-06-30,21.76
2017-06-29,21.31
2017-06-28,21.63
2017-06-27,21.77
2017-06-26,21.56
2017-06-23,21.2
2017-06-22,20.65
2017-06-21,20.31
2017-06-20,20.48
2017-06-19,21.02
2017-06-16,20.99
2017-06-15,21.71
2017-06-14,22.7
2017-06-13,22.95
2017-06-12,23.14
2017-06-09,21.88
2017-06-08,21.16
2017-06-07,20.54
2017-06-06,20.22
2017-06-05,20.28
2017-06-02,20.11
2017-06-01,19.72
2017-05-31,19.16
2017-05-30,19.56
2017-05-26,19.69
2017-05-25,19.49
2017-05-24,19.56
2017-05-23,19.49
2017-05-22,19.28
2017-05-19,19.1
2017-05-18,18.89
2017-05-17,18.94
2017-05-16,19.48
2017-05-15,20.29
2017-05-12,20.58
2017-05-11,20.99
2017-05-10,21.18
2017-05-09,21.39
2017-05-08,20.53
2017-05-05,20.59
2017-05-04,20.42
2017-05-03,20.34
2017-05-02,21.05
2017-05-01,21.17
2017-04-28,21.49
2017-04-27,21.67
2017-04-26,19.71
2017-04-25,19.52
2017-04-24,19.44
2017-04-21,18.99
2017-04-20,19.39
2017-04-19,19.19
2017-04-18,19.1
2017-04-17,19.21
2017-04-13,19.26
2017-04-12,19.28
2017-04-11,19.42
2017-04-10,19.73
2017-04-07,19.86
2017-04-06,20.27
2017-04-05,19.62
2017-04-04,19.31
2017-04-03,19.65
2017-03-31,19.78
2017-03-30,20.09
2017-03-29,20.62
2017-03-28,19.91
2017-03-27,19.86
2017-03-24,19.66
2017-03-23,18.98
2017-03-22,19.09
2017-03-21,18.99
2017-03-20,19.59
2017-03-17,19.38
2017-03-16,19.82
2017-03-15,19.46
2017-03-14,19.02
2017-03-13,19.05
2017-03-10,19.26
2017-03-09,19.15
2017-03-08,19.14
2017-03-07,19.69
2017-03-06,20.05
2017-03-03,20.59
2017-03-02,20.93
2017-03-01,20.6
2017-02-28,20.62
2017-02-27,21.5
2017-02-24,21.81
2017-02-23,21.67
2017-02-22,21.87
2017-02-21,21.78
2017-02-17,21.88
2017-02-16,21.64
2017-02-15,21.89
2017-02-14,21.76
2017-02-13,21.32
2017-02-10,21.6
2017-02-09,21.71
2017-02-08,21.08
2017-02-07,20.47
2017-02-06,20.6
2017-02-03,20.7
2017-02-02,20.65
2017-02-01,21.44
2017-01-31,21.49
2017-01-30,28.94
2017-01-27,29.13
2017-01-26,29.13
2017-01-25,29.3
2017-01-24,28.54
2017-01-23,28.45
2017-01-20,29.02
2017-01-19,29.2
2017-01-18,29.35
2017-01-17,30.14
2017-01-13,30.08
2017-01-12,30.38
2017-01-11,30.55
2017-01-10,30.71
2017-01-09,30.47
2017-01-06,30.47
2017-01-05,30.29
2017-01-04,30.54
2017-01-03,29.87
2016-12-30,29.05
2016-12-29,29.23
2016-12-28,29.42
2016-12-27,29.31
2016-12-23,29.29
2016-12-22,29.39
2016-12-21,30.05
2016-12-20,30.01
2016-12-19,30.11
2016-12-16,30.39
2016-12-15,31.0
2016-12-14,31.67
2016-12-13,32.27
2016-12-12,32.26
2016-12-09,32.99
2016-12-08,32.94
2016-12-07,32.27
2016-12-06,30.94
2016-12-05,30.43
2016-12-02,30.03
2016-12-01,30.47
2016-11-30,30.8
2016-11-29,30.9
2016-11-28,31.17
2016-11-25,30.6
2016-11-23,30.71
2016-11-22,30.83
2016-11-21,30.87
2016-11-18,30.95
2016-11-17,32.31
2016-11-16,32.1
2016-11-15,31.94
2016-11-14,31.17
2016-11-11,31.82
2016-11-10,31.57
2016-11-09,31.59
2016-11-08,31.33
2016-11-07,31.26
2016-11-04,30.8
2016-11-03,30.3
2016-11-02,30.79
2016-11-01,30.52
2016-10-31,31.1
2016-10-28,30.94
2016-10-27,31.4
2016-10-26,31.81
2016-10-25,32.89
2016-10-24,37.9
2016-10-21,37.94
2016-10-20,38.41
2016-10-19,38.82
2016-10-18,38.3
2016-10-17,37.63
2016-10-14,38.49
2016-10-13,38.18
2016-10-12,38.52
2016-10-11,38.12
2016-10-10,38.28
2016-10-07,37.78
2016-10-06,37.82
2016-10-05,38.41
2016-10-04,38.49
2016-10-03,38.63
2016-09-30,38.68
2016-09-29,38.6
2016-09-28,39.38
2016-09-27,39.19
2016-09-26,38.6
2016-09-23,39.45
2016-09-22,39.9
2016-09-21,39.61
2016-09-20,38.61
2016-09-19,38.74
2016-09-16,38.91
2016-09-15,38.56
2016-09-14,38.25
2016-09-13,38.33
2016-09-12,39.26
2016-09-09,38.36
2016-09-08,39.35
2016-09-07,39.92
2016-09-06,38.93
2016-09-02,38.56
2016-09-01,39.75
2016-08-31,39.63
2016-08-30,41.56
2016-08-29,42.11
2016-08-26,42.12
2016-08-25,42.23
2016-08-24,43.15
2016-08-23,43.59
2016-08-22,42.98
2016-08-19,43.01
2016-08-18,42.06
2016-08-17,41.67
2016-08-16,42.33
2016-08-15,42.24
2016-08-12,41.09
2016-08-11,40.94
2016-08-10,39.09
2016-08-09,39.31
2016-08-08,39.74
2016-08-05,40.03
2016-08-04,38.95
2016-08-03,38.91
2016-08-02,37.97
2016-08-01,39.44
2016-07-29,39.46
2016-07-28,39.65
2016-07-27,39.72
2016-07-26,41.36
2016-07-25,43.59
2016-07-22,42.85
2016-07-21,42.64
2016-07-20,42.16
2016-07-19,41.92
2016-07-18,41.69
2016-07-15,41.68
2016-07-14,41.54
2016-07-13,41.51
2016-07-12,41.8
2016-07-11,40.3
2016-07-08,40.43
2016-07-07,40.52
2016-07-06,39.85
2016-07-05,39.2
2016-07-01,40.43
2016-06-30,40.13
2016-06-29,39.75
2016-06-28,37.52
2016-06-27,35.92
2016-06-24,37.38
2016-06-23,38.32
2016-06-22,37.69
2016-06-21,38.36
2016-06-20,38.11
2016-06-17,37.22
2016-06-16,36.42
2016-06-15,37.76
2016-06-14,37.19
2016-06-13,37.45
2016-06-10,38.38
2016-06-09,38.66
2016-06-08,39.04
2016-06-07,37.77
2016-06-06,36.81
2016-06-03,36.4
2016-06-02,36.56
2016-06-01,36.25
2016-05-31,37.73
2016-05-27,37.92
2016-05-26,37.76
2016-05-25,38.31
2016-05-24,38.22
2016-05-23,37.27
2016-05-20,37.89
2016-05-19,37.44
2016-05-18,36.57
2016-05-17,36.89
2016-05-16,37.12
2016-05-13,37.15
2016-05-12,37.66
2016-05-11,37.38
2016-05-10,39.08
2016-05-09,38.7
2016-05-06,38.7
2016-05-05,39.75
2016-05-04,39.51
2016-05-03,42.73
2016-05-02,43.74
2016-04-29,43.94
2016-04-28,44.66
2016-04-27,44.8
2016-04-26,46.75
2016-04-25,46.59
2016-04-22,46.99
2016-04-21,46.93
2016-04-20,43.95
2016-04-19,43.95
2016-04-18,43.71
2016-04-15,43.08
2016-04-14,43.48
2016-04-13,42.96
2016-04-12,41.4
2016-04-11,41.15
2016-04-08,43.54
2016-04-07,42.985
2016-04-06,42.92
2016-04-05,41.77
2016-04-04,41.69
2016-04-01,42.35
2016-03-31,42.415
2016-03-30,42.82
2016-03-29,41.755
2016-03-28,41.47
2016-03-24,41.08
2016-03-23,41.44
2016-03-22,42.225
2016-03-21,42.755
2016-03-18,42.14
2016-03-17,41.57
2016-03-16,40.5
2016-03-15,40.51
2016-03-14,40.905
2016-03-11,41.225
2016-03-10,40.515
2016-03-09,40.15
2016-03-08,40.65
2016-03-07,41.6
2016-03-04,42.0
2016-03-03,41.545
2016-03-02,41.965
2016-03-01,42.465
2016-02-29,41.845
2016-02-26,41.905
2016-02-25,41.53
2016-02-24,41.075
2016-02-23,40.25
2016-02-22,40.545
2016-02-19,40.32
2016-02-18,40.515
2016-02-17,41.485
2016-02-16,39.97
2016-02-12,38.145
2016-02-11,36.29
2016-02-10,37.24
2016-02-09,36.175
2016-02-08,36.28
2016-02-05,38.665
2016-02-04,40.27
2016-02-03,40.45
2016-02-02,41.0
2016-02-01,42.565
2016-01-29,42.715
2016-01-28,42.035
2016-01-27,34.29
2016-01-26,33.68
2016-01-25,34.08
2016-01-22,35.395
2016-01-21,34.53
2016-01-20,33.67
2016-01-19,33.555
2016-01-15,34.315
2016-01-14,34.935
2016-01-13,35.935
2016-01-12,36.075
2016-01-11,34.98
2016-01-08,37.5
2016-01-07,39.0
2016-01-06,39.935
2016-01-05,40.075
2016-01-04,39.83
2015-12-31,40.305
2015-12-30,40.48
2015-12-29,41.125
2015-12-28,40.61
2015-12-24,40.6
2015-12-23,40.995
2015-12-22,40.185
2015-12-21,40.485
2015-12-18,40.435
2015-12-17,40.635
2015-12-16,41.555
2015-12-15,40.76
2015-12-14,41.58
2015-12-11,41.28
2015-12-10,42.835
2015-12-09,43.155
2015-12-08,43.615
2015-12-07,43.29
2015-12-04,43.655
2015-12-03,42.075
2015-12-02,43.46
2015-12-01,43.59
2015-11-30,43.11
2015-11-27,44.84
2015-11-25,46.05
2015-11-24,46.04
2015-11-23,46.08
2015-11-20,46.005
2015-11-19,44.625
2015-11-18,43.65
2015-11-17,42.495
2015-11-16,45.0
2015-11-13,43.715
2015-11-12,46.18
2015-11-11,46.785
2015-11-10,47.74
2015-11-09,46.755
2015-11-06,48.005
2015-11-05,48.015
2015-11-04,47.65
2015-11-03,48.2
2015-11-02,47.85
2015-10-30,47.54
2015-10-29,48.18
2015-10-28,48.27
2015-10-27,47.365
2015-10-26,47.03
2015-10-23,46.01
2015-10-22,46.905
2015-10-21,49.575
2015-10-20,49.985
2015-10-19,50.225
2015-10-16,50.04
2015-10-15,49.745
2015-10-14,48.64
2015-10-13,50.65
2015-10-12,51.675
2015-10-09,51.16
2015-10-08,50.57
2015-10-07,49.53
2015-10-06,49.93
2015-10-05,50.93
2015-10-02,50.125
2015-10-01,49.42
2015-09-30,48.39
2015-09-29,46.98
2015-09-28,50.395
2015-09-25,51.855
2015-09-24,51.095
2015-09-23,50.715
2015-09-22,50.945
2015-09-21,51.535
2015-09-18,50.9
2015-09-17,52.05
2015-09-16,51.68
2015-09-15,49.34
2015-09-14,48.075
2015-09-11,48.295
2015-09-10,48.085
2015-09-09,47.555
2015-09-08,48.535
2015-09-04,47.5
2015-09-03,47.815
2015-09-02,47.82
2015-09-01,46.58
2015-08-31,47.765
2015-08-28,48.205
2015-08-27,47.845
2015-08-26,45.38
2015-08-25,43.51
2015-08-24,42.72
2015-08-21,45.015
2015-08-20,48.325
2015-08-19,50.03
2015-08-18,50.18
2015-08-17,50.37
2015-08-14,50.125
2015-08-13,49.7
2015-08-12,48.885
2015-08-11,49.545
2015-08-10,49.375
2015-08-07,48.965
2015-08-06,49.095
2015-08-05,50.52
2015-08-04,49.675
2015-08-03,49.13
2015-07-31,49.665
2015-07-30,49.64
2015-07-29,49.41
2015-07-28,48.925
2015-07-27,48.215
2015-07-24,48.025
2015-07-23,47.965
2015-07-22,44.685
2015-07-21,44.17
2015-07-20,44.475
2015-07-17,43.61
2015-07-16,42.675
2015-07-15,44.14
2015-07-14,44.4
2015-07-13,44.675
2015-07-10,43.12
2015-07-09,42.245
2015-07-08,42.195
2015-07-07,42.47
2015-07-06,42.29
2015-07-02,42.295
2015-07-01,42.13
2015-06-30,41.72
2015-06-29,41.465
2015-06-26,42.965
2015-06-25,42.575
2015-06-24,42.17
2015-06-23,42.695
2015-06-22,42.45
2015-06-19,41.59
2015-06-18,41.85
2015-06-17,41.32
2015-06-16,41.39
2015-06-15,40.595
2015-06-12,40.645
2015-06-11,40.63
2015-06-10,40.78
2015-06-09,40.335
2015-06-08,40.48
2015-06-05,40.92
2015-06-04,39.02
2015-06-03,39.19
2015-06-02,38.95
2015-06-01,39.31
2015-05-29,39.205
2015-05-28,39.19
2015-05-27,38.46
2015-05-26,38.86
2015-05-22,39.235
2015-05-21,39.1
2015-05-20,39.295
2015-05-19,39.29
2015-05-18,39.43
2015-05-15,38.91
2015-05-14,39.045
2015-05-13,38.685
2015-05-12,38.96
2015-05-11,39.13
2015-05-08,39.54
2015-05-07,38.88
2015-05-06,38.37
2015-05-05,38.54
2015-05-04,38.555
2015-05-01,38.98
2015-04-30,38.775
2015-04-29,39.45
2015-04-28,40.245
2015-04-27,40.725
2015-04-24,41.28
2015-04-23,41.63
2015-04-22,41.135
2015-04-21,41.76
2015-04-20,43.88
2015-04-17,42.57
2015-04-16,42.855
2015-04-15,42.105
2015-04-14,42.005
2015-04-13,42.555
2015-04-10,41.875
2015-04-09,42.095
2015-04-08,41.36
2015-04-07,40.42
2015-04-06,40.125
2015-04-02,39.705
2015-04-01,39.4
2015-03-31,40.375
2015-03-30,39.955
2015-03-27,39.85
2015-03-26,39.315
2015-03-25,39.725
2015-03-24,40.75
2015-03-23,40.92
2015-03-20,40.715
2015-03-19,40.505
2015-03-18,40.015
2015-03-17,39.405
2015-03-16,38.645
2015-03-13,38.025
2015-03-12,38.345
2015-03-11,37.305
2015-03-10,37.3
2015-03-09,37.9
2015-03-06,37.4
2015-03-05,37.895
2015-03-04,37.755
2015-03-03,38.22
2015-03-02,38.52
2015-02-27,38.505
2015-02-26,38.505
2015-02-25,38.225
2015-02-24,37.775
2015-02-23,37.935
2015-02-20,37.515
2015-02-19,36.915
2015-02-18,37.06
2015-02-17,36.45
2015-02-13,36.88
2015-02-12,36.975
2015-02-11,36.89
2015-02-10,36.685
2015-02-09,36.34
2015-02-06,37.055
2015-02-05,36.65
2015-02-04,36.785
2015-02-03,36.415
2015-02-02,35.975
2015-01-30,36.04
2015-01-29,36.4
2015-01-28,35.435
2015-01-27,35.98
2015-01-26,35.805
2015-01-23,34.91
2015-01-22,34.71
2015-01-21,33.29
2015-01-20,32.735
2015-01-16,32.6
2015-01-15,32.325
2015-01-14,32.875
2015-01-13,33.3
2015-01-12,33.565
2015-01-09,33.825
2015-01-08,34.135
2015-01-07,33.28
2015-01-06,32.11
2015-01-05,32.65
2015-01-02,33.445
2014-12-31,33.95
2014-12-30,34.165
2014-12-29,34.4
2014-12-26,34.045
2014-12-24,33.985
2014-12-23,33.895
2014-12-22,34.03
2014-12-19,34.545
2014-12-18,35.47
2014-12-17,34.575
2014-12-16,33.225
2014-12-15,34.27
2014-12-12,34.415
2014-12-11,34.265
2014-12-10,33.9
2014-12-09,34.17
2014-12-08,34.315
2014-12-05,34.715
2014-12-04,34.795
2014-12-03,34.94
2014-12-02,34.735
2014-12-01,34.89
2014-11-28,36.245
2014-11-26,35.74
2014-11-25,35.335
2014-11-24,35.0
2014-11-21,34.65
2014-11-20,35.205
2014-11-19,35.24
2014-11-18,34.685
2014-11-17,34.445
2014-11-14,34.575
2014-11-13,34.525
2014-11-12,34.575
2014-11-11,34.16
2014-11-10,34.17
2014-11-07,33.49
2014-11-06,33.14
2014-11-05,32.125
2014-11-04,32.395
2014-11-03,32.995
2014-10-31,32.79
2014-10-30,32.115
2014-10-29,32.135
2014-10-28,32.15
2014-10-27,32.355
2014-10-24,32.125
2014-10-23,32.17
2014-10-22,33.025
2014-10-21,33.725
2014-10-20,32.555
2014-10-17,32.565
2014-10-16,32.315
2014-10-15,31.505
2014-10-14,30.855
2014-10-13,30.82
2014-10-10,31.86
2014-10-09,32.685
2014-10-08,33.755
2014-10-07,33.005
2014-10-06,33.4
2014-10-03,33.92
2014-10-02,33.395
2014-10-01,33.185
2014-09-30,34.55
2014-09-29,35.06
2014-09-26,34.91
2014-09-25,33.775
2014-09-24,34.34
2014-09-23,33.44
2014-09-22,33.235
2014-09-19,34.205
2014-09-18,34.785
2014-09-17,34.545
2014-09-16,33.875
2014-09-15,33.595
2014-09-12,34.62
2014-09-11,34.96
2014-09-10,35.06
2014-09-09,35.3
2014-09-08,36.345
2014-09-05,36.265
2014-09-04,35.985
2014-09-03,35.17
2014-09-02,35.565
2014-08-29,34.18
2014-08-28,34.84
2014-08-27,35.03
2014-08-26,35.41
2014-08-25,35.275
2014-08-22,35.31
2014-08-21,34.72
2014-08-20,35.28
2014-08-19,35.06
2014-08-18,35.09
2014-08-15,34.42
2014-08-14,34.4
2014-08-13,34.545
2014-08-12,34.18
2014-08-11,34.45
2014-08-08,34.245
2014-08-07,33.87
2014-08-06,34.12
2014-08-05,34.175
2014-08-04,34.14
2014-08-01,33.72
2014-07-31,33.375
2014-07-30,34.61
2014-07-29,34.425
2014-07-28,34.815
2014-07-25,34.555
2014-07-24,34.775
2014-07-23,30.315
2014-07-22,30.13
2014-07-21,29.48
2014-07-18,29.305
2014-07-17,28.5
2014-07-16,28.67
2014-07-15,29.185
2014-07-14,29.49
2014-07-11,29.37
2014-07-10,29.095
2014-07-09,29.955
2014-07-08,29.11
2014-07-07,29.665
2014-07-03,30.125
2014-07-02,29.63
2014-07-01,30.14
2014-06-30,29.745
2014-06-27,29.745
2014-06-26,29.585
2014-06-25,29.58
2014-06-24,28.91
2014-06-23,29.225
2014-06-20,29.44
2014-06-19,29.37
2014-06-18,29.825
2014-06-17,29.795
2014-06-16,29.255
2014-06-13,28.755
2014-06-12,28.305
2014-06-11,28.015
2014-06-10,28.095
2014-06-09,27.93
2014-06-06,28.005
2014-06-05,27.525
2014-06-04,26.81
2014-06-03,25.55
2014-06-02,25.735
2014-05-30,25.395
2014-05-29,25.395
2014-05-28,25.075
2014-05-27,24.925
2014-05-23,24.185
2014-05-22,23.945
2014-05-21,23.56
2014-05-20,23.395
2014-05-19,23.7
2014-05-16,23.335
2014-05-15,23.16
2014-05-14,23.66
2014-05-13,24.05
2014-05-12,24.475
2014-05-09,23.395
2014-05-08,23.285
2014-05-07,23.12
2014-05-06,23.86
2014-05-05,24.29
2014-05-02,24.42
2014-05-01,24.59
2014-04-30,24.445
2014-04-29,23.585
2014-04-28,23.37
2014-04-25,24.21
2014-04-24,25.21
2014-04-23,27.22
2014-04-22,26.935
2014-04-21,26.505
2014-04-17,26.53
2014-04-16,26.875
2014-04-15,26.225
2014-04-14,25.54
2014-04-11,25.47
2014-04-10,25.56
2014-04-09,27.1575
2014-04-08,26.465
2014-04-07,25.6275
2014-04-04,26.0825
2014-04-03,28.165
2014-04-02,29.72
2014-04-01,29.0
2014-03-31,28.66
2014-03-28,28.805
2014-03-27,28.65
2014-03-26,28.395
2014-03-25,28.635
2014-03-24,29.66
2014-03-21,30.04
2014-03-20,30.4625
2014-03-19,30.5025
2014-03-18,31.11
2014-03-17,29.9175
2014-03-14,29.3375
2014-03-13,29.1025
2014-03-12,29.355
2014-03-11,29.125
2014-03-10,29.35
2014-03-07,29.1025
2014-03-06,28.95
2014-03-05,29.015
2014-03-04,29.295
2014-03-03,28.4075
2014-02-28,28.2875
2014-02-27,29.0875
2014-02-26,29.025
2014-02-25,29.175
2014-02-24,28.8075
2014-02-21,28.17
2014-02-20,26.7975
2014-02-19,26.7575
2014-02-18,26.865
2014-02-14,26.5
2014-02-13,27.145
2014-02-12,26.99
2014-02-11,27.0625
2014-02-10,27.0575
2014-02-07,27.295
2014-02-06,26.5425
2014-02-05,26.2175
2014-02-04,26.1625
2014-02-03,26.41
2014-01-31,27.0275
2014-01-30,26.19
2014-01-29,21.305
2014-01-28,21.445
2014-01-27,20.7325
2014-01-24,20.8725
2014-01-23,20.975
2014-01-22,20.9975
2014-01-21,21.195
2014-01-17,20.4975
2014-01-16,20.605
2014-01-15,21.2575
2014-01-14,21.2725
2014-01-13,21.2325
2014-01-10,22.1875
2014-01-09,21.9725
2014-01-08,21.725
2014-01-07,21.695
2014-01-06,21.6525
2014-01-03,21.7475
2014-01-02,21.745
2013-12-31,21.825
2013-12-30,21.7375
2013-12-27,21.495
2013-12-26,21.6175
2013-12-24,21.5625
2013-12-23,21.4825
2013-12-20,21.51
2013-12-19,21.5125
2013-12-18,21.5825
2013-12-17,21.155
2013-12-16,21.1425
2013-12-13,20.9225
2013-12-12,21.045
2013-12-11,21.1175
2013-12-10,20.7675
2013-12-09,20.54
2013-12-06,20.5225
2013-12-05,20.4925
2013-12-04,20.1225
2013-12-03,20.2775
2013-12-02,20.2925
2013-11-29,20.175
2013-11-27,20.4825
2013-11-26,20.28
2013-11-25,20.0775
2013-11-22,20.12
2013-11-21,20.1675
2013-11-20,19.7775
2013-11-19,19.995
2013-11-18,20.3775
2013-11-15,20.8875
2013-11-14,20.8825
2013-11-13,20.66
2013-11-12,20.0175
2013-11-11,20.07
2013-11-08,19.735
2013-11-07,19.0875
2013-11-06,19.815
2013-11-05,20.0475
2013-11-04,20.0975
2013-11-01,20.065
2013-10-31,20.2875
2013-10-30,20.365
2013-10-29,20.2675
2013-10-28,20.25
2013-10-25,20.045
2013-10-24,19.995
2013-10-23,20.995
2013-10-22,20.8075
2013-10-21,20.995
2013-10-18,21.3225
2013-10-17,20.53
2013-10-16,20.555
2013-10-15,20.14
2013-10-14,19.815
2013-10-11,19.5925
2013-10-10,19.75
2013-10-09,19.385
2013-10-08,19.0875
2013-10-07,19.8475
2013-10-04,20.2775
2013-10-03,20.22
2013-10-02,20.6
2013-10-01,20.6725
2013-09-30,19.8625
2013-09-27,19.9975
2013-09-26,19.7775
2013-09-25,19.4525
2013-09-24,19.3975
2013-09-23,19.295
2013-09-20,19.47
2013-09-19,19.41
2013-09-18,19.49
2013-09-17,19.205
2013-09-16,18.86
2013-09-13,19.625
2013-09-12,20.1475
2013-09-11,20.2925
2013-09-10,20.015
2013-09-09,19.8275
2013-09-06,19.3
2013-09-05,19.2225
2013-09-04,18.6975
2013-09-03,18.5325
2013-08-30,18.16
2013-08-29,18.33
2013-08-28,18.0875
2013-08-27,18.0175
2013-08-26,18.465
2013-08-23,18.29
2013-08-22,18.05
2013-08-21,18.1125
2013-08-20,17.8775
2013-08-19,17.6675
2013-08-16,17.2325
2013-08-15,17.65
2013-08-14,18.325
2013-08-13,18.5175
2013-08-12,18.4825
2013-08-09,18.1725
2013-08-08,17.995
2013-08-07,17.375
2013-08-06,17.51
2013-08-05,17.3175
2013-08-02,17.2825
2013-08-01,17.375
2013-07-31,16.7825
2013-07-30,16.9575
2013-07-29,16.915
2013-07-26,17.1325
2013-07-25,17.345
2013-07-24,15.4575
2013-07-23,15.475
2013-07-22,15.3675
2013-07-19,15.3825
2013-07-18,15.2775
2013-07-17,15.085
2013-07-16,14.955
2013-07-15,15.215
2013-07-12,15.2
2013-07-11,15.0875
2013-07-10,15.4525
2013-07-09,15.42
2013-07-08,15.395
2013-07-05,15.305
2013-07-03,15.19
2013-07-02,15.005
2013-07-01,15.02
2013-06-28,14.9275
2013-06-27,14.615
2013-06-26,14.4375
2013-06-25,14.375
2013-06-24,14.17
2013-06-21,14.205
2013-06-20,14.43
2013-06-19,14.92
2013-06-18,15.015
2013-06-17,14.8675
2013-06-14,14.795
2013-06-13,14.8475
2013-06-12,14.76
2013-06-11,14.9
2013-06-10,15.01
2013-06-07,14.955
2013-06-06,14.8625
2013-06-05,14.91
2013-06-04,15.385
2013-06-03,15.4375
2013-05-31,15.5
2013-05-30,15.685
2013-05-29,15.685
2013-05-28,15.8225
2013-05-24,15.635
2013-05-23,15.7525
2013-05-22,15.89
2013-05-21,16.075
2013-05-20,15.52
2013-05-17,15.6275
2013-05-16,15.3475
2013-05-15,15.345
2013-05-14,15.1525
2013-05-13,14.8575
2013-05-10,14.9625
2013-05-09,14.6625
2013-05-08,14.5525
2013-05-07,14.465
2013-05-06,14.4125
2013-05-03,14.4275
2013-05-02,14.235
2013-05-01,14.09
2013-04-30,14.27
2013-04-29,13.98
2013-04-26,13.94
2013-04-25,14.1125
2013-04-24,13.9925
2013-04-23,13.8675
2013-04-22,13.815
2013-04-19,14.1025
2013-04-18,13.9175
2013-04-17,14.205
2013-04-16,14.1925
2013-04-15,14.0975
2013-04-12,14.25
2013-04-11,14.0075
2013-04-10,13.7425
2013-04-09,13.5525
2013-04-08,13.505
2013-04-05,13.26
2013-04-04,13.3075
2013-04-03,13.3125
2013-04-02,12.905
2013-04-01,12.64
2013-03-28,12.8
2013-03-27,12.7425
